# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.24331,MgI_2852,0.050,0.010 ,-,11.57,0.15 ,-,124,-,-,YYYY,N,I
-,1a,2.24298,MgI,-,-,-,11.39,0.16 ,-,47,13.5, 0.8,YYYY,N,I
-,1b,2.24393,MgI,-,-,-,11.10,0.31 ,-,47,13.2, 0.9,YYYY,N,I
1,-,2.24328,MgII_2796,1.029,0.007 ,-,13.91,0.04 ,-,175,-,-,YYYY,Y,I
-,-,2.24328,MgII_2803,0.806,0.008 ,-,-,-,-,-,-,-,-,-,-
-,1c,2.24225,MgII,-,-,-,12.93,0.08 ,-,38, 6.8, 0.8,YYYY,Y,I
-,1a,2.24298,MgII,-,-,-,13.60,0.05 ,-,47,13.5, 0.8,YYYY,Y,I
-,1d,2.24342,MgII,-,-,-,12.91,0.22 ,-,37, 5.0, 2.4,YYYY,Y,I
-,1b,2.24393,MgII,-,-,-,13.38,0.04 ,-,47,13.2, 0.9,YYYY,Y,I
-,1e,2.24441,MgII,-,-,-,11.92,0.33 ,-,36, 5.0, 0.0,YYYY,Y,I
2,-,2.35120,MgII_2796,0.450,0.01 ,-,14.63,0.22 ,S,48,-,-,YYYY,Y,I
-,-,2.35120,MgII_2803,0.414,0.01 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.35119,MgII,-,-,-,14.63,0.22 ,S,48,10.8, 0.5,YYYY,Y,I
2,-,2.35119,FeII_2600,0.331,0.003 ,-,14.27,0.10 ,-,45,-,-,YYYY,Y,I
-,-,2.35119,FeII_2586,0.256,0.006 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.35119,FeII,-,-,-,14.27,0.10 ,-,45,10.8, 0.5,YYYY,Y,I
3,-,2.64326,MgII_2796,1.039,0.055 ,-,13.63,0.05 ,-,144,-,-,YYYY,Y,I
-,-,2.64326,MgII_2803,0.667,0.070 ,-,-,-,-,-,-,-,-,-,-
-,3a,2.64326,MgII,-,-,-,13.63,0.05 ,-,144,58.9, 5.4,YYYY,Y,I
