# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,5b,3.39179,MnII,-,-,-,13.04,0.05 ,-,154,62.3, 1.6,YYYY,N,I
5,-,3.39111,CaII_3934,0.732,0.043 ,-,12.99,0.03 ,-,265,-,-,YYYY,N,I
-,-,3.39111,CaII_3969,0.394,0.059 ,-,-,-,-,-,-,-,-,-,-
-,5a,3.38938,CaII,-,-,-,12.41,0.05 ,-,116,44.4, 2.1,YYYY,N,I
-,5b,3.39179,CaII,-,-,-,12.85,0.03 ,-,154,62.3, 1.6,YYYY,N,I
5,-,3.39115,ZnII_2026,0.355,0.011 ,-,13.34,0.02 ,-,261,-,-,NNYY,N,I
-,-,3.39115,ZnII_2062,0.192,0.012 ,-,-,-,-,-,-,-,-,-,-
-,5a,3.38938,ZnII,-,-,-,12.75,0.05 ,-,110,44.4, 2.1,NNYY,N,I
-,5b,3.39179,ZnII,-,-,-,13.22,0.02 ,-,150,62.3, 1.6,NNYY,N,I
6,-,3.39437,MgI_2852,0.128,0.022 ,-,12.00,0.11 ,-,178,-,-,YYYY,N,I
-,6a,3.39437,MgI,-,-,-,12.00,0.11 ,-,178,73.5, 6.7,YYYY,N,I
6,-,3.39510,MgII_2796,2.856, $\pm$ 0.09 ,-,14.37, $\pm$ 0.04 ,S,286,-,-,YYYY,Y,I
-,-,3.39510,MgII_2803,2.207, $\pm$ 0.04 ,-,-,-,-,-,-,-,-,-,-
-,6a,3.39437,MgII,-,-,-,14.30,0.05 ,S,185,73.5, 6.7,YYYY,Y,I
-,6b,3.39679,MgII,-,-,-,13.50,0.08 ,-,209,87.0,12.7,YYYY,Y,I
6,-,3.39463,FeII_2382,0.852,0.054 ,-,13.86,0.03 ,-,244,-,-,YYYY,Y,I
-,-,3.39463,FeII_2600,0.798,0.026 ,-,-,-,-,-,-,-,-,-,-
-,-,3.39463,FeII_2344,0.323,0.058 ,-,-,-,-,-,-,-,-,-,-
-,-,3.39463,FeII_2586,0.248,0.022 ,-,-,-,-,-,-,-,-,-,-
-,-,3.39463,FeII_2374,0.099,0.029 ,-,-,-,-,-,-,-,-,-,-
-,6a,3.39437,FeII,-,-,-,13.82,0.03 ,-,179,73.5, 6.7,YYYY,Y,I
-,6b,3.39679,FeII,-,-,-,12.79,0.16 ,-,207,87.0,12.7,YYYY,Y,I
