# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,3.07963,MgII_2796,0.132,0.027 ,-,12.77,0.19 ,-,49,-,-,YYYY,Y,I
-,-,3.07963,MgII_2803,0.085,0.055 ,-,-,-,-,-,-,-,-,-,-
-,1a,3.07962,MgII,-,-,-,12.77,0.19 ,-,49, 6.5, 0.0,YYYY,Y,I
2,-,3.27474,MgII_2796,0.640,0.023 ,-,13.41,0.05 ,-,137,-,-,YYYY,Y,I
-,-,3.27474,MgII_2803,0.406,0.036 ,-,-,-,-,-,-,-,-,-,-
-,2a,3.27400,MgII,-,-,-,12.90,0.06 ,-,71,23.4, 5.5,YYYY,Y,I
-,2b,3.27523,MgII,-,-,-,13.25,0.07 ,-,65,19.2, 2.9,YYYY,Y,I
2,-,3.27491,FeII_2382,0.285,0.053 ,-,13.37,0.06 ,-,133,-,-,YYYY,Y,I
-,-,3.27491,FeII_2600,0.266,0.027 ,-,-,-,-,-,-,-,-,-,-
-,-,3.27491,FeII_2344,0.118,0.032 ,-,-,-,-,-,-,-,-,-,-
-,-,3.27491,FeII_2586,0.090,0.026 ,-,-,-,-,-,-,-,-,-,-
-,2a,3.27400,FeII,-,-,-,12.71,0.18 ,-,73,23.4, 5.5,YYYY,Y,I
-,2b,3.27523,FeII,-,-,-,13.27,0.06 ,-,65,19.2, 2.9,YYYY,Y,I
3,-,4.69446,MgII_2796,0.280,0.015 ,-,12.93,0.05 ,-,100,-,-,YYYY,Y,I
-,-,4.69446,MgII_2803,0.158,0.014 ,-,-,-,-,-,-,-,-,-,-
-,3a,4.69402,MgII,-,-,-,12.71,0.05 ,-,55,13.4, 5.9,YYYY,Y,I
-,3b,4.69503,MgII,-,-,-,12.53,0.09 ,-,67,20.4, 9.8,YYYY,Y,I
4,-,4.76357,MgII_2796,0.074,0.017 ,-,12.39,0.14 ,-,49,-,-,YYYY,Y,I
-,-,4.76357,MgII_2803,0.044,0.022 ,-,-,-,-,-,-,-,-,-,-
-,4a,4.76357,MgII,-,-,-,12.39,0.14 ,-,49, 6.5, 0.0,YYYY,Y,I
5,-,4.99105,MgII_2796,0.192,0.026 ,-,12.69,0.08 ,-,131,-,-,YYYY,Y,I
-,-,4.99105,MgII_2803,0.100,0.018 ,-,-,-,-,-,-,-,-,-,-
-,5a,4.99105,MgII,-,-,-,12.69,0.08 ,-,131,52.8,10.6,YYYY,Y,I
5,-,4.99101,CIV_1548,0.594,0.004 ,-,14.44,0.04 ,-,162,-,-,YYYY,Y,I
-,-,4.99101,CIV_1550,0.390,0.006 ,-,-,-,-,-,-,-,-,-,-
-,5b,4.98770,CIV,-,-,-,12.68,0.18 ,-,83,30.5,19.3,YYYY,Y,I
-,5c,4.98918,CIV,-,-,-,13.17,0.09 ,-,69,23.7, 7.5,YYYY,Y,I
-,5d,4.99069,CIV,-,-,-,14.03,0.07 ,S,79,29.3, 3.5,YYYY,Y,I
-,5e,4.99170,CIV,-,-,-,14.15,0.05 ,S,81,30.7, 2.5,YYYY,Y,I
-,5f,4.99315,CIV,-,-,-,12.67,0.11 ,-,45, 8.0,13.1,YYYY,Y,I
6,-,5.14886,CIV_1548,0.191,0.021 ,-,13.73,0.04 ,-,150,-,-,YYYY,Y,I
-,-,5.14886,CIV_1550,0.102,0.010 ,-,-,-,-,-,-,-,-,-,-
-,6a,5.14886,CIV,-,-,-,13.73,0.04 ,-,150,62.0, 6.7,YYYY,Y,I
7,-,5.24335,CIV_1548,0.396,0.011 ,-,14.10,0.03 ,-,176,-,-,YYYY,Y,I
-,-,5.24335,CIV_1550,0.224,0.020 ,-,-,-,-,-,-,-,-,-,-
-,7a,5.24281,CIV,-,-,-,13.95,0.04 ,-,143,59.1, 6.8,YYYY,Y,I
-,7b,5.24474,CIV,-,-,-,13.58,0.07 ,-,67,22.6, 4.9,YYYY,Y,I
8,-,5.35394,MgII_2796,0.341,0.013 ,-,13.20,0.04 ,-,61,-,-,YYYY,Y,I
-,-,5.35394,MgII_2803,0.231,0.071 ,-,-,-,-,-,-,-,-,-,-
-,8a,5.35394,MgII,-,-,-,13.20,0.04 ,-,61,16.8, 2.1,YYYY,Y,I
8,-,5.35394,FeII_2600,0.150,0.010 ,-,13.47,0.05 ,-,49,-,-,YYYY,Y,I
-,-,5.35394,FeII_2382,0.140,0.014 ,-,-,-,-,-,-,-,-,-,-
-,-,5.35394,FeII_2344,0.090,0.015 ,-,-,-,-,-,-,-,-,-,-
-,-,5.35394,FeII_2586,0.085,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,5.35394,FeII_1608,0.032,0.017 ,-,-,-,-,-,-,-,-,-,-
-,8b,5.35394,FeII,-,-,-,13.47,0.05 ,-,50, 6.5, 0.0,YYYY,Y,I
8,-,5.35395,AlII_1670,0.074,0.009 ,-,12.50,0.12 ,-,49,-,-,YYYY,N,I
-,8b,5.35394,AlII,-,-,-,12.50,0.12 ,-,49, 6.5, 0.0,YYYY,N,I
8,-,5.35249,CIV_1548,0.117,0.011 ,-,13.51,0.12 ,-,129,-,-,YNYY,N,I
