# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,10b,5.28665,SiIV,-,-,-,12.46,0.12 ,-,45, 5.9, 0.0,YYYY,Y,I
-,10e,5.28862,SiIV,-,-,-,13.20,0.03 ,-,81,29.3, 3.4,YYYY,Y,I
-,10d,5.29082,SiIV,-,-,-,12.78,0.07 ,-,89,33.4, 4.9,YYYY,Y,I
11,-,5.86041,CIV_1548,0.147,0.012 ,-,13.61,0.06 ,-,139,-,-,YYYY,Y,P
-,-,5.86041,CIV_1550,0.077,0.013 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.86041,CIV,-,-,-,13.61,0.06 ,-,139,56.4, 9.0,YYYY,Y,P
11,-,5.86041,SiIV_1393,0.043,0.010 ,-,12.70,0.14 ,-,138,-,-,YYYY,Y,P
-,-,5.86041,SiIV_1402,0.022,0.016 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.86041,SiIV,-,-,-,12.70,0.14 ,-,138,56.4, 9.0,YYYY,Y,P
12,-,6.02138,CIV_1548,0.430,0.011 ,-,14.21,0.03 ,-,178,-,-,YYYY,Y,P
-,-,6.02138,CIV_1550,0.259,0.012 ,-,-,-,-,-,-,-,-,-,-
-,12a,6.02015,CIV,-,-,-,13.94,0.03 ,S,65,19.8, 1.3,YYYY,Y,P
-,12b,6.02137,CIV,-,-,-,13.36,0.15 ,-,57,14.0, 6.7,YYYY,Y,P
-,12c,6.02274,CIV,-,-,-,13.71,0.06 ,-,130,52.2, 6.0,YYYY,Y,P
12,-,6.02159,NV_1238,0.567,0.004 ,-,14.68,0.02 ,-,211,-,-,YYYY,Y,P
-,-,6.02159,NV_1242,0.364,0.004 ,-,-,-,-,-,-,-,-,-,-
-,12d,6.01849,NV,-,-,-,13.26,0.10 ,-,97,37.0,11.9,YYYY,Y,P
-,12a,6.02015,NV,-,-,-,14.34,0.02 ,-,63,19.8, 1.3,YYYY,Y,P
-,12b,6.02137,NV,-,-,-,13.60,0.13 ,-,53,14.0, 6.7,YYYY,Y,P
-,12c,6.02274,NV,-,-,-,14.23,0.04 ,-,129,52.2, 6.0,YYYY,Y,P
-,12e,6.02426,NV,-,-,-,13.47,0.09 ,-,47, 7.2, 3.7,YYYY,Y,P
