# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,-,3.25871,MgII_2803,0.619, $\pm$ 0.01 ,-,-,-,-,-,-,-,-,-,-
-,8a,3.25745,MgII,-,-,-,12.28,0.11 ,-,81,28.8,12.6,YYYY,Y,I
-,8b,3.25878,MgII,-,-,-,15.24,0.38 ,S,60,11.9, 1.0,YYYY,Y,I
-,8c,3.25947,MgII,-,-,-,12.39,0.38 ,-,114,45.0,37.1,YYYY,Y,I
8,-,3.25878,FeII_2600,0.369,0.017 ,-,14.30,0.10 ,-,47,-,-,YYYY,Y,I
-,-,3.25878,FeII_2382,0.348,0.058 ,-,-,-,-,-,-,-,-,-,-
-,-,3.25878,FeII_2344,0.284,0.022 ,-,-,-,-,-,-,-,-,-,-
-,-,3.25878,FeII_2586,0.281,0.012 ,-,-,-,-,-,-,-,-,-,-
-,-,3.25878,FeII_2374,0.179,0.027 ,-,-,-,-,-,-,-,-,-,-
-,8b,3.25878,FeII,-,-,-,14.30,0.10 ,-,47,11.9, 1.0,YYYY,Y,I
9,-,4.51000,CIV_1548,0.065,0.007 ,-,13.25,0.05 ,-,79,-,-,YYYN,N,I
-,-,4.51000,CIV_1550,0.034,0.006 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.51000,CIV,-,-,-,13.25,0.05 ,-,79,29.6, 5.1,YYYN,N,I
10,-,4.60688,CIV_1548,0.058,0.004 ,-,13.19,0.05 ,-,104,-,-,YYYY,Y,I
-,-,4.60688,CIV_1550,0.030,0.004 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.60639,CIV,-,-,-,12.96,0.06 ,-,55,17.2, 4.6,YYYY,Y,I
-,10b,4.60758,CIV,-,-,-,12.81,0.08 ,-,49,13.3, 6.7,YYYY,Y,I
11,-,4.62186,AlIII_1854,0.162,0.033 ,-,13.07,0.18 ,-,81,-,-,YYYN,N,I
-,-,4.62186,AlIII_1862,0.090,0.186 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.62186,AlIII,-,-,-,13.07,0.18 ,-,81,29.0, 5.8,YYYN,N,I
11,-,4.62150,CIV_1548,0.046,0.004 ,-,13.08,0.05 ,-,123,-,-,YYYY,Y,I
-,-,4.62150,CIV_1550,0.024,0.004 ,-,-,-,-,-,-,-,-,-,-
-,11b,4.62040,CIV,-,-,-,12.47,0.08 ,-,38, 5.6, 0.0,YYYY,Y,I
-,11a,4.62186,CIV,-,-,-,12.96,0.06 ,-,77,29.0, 5.8,YYYY,Y,I
12,-,4.67412,MgI_2852,0.123,0.007 ,-,12.02,0.05 ,-,71,-,-,YYYY,N,I
-,12a,4.67412,MgI,-,-,-,12.02,0.05 ,-,71,23.6, 1.2,YYYY,N,I
12,-,4.67369,MgII_2796,1.209, $\pm$ 0.02 ,-,14.33, $\pm$ 0.08 ,S,114,-,-,YYYY,Y,I
-,-,4.67369,MgII_2803,1.035, $\pm$ 0.01 ,-,-,-,-,-,-,-,-,-,-
-,12b,4.67297,MgII,-,-,-,13.48,0.03 ,-,71,23.8, 2.1,YYYY,Y,I
-,12a,4.67412,MgII,-,-,-,14.27,0.09 ,S,75,23.6, 1.2,YYYY,Y,I
12,-,4.67379,FeII_2382,0.607,0.289 ,-,13.88,0.03 ,-,109,-,-,YYYY,Y,I
-,-,4.67379,FeII_2600,0.597,0.020 ,-,-,-,-,-,-,-,-,-,-
-,-,4.67379,FeII_2344,0.313,0.015 ,-,-,-,-,-,-,-,-,-,-
-,-,4.67379,FeII_2586,0.253,0.025 ,-,-,-,-,-,-,-,-,-,-
-,-,4.67379,FeII_2374,0.108,0.022 ,-,-,-,-,-,-,-,-,-,-
-,-,4.67379,FeII_1608,0.090,0.006 ,-,-,-,-,-,-,-,-,-,-
-,12b,4.67297,FeII,-,-,-,13.17,0.05 ,-,67,23.8, 2.1,YYYY,Y,I
-,12a,4.67412,FeII,-,-,-,13.78,0.03 ,-,67,23.6, 1.2,YYYY,Y,I
12,-,4.67394,SiII_1526,0.345, $\pm$ 0.01 ,-,14.44, $\pm$ 0.04 ,S,92,-,-,YYYY,N,I
-,12b,4.67297,SiII,-,-,-,13.37,0.08 ,-,67,23.8, 2.1,YYYY,N,I
-,12a,4.67412,SiII,-,-,-,14.40,0.04 ,S,65,23.6, 1.2,YYYY,N,I
12,-,4.67374,AlII_1670,0.498, $\pm$ 0.04 ,-,13.43, $\pm$ 0.10 ,S,106,-,-,YYYN,N,I
-,12b,4.67297,AlII,-,-,-,12.75,0.21 ,-,67,23.8, 2.1,YYYN,N,I
-,12a,4.67412,AlII,-,-,-,13.33,0.12 ,S,65,23.6, 1.2,YYYN,N,I
12,-,4.67253,CIV_1548,0.261,0.010 ,-,13.87,0.02 ,-,282,-,-,NNYY,N,I
-,-,4.67253,CIV_1550,0.140,0.008 ,-,-,-,-,-,-,-,-,-,-
-,12c,4.67017,CIV,-,-,-,13.45,0.04 ,-,63,22.2, 3.0,NNYY,N,I
-,12d,4.67385,CIV,-,-,-,13.67,0.02 ,-,156,65.4, 3.8,NNYY,N,I
13,-,4.67910,MgI_2852,0.130,0.042 ,-,11.90,0.15 ,-,207,-,-,YYYY,N,I
-,13a,4.67676,MgI,-,-,-,11.31,0.56 ,-,48, 6.2, 0.0,YYYY,N,I
-,13b,4.67992,MgI,-,-,-,11.77,0.08 ,-,61,17.7, 1.5,YYYY,N,I
13,-,4.67909,MgII_2796,1.405,0.013 ,-,14.11,0.06 ,-,241,-,-,YYYY,Y,I
-,-,4.67909,MgII_2803,1.089,0.014 ,-,-,-,-,-,-,-,-,-,-
-,13c,4.67613,MgII,-,-,-,12.36,0.19 ,-,63,18.5,18.0,YYYY,Y,I
-,13a,4.67676,MgII,-,-,-,13.61,0.18 ,-,48, 6.2, 0.0,YYYY,Y,I
-,13d,4.67857,MgII,-,-,-,13.21,0.03 ,-,57,15.5, 1.3,YYYY,Y,I
-,13b,4.67992,MgII,-,-,-,13.70,0.07 ,-,61,17.7, 1.5,YYYY,Y,I
-,13e,4.68079,MgII,-,-,-,13.32,0.04 ,-,57,15.1, 2.0,YYYY,Y,I
13,-,4.67898,FeII_2382,0.508,1.474 ,-,13.71,0.05 ,-,221,-,-,YYYY,Y,I
-,-,4.67898,FeII_2600,0.476,0.050 ,-,-,-,-,-,-,-,-,-,-
-,-,4.67898,FeII_2344,0.233,0.023 ,-,-,-,-,-,-,-,-,-,-
-,-,4.67898,FeII_2586,0.181,0.025 ,-,-,-,-,-,-,-,-,-,-
-,-,4.67898,FeII_2374,0.075,0.323 ,-,-,-,-,-,-,-,-,-,-
-,-,4.67898,FeII_1608,0.068,0.011 ,-,-,-,-,-,-,-,-,-,-
-,13a,4.67676,FeII,-,-,-,13.20,0.09 ,-,47, 6.2, 0.0,YYYY,Y,I
-,13d,4.67857,FeII,-,-,-,12.81,0.10 ,-,52,15.5, 1.3,YYYY,Y,I
-,13b,4.67992,FeII,-,-,-,13.41,0.06 ,-,55,17.7, 1.5,YYYY,Y,I
-,13e,4.68079,FeII,-,-,-,12.53,0.39 ,-,51,15.1, 2.0,YYYY,Y,I
13,-,4.67908,SiII_1526,0.319,0.007 ,-,14.30,0.05 ,-,230,-,-,YYYY,N,I
-,13a,4.67676,SiII,-,-,-,13.89,0.11 ,-,40, 6.2, 0.0,YYYY,N,I
-,13d,4.67857,SiII,-,-,-,13.39,0.04 ,-,51,15.5, 1.3,YYYY,N,I
-,13b,4.67992,SiII,-,-,-,13.85,0.04 ,-,55,17.7, 1.5,YYYY,N,I
-,13e,4.68079,SiII,-,-,-,13.39,0.08 ,-,51,15.1, 2.0,YYYY,N,I
13,-,4.67922,AlII_1670,0.357,0.024 ,-,13.06,0.07 ,-,226,-,-,YYYN,N,I
-,13a,4.67676,AlII,-,-,-,12.28,0.35 ,-,40, 6.2, 0.0,YYYN,N,I
-,13d,4.67857,AlII,-,-,-,12.48,0.09 ,-,51,15.5, 1.3,YYYN,N,I
-,13b,4.67992,AlII,-,-,-,12.69,0.08 ,-,55,17.7, 1.5,YYYN,N,I
-,13e,4.68079,AlII,-,-,-,12.26,0.12 ,-,51,15.1, 2.0,YYYN,N,I
13,-,4.67905,CIV_1548,0.250,0.007 ,-,13.86,0.03 ,-,227,-,-,YYYY,Y,I
-,-,4.67905,CIV_1550,0.135,0.006 ,-,-,-,-,-,-,-,-,-,-
-,13f,4.67651,CIV,-,-,-,12.73,0.11 ,-,61,20.6, 8.7,YYYY,Y,I
-,13g,4.67866,CIV,-,-,-,13.28,0.07 ,S,49,13.9, 4.0,YYYY,Y,I
-,13h,4.67947,CIV,-,-,-,13.69,0.04 ,-,176,74.5, 5.3,YYYY,Y,I
14,-,4.70046,CIV_1548,0.073,0.006 ,-,13.28,0.06 ,-,137,-,-,YNYY,N,I
-,-,4.70046,CIV_1550,0.037,0.011 ,-,-,-,-,-,-,-,-,-,-
-,14a,4.70046,CIV,-,-,-,13.28,0.06 ,-,137,57.2, 9.7,YNYY,N,I
15,-,4.70800,CIV_1548,0.066,0.011 ,-,13.24,0.09 ,-,107,-,-,NNYY,N,I
-,-,4.70800,CIV_1550,0.034,0.012 ,-,-,-,-,-,-,-,-,-,-
-,15a,4.70800,CIV,-,-,-,13.24,0.09 ,-,107,43.4,10.8,NNYY,N,I
16,-,4.74037,CIV_1548,0.090,0.022 ,-,13.39,0.06 ,-,89,-,-,YYYN,N,I
-,-,4.74037,CIV_1550,0.047,0.006 ,-,-,-,-,-,-,-,-,-,-
-,16a,4.74037,CIV,-,-,-,13.39,0.06 ,-,89,35.2, 5.6,YYYN,N,I
17,-,4.76908,CIV_1548,0.045,0.006 ,-,13.07,0.06 ,-,85,-,-,YYYN,N,I
-,-,4.76908,CIV_1550,0.023,0.012 ,-,-,-,-,-,-,-,-,-,-
-,17a,4.76908,CIV,-,-,-,13.07,0.06 ,-,85,32.6, 6.3,YYYN,N,I
18,-,4.95293,MgI_2852,0.253,0.010 ,-,12.32,0.04 ,-,243,-,-,YYYY,N,I
-,18a,4.95066,MgI,-,-,-,11.66,0.07 ,-,63,19.2, 1.8,YYYY,N,I
-,18b,4.95148,MgI,-,-,-,11.25,0.21 ,-,81,29.4, 2.8,YYYY,N,I
-,18c,4.95311,MgI,-,-,-,11.85,0.05 ,-,67,21.6, 1.8,YYYY,N,I
-,18d,4.95431,MgI,-,-,-,11.77,0.06 ,-,69,23.0, 1.6,YYYY,N,I
-,18e,4.95532,MgI,-,-,-,11.17,0.19 ,-,57,14.8, 1.4,YYYY,N,I
18,-,4.95303,MgII_2796,2.823, $\pm$ 0.01 ,-,15.25, $\pm$ 0.17 ,S,248,-,-,YYYY,Y,I
-,-,4.95303,MgII_2803,2.686, $\pm$ 0.14 ,-,-,-,-,-,-,-,-,-,-
-,18a,4.95066,MgII,-,-,-,13.79,0.19 ,S,65,19.2, 1.8,YYYY,Y,I
-,18b,4.95148,MgII,-,-,-,14.65,0.23 ,S,97,29.4, 2.8,YYYY,Y,I
-,18c,4.95311,MgII,-,-,-,14.48,0.33 ,S,75,21.6, 1.8,YYYY,Y,I
-,18d,4.95431,MgII,-,-,-,14.93,0.31 ,S,85,23.0, 1.6,YYYY,Y,I
-,18e,4.95532,MgII,-,-,-,13.94,0.15 ,S,59,14.8, 1.4,YYYY,Y,I
-,18f,4.95669,MgII,-,-,-,12.49,0.06 ,-,47, 6.2, 0.0,YYYY,Y,I
18,-,4.95286,FeII_2600,1.779,0.012 ,-,14.46,0.02 ,-,249,-,-,YYYY,Y,I
-,-,4.95286,FeII_2382,1.750,4.316 ,-,-,-,-,-,-,-,-,-,-
-,-,4.95286,FeII_2344,1.046,190.485 ,-,-,-,-,-,-,-,-,-,-
-,-,4.95286,FeII_2586,0.877,0.046 ,-,-,-,-,-,-,-,-,-,-
-,-,4.95286,FeII_1608,0.187,0.028 ,-,-,-,-,-,-,-,-,-,-
-,18a,4.95066,FeII,-,-,-,13.80,0.07 ,-,63,19.2, 1.8,YYYY,Y,I
-,18b,4.95148,FeII,-,-,-,13.78,0.05 ,-,81,29.4, 2.8,YYYY,Y,I
-,18c,4.95311,FeII,-,-,-,13.72,0.02 ,-,63,21.6, 1.8,YYYY,Y,I
-,18d,4.95431,FeII,-,-,-,13.91,0.02 ,-,65,23.0, 1.6,YYYY,Y,I
-,18e,4.95532,FeII,-,-,-,13.50,0.04 ,-,51,14.8, 1.4,YYYY,Y,I
18,-,4.95299,SiII_1526,1.028,0.006 ,-,14.92,0.02 ,-,248,-,-,YYYY,N,I
-,-,4.95299,SiII_1808,0.049,0.020 ,-,-,-,-,-,-,-,-,-,-
-,18a,4.95066,SiII,-,-,-,14.08,0.07 ,-,57,19.2, 1.8,YYYY,N,I
-,18b,4.95148,SiII,-,-,-,14.26,0.04 ,-,77,29.4, 2.8,YYYY,N,I
-,18c,4.95311,SiII,-,-,-,14.09,0.03 ,-,62,21.6, 1.8,YYYY,N,I
-,18d,4.95431,SiII,-,-,-,14.45,0.03 ,-,65,23.0, 1.6,YYYY,N,I
-,18e,4.95532,SiII,-,-,-,14.11,0.04 ,-,50,14.8, 1.4,YYYY,N,I
18,-,4.95319,AlII_1670,1.162, $\pm$ 0.08 ,-,13.83, $\pm$ 0.24 ,S,237,-,-,YYYN,N,I
-,18a,4.95066,AlII,-,-,-,12.78,0.19 ,-,57,19.2, 1.8,YYYN,N,I
-,18b,4.95148,AlII,-,-,-,13.06,0.26 ,-,77,29.4, 2.8,YYYN,N,I
-,18g,4.95428,AlII,-,-,-,13.70,0.32 ,S,120,49.6,13.0,YYYN,N,I
18,-,4.95479,AlIII_1854,0.208,0.017 ,-,13.14,0.06 ,-,138,-,-,YYYY,N,I
-,-,4.95479,AlIII_1862,0.111,0.022 ,-,-,-,-,-,-,-,-,-,-
-,18h,4.95479,AlIII,-,-,-,13.14,0.06 ,-,138,56.2, 2.1,YYYY,N,I
18,-,4.95374,CIV_1548,1.039,0.011 ,-,14.71,0.02 ,-,258,-,-,YYYN,N,I
-,-,4.95374,CIV_1550,0.696,0.010 ,-,-,-,-,-,-,-,-,-,-
-,18i,4.95201,CIV,-,-,-,14.10,0.05 ,S,217,92.0,11.0,YYYN,N,I
-,18h,4.95479,CIV,-,-,-,14.59,0.02 ,S,136,56.2, 2.1,YYYN,N,I
19,-,5.07788,MgII_2796,0.128,0.005 ,-,12.83,0.04 ,-,47,-,-,NNYY,N,I
-,-,5.07788,MgII_2803,0.095,0.005 ,-,-,-,-,-,-,-,-,-,-
-,19a,5.07789,MgII,-,-,-,12.83,0.04 ,-,46, 6.2, 0.0,NNYY,N,I
20,-,5.09918,MgII_2796,0.048,0.010 ,-,12.08,0.08 ,-,61,-,-,NNYY,N,I
-,-,5.09918,MgII_2803,0.025,0.008 ,-,-,-,-,-,-,-,-,-,-
-,20a,5.09918,MgII,-,-,-,12.08,0.08 ,-,61,17.5, 7.8,NNYY,N,I
21,-,5.59864,CIV_1548,0.088, - ,U,13.34, - ,U,75,-,-,NNYN,N,I
-,-,5.59864,CIV_1550,0.098, - ,U,-,-,-,-,-,-,-,-,-
-,21a,5.59864,CIV,-,-,-,13.34, - ,U,75,25.9, 7.0,NNYN,N,I
21,-,5.59864,SiIV_1393,0.047,0.006 ,-,12.76,0.09 ,-,71,-,-,YYYN,N,I
-,-,5.59864,SiIV_1402,0.024,0.006 ,-,-,-,-,-,-,-,-,-,-
-,21a,5.59864,SiIV,-,-,-,12.76,0.09 ,-,71,25.9, 7.0,YYYN,N,I
22,-,5.71912,CIV_1548,0.798,0.074 ,-,14.38,0.14 ,-,402,-,-,YNYN,N,I
-,-,5.71912,CIV_1550,0.440,0.136 ,-,-,-,-,-,-,-,-,-,-
-,22a,5.71745,CIV,-,-,-,14.15,0.17 ,-,312,133.2,35.9,YNYN,N,I
-,22b,5.72158,CIV,-,-,-,14.00,0.25 ,-,241,102.3,21.8,YNYN,N,I
22,-,5.71929,SiIV_1402,0.431,0.031 ,-,14.17,0.12 ,M,401,-,-,YYYN,N,I
-,-,5.71929,SiIV_1393,0.362,0.055 ,-,-,-,-,-,-,-,-,-,-
-,22a,5.71745,SiIV,-,-,-,13.90,0.19 ,M,312,133.2,35.9,YYYN,N,I
-,22b,5.72158,SiIV,-,-,-,13.84,0.11 ,M,241,102.3,21.8,YYYN,N,I
23,-,5.77523,CIV_1548,0.620,0.104 ,-,14.36,0.13 ,-,203,-,-,NNYN,N,P
-,-,5.77523,CIV_1550,0.375,0.084 ,-,-,-,-,-,-,-,-,-,-
-,23a,5.77434,CIV,-,-,-,14.15,0.16 ,-,149,61.4,11.7,NNYN,N,P
-,23b,5.77694,CIV,-,-,-,13.96,0.21 ,-,73,25.0, 8.2,NNYN,N,P
23,-,5.77505,SiIV_1393,0.495,0.113 ,-,13.89,0.10 ,-,201,-,-,YYYN,N,P
-,-,5.77505,SiIV_1402,0.290,0.082 ,-,-,-,-,-,-,-,-,-,-
-,23a,5.77434,SiIV,-,-,-,13.75,0.13 ,-,147,61.4,11.7,YYYN,N,P
-,23b,5.77694,SiIV,-,-,-,13.34,0.11 ,-,69,25.0, 8.2,YYYN,N,P
24,-,5.83400,OI_1302,0.018,0.005 ,-,13.41,0.15 ,-,75,-,-,YYYN,N,P
-,24a,5.83400,OI,-,-,-,13.41,0.15 ,-,75,27.7, 9.7,YYYN,N,P
24,-,5.83400,CII_1334,0.018,0.005 ,-,12.96,0.14 ,-,75,-,-,YYYN,N,P
-,24a,5.83400,CII,-,-,-,12.96,0.14 ,-,75,27.7, 9.7,YYYN,N,P
24,-,5.83400,SiII_1260,0.009,0.002 ,-,11.74,0.12 ,-,75,-,-,YYYY,Y,P
-,24a,5.83400,SiII,-,-,-,11.74,0.12 ,-,75,27.7, 9.7,YYYY,Y,P
