# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
9,-,5.24231,SiII_1526,0.055,0.011 ,-,13.36,0.13 ,-,55,-,-,YYYN,N,I
-,9d,5.24231,SiII,-,-,-,13.36,0.13 ,-,55,17.4, 6.9,YYYN,N,I
9,-,5.24231,AlII_1670,0.078,0.011 ,-,12.34,0.10 ,-,58,-,-,YYYY,N,I
-,9d,5.24231,AlII,-,-,-,12.34,0.10 ,-,58,17.4, 6.9,YYYY,N,I
9,-,5.24637,CIV_1548,0.126,0.013 ,-,13.62,0.05 ,-,61,-,-,YYYY,Y,I
-,-,5.24637,CIV_1550,0.072,0.009 ,-,-,-,-,-,-,-,-,-,-
-,9e,5.24637,CIV,-,-,-,13.62,0.05 ,-,61,20.8, 2.6,YYYY,Y,I
9,-,5.24637,SiIV_1393,0.079,0.006 ,-,13.03,0.04 ,-,61,-,-,YYYY,Y,I
-,-,5.24637,SiIV_1402,0.043,0.012 ,-,-,-,-,-,-,-,-,-,-
-,9e,5.24637,SiIV,-,-,-,13.03,0.04 ,-,61,20.8, 2.6,YYYY,Y,I
10,-,5.28715,SiIV_1393,0.058,0.013 ,-,12.87,0.10 ,-,71,-,-,YNYY,N,I
-,-,5.28715,SiIV_1402,0.031,0.006 ,-,-,-,-,-,-,-,-,-,-
-,10a,5.28715,SiIV,-,-,-,12.87,0.10 ,-,71,25.8, 8.4,YNYY,N,I
11,-,5.36026,MgII_2796,0.112,0.009 ,-,12.69,0.07 ,-,43,-,-,YYYY,Y,I
-,-,5.36026,MgII_2803,0.072,0.011 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.36026,MgII,-,-,-,12.69,0.07 ,-,43, 5.7, 0.0,YYYY,Y,I
11,-,5.36011,CIV_1548,0.153,0.009 ,-,13.76,0.05 ,-,59,-,-,YYYY,Y,I
-,-,5.36011,CIV_1550,0.093,0.010 ,-,-,-,-,-,-,-,-,-,-
-,11b,5.36011,CIV,-,-,-,13.76,0.05 ,S,59,19.1, 2.6,YYYY,Y,I
11,-,5.36011,SiIV_1393,0.095,0.008 ,-,13.14,0.06 ,-,59,-,-,YYYY,Y,I
-,-,5.36011,SiIV_1402,0.054,0.015 ,-,-,-,-,-,-,-,-,-,-
-,11b,5.36011,SiIV,-,-,-,13.14,0.06 ,-,59,19.1, 2.6,YYYY,Y,I
12,-,5.49676,SiIV_1393,0.029,0.004 ,-,12.57,0.05 ,-,47,-,-,YYYY,Y,I
-,-,5.49676,SiIV_1402,0.016,0.004 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.49676,SiIV,-,-,-,12.57,0.05 ,-,47,11.6, 4.3,YYYY,Y,I
