# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
5,-,4.51623,CIV_1548,0.051,0.002 ,-,13.18,0.05 ,-,75,-,-,YYYY,Y,I
-,-,4.51623,CIV_1550,0.028,0.002 ,-,-,-,-,-,-,-,-,-,-
-,5a,4.51595,CIV,-,-,-,12.89,0.07 ,-,61,21.3, 6.4,YYYY,Y,I
-,5b,4.51662,CIV,-,-,-,12.86,0.08 ,S,40, 5.0, 0.0,YYYY,Y,I
6,-,4.58361,CIV_1548,0.018,0.003 ,-,12.73,0.06 ,-,39,-,-,NNYY,N,I
-,-,4.58361,CIV_1550,0.010,0.004 ,-,-,-,-,-,-,-,-,-,-
-,6a,4.58363,CIV,-,-,-,12.73,0.06 ,-,39, 5.0, 0.0,NNYY,N,I
7,-,4.61310,CIV_1548,0.035,0.004 ,-,12.95,0.06 ,-,118,-,-,YYYY,Y,I
-,-,4.61310,CIV_1550,0.018,0.004 ,-,-,-,-,-,-,-,-,-,-
-,7a,4.61310,CIV,-,-,-,12.95,0.06 ,-,118,48.8, 9.4,YYYY,Y,I
8,-,4.76206,CIV_1548,0.057,0.005 ,-,13.20,0.08 ,-,83,-,-,YYYY,Y,I
-,-,4.76206,CIV_1550,0.031,0.004 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.76128,CIV,-,-,-,12.46,0.36 ,-,39, 5.0, 0.0,YYYY,Y,I
-,8b,4.76223,CIV,-,-,-,13.12,0.06 ,-,55,17.7, 5.6,YYYY,Y,I
9,-,4.79718,CIV_1548,0.027,0.004 ,-,12.84,0.10 ,-,65,-,-,YYYY,Y,I
-,-,4.79718,CIV_1550,0.014,0.006 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.79718,CIV,-,-,-,12.84,0.10 ,-,65,23.1, 8.8,YYYY,Y,I
10,-,4.85989,CIV_1548,0.087,0.005 ,-,13.38,0.02 ,-,156,-,-,YYYY,Y,I
-,-,4.85989,CIV_1550,0.045,0.005 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.85954,CIV,-,-,-,13.30,0.03 ,-,75,28.3, 2.4,YYYY,Y,I
-,10b,4.86178,CIV,-,-,-,12.56,0.07 ,-,45,10.8, 5.3,YYYY,Y,I
11,-,4.88212,CIV_1548,0.034,0.005 ,-,12.96,0.04 ,-,63,-,-,YYYY,Y,I
-,-,4.88212,CIV_1550,0.018,0.004 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.88212,CIV,-,-,-,12.96,0.04 ,-,63,22.5, 3.3,YYYY,Y,I
12,-,4.89738,CIV_1548,0.056,0.004 ,-,13.16,0.05 ,-,99,-,-,YYYY,Y,I
-,-,4.89738,CIV_1550,0.029,0.004 ,-,-,-,-,-,-,-,-,-,-
-,12a,4.89738,CIV,-,-,-,13.16,0.05 ,-,99,39.2, 5.4,YYYY,Y,I
13,-,4.93073,CIV_1548,0.064,0.005 ,-,13.23,0.08 ,-,122,-,-,YYYY,Y,I
-,-,4.93073,CIV_1550,0.033,0.005 ,-,-,-,-,-,-,-,-,-,-
-,13a,4.93039,CIV,-,-,-,13.05,0.10 ,-,119,49.2,13.0,YYYY,Y,I
-,13b,4.93145,CIV,-,-,-,12.76,0.13 ,-,43, 9.4, 6.4,YYYY,Y,I
14,-,5.00860,CIV_1548,0.046,0.005 ,-,13.08,0.06 ,-,89,-,-,YYYY,Y,I
-,-,5.00860,CIV_1550,0.024,0.010 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.00860,CIV,-,-,-,13.08,0.06 ,-,89,34.7, 6.8,YYYY,Y,I
15,-,5.05995,CIV_1548,0.033,0.006 ,-,12.95,0.05 ,-,57,-,-,YYYY,Y,I
-,-,5.05995,CIV_1550,0.017,0.005 ,-,-,-,-,-,-,-,-,-,-
-,15a,5.05995,CIV,-,-,-,12.95,0.05 ,-,57,18.3, 3.8,YYYY,Y,I
16,-,5.08934,CIV_1548,0.077,0.007 ,-,13.32,0.09 ,-,102,-,-,YNYY,N,I
-,-,5.08934,CIV_1550,0.040,0.024 ,-,-,-,-,-,-,-,-,-,-
-,16a,5.08899,CIV,-,-,-,13.15,0.11 ,-,77,29.5,11.2,YNYY,N,I
-,16b,5.09006,CIV,-,-,-,12.83,0.18 ,-,49,14.1, 7.6,YNYY,N,I
16,-,5.08962,SiIV_1393,0.022,0.002 ,-,12.42,0.10 ,-,101,-,-,YNYY,N,I
-,-,5.08962,SiIV_1402,0.011,0.003 ,-,-,-,-,-,-,-,-,-,-
-,16a,5.08899,SiIV,-,-,-,12.03,0.18 ,-,78,29.5,11.2,YNYY,N,I
-,16b,5.09006,SiIV,-,-,-,12.19,0.12 ,-,49,14.1, 7.6,YNYY,N,I
17,-,5.10499,CIV_1548,0.025,0.005 ,-,12.93,0.06 ,-,40,-,-,YYYY,Y,I
-,-,5.10499,CIV_1550,0.014,0.004 ,-,-,-,-,-,-,-,-,-,-
-,17a,5.10498,CIV,-,-,-,12.93,0.06 ,-,40, 5.0, 0.0,YYYY,Y,I
18,-,5.14690,CIV_1548,0.051,0.004 ,-,13.13,0.05 ,-,79,-,-,YYYY,Y,I
-,-,5.14690,CIV_1550,0.026,0.005 ,-,-,-,-,-,-,-,-,-,-
-,18a,5.14690,CIV,-,-,-,13.13,0.05 ,-,79,29.7, 4.3,YYYY,Y,I
19,-,5.24995,CIV_1548,0.093,0.008 ,-,13.39,0.06 ,-,176,-,-,YYYY,Y,I
-,-,5.24995,CIV_1550,0.048,0.008 ,-,-,-,-,-,-,-,-,-,-
-,19a,5.24830,CIV,-,-,-,12.89,0.09 ,-,65,23.0, 6.8,YYYY,Y,I
-,19b,5.25072,CIV,-,-,-,13.23,0.07 ,-,93,36.4, 3.4,YYYY,Y,I
19,-,5.25036,SiIV_1393,0.095,0.004 ,-,13.07,0.03 ,-,167,-,-,YYYY,Y,I
-,-,5.25036,SiIV_1402,0.050,0.006 ,-,-,-,-,-,-,-,-,-,-
-,19a,5.24830,SiIV,-,-,-,12.22,0.10 ,-,65,23.0, 6.8,YYYY,Y,I
-,19b,5.25072,SiIV,-,-,-,13.00,0.03 ,-,93,36.4, 3.4,YYYY,Y,I
20,-,5.56250,OI_1302,0.032,0.002 ,-,13.81,0.03 ,-,39,-,-,YYYY,Y,I
-,20a,5.56249,OI,-,-,-,13.81,0.03 ,-,39, 5.0, 0.0,YYYY,Y,I
20,-,5.56251,CII_1334,0.020,0.002 ,-,13.13,0.06 ,-,40,-,-,YYYY,Y,I
-,20a,5.56249,CII,-,-,-,13.13,0.06 ,-,40, 5.0, 0.0,YYYY,Y,I
21,-,5.92386,NV_1238,0.032,0.002 ,-,13.25,0.02 ,-,47,-,-,YYYY,Y,P
-,-,5.92386,NV_1242,0.017,0.002 ,-,-,-,-,-,-,-,-,-,-
-,21a,5.92386,NV,-,-,-,13.25,0.02 ,-,47,12.4, 1.8,YYYY,Y,P
