# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.17352,MgI_2852,0.024, - ,U,11.26, - ,U,53,-,-,YYYY,N,I
-,1a,2.17352,MgI,-,-,-,11.26, - ,U,53,14.7, 1.3,YYYY,N,I
1,-,2.17378,MgII_2796,0.431,0.015 ,-,13.12,0.03 ,-,183,-,-,YYYY,Y,I
-,-,2.17378,MgII_2803,0.276,0.016 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.17352,MgII,-,-,-,13.06,0.03 ,-,53,14.7, 1.3,YYYY,Y,I
-,1b,2.17516,MgII,-,-,-,12.16,0.07 ,-,42, 5.6, 0.0,YYYY,Y,I
2,-,2.78652,MgII_2796,0.518,0.020 ,-,13.81,0.12 ,-,63,-,-,YYYY,Y,I
-,-,2.78652,MgII_2803,0.442,0.014 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.78652,MgII,-,-,-,13.81,0.12 ,-,63,16.8, 1.5,YYYY,Y,I
2,-,2.78652,FeII_2382,0.184,0.006 ,-,13.21,0.02 ,-,56,-,-,YYYY,Y,I
-,-,2.78652,FeII_2600,0.174,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,2.78652,FeII_2344,0.079,0.006 ,-,-,-,-,-,-,-,-,-,-
-,-,2.78652,FeII_2586,0.061,0.025 ,-,-,-,-,-,-,-,-,-,-
-,-,2.78652,FeII_2374,0.025,0.014 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.78652,FeII,-,-,-,13.21,0.02 ,-,56,16.8, 1.5,YYYY,Y,I
3,-,3.10902,MgII_2796,0.270,0.021 ,-,13.06,0.12 ,-,57,-,-,YYYY,Y,I
-,-,3.10902,MgII_2803,0.177,0.022 ,-,-,-,-,-,-,-,-,-,-
-,3a,3.10902,MgII,-,-,-,13.06,0.12 ,-,57,14.5, 5.4,YYYY,Y,I
4,-,3.27746,MgII_2796,2.578,0.02 ,-,14.33,0.03 ,S,254,-,-,YYYY,Y,I
-,-,3.27746,MgII_2803,2.036,0.04 ,-,-,-,-,-,-,-,-,-,-
-,4a,3.27695,MgII,-,-,-,14.28,0.04 ,S,177,70.8, 2.8,YYYY,Y,I
-,4b,3.27924,MgII,-,-,-,13.40,0.03 ,-,97,36.7, 3.2,YYYY,Y,I
4,-,3.27719,FeII_2382,0.748,0.071 ,-,13.93,0.03 ,-,198,-,-,YYYY,Y,I
-,-,3.27719,FeII_2600,0.727,0.024 ,-,-,-,-,-,-,-,-,-,-
-,-,3.27719,FeII_2344,0.367,0.053 ,-,-,-,-,-,-,-,-,-,-
-,-,3.27719,FeII_2586,0.292,0.023 ,-,-,-,-,-,-,-,-,-,-
-,4c,3.27664,FeII,-,-,-,13.80,0.03 ,-,73,26.3, 2.7,YYYY,Y,I
-,4d,3.27769,FeII,-,-,-,13.24,0.07 ,-,67,22.4, 7.2,YYYY,Y,I
-,4b,3.27924,FeII,-,-,-,12.70,0.14 ,-,95,36.7, 3.2,YYYY,Y,I
5,-,4.35686,MgII_2796,0.101,0.010 ,-,12.56,0.14 ,-,51,-,-,YYYY,Y,I
-,-,4.35686,MgII_2803,0.062,0.010 ,-,-,-,-,-,-,-,-,-,-
-,5a,4.35686,MgII,-,-,-,12.56,0.14 ,-,51, 7.4, 4.3,YYYY,Y,I
6,-,4.64284,CIV_1548,0.032,0.003 ,-,12.92,0.06 ,-,95,-,-,NNYY,N,I
-,-,4.64284,CIV_1550,0.016,0.003 ,-,-,-,-,-,-,-,-,-,-
