# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,-,5.10911,CIV_1550,0.832,0.01 ,-,-,-,-,-,-,-,-,-,-
-,8a,5.10875,CIV,-,-,-,15.08,0.06 ,S,129,48.0, 2.9,YYYY,Y,I
-,8b,5.11058,CIV,-,-,-,13.98,0.22 ,S,107,42.5,15.3,YYYY,Y,I
9,-,5.11326,CIV_1548,0.278,0.008 ,-,14.20,0.04 ,-,65,-,-,YYYY,Y,I
-,-,5.11326,CIV_1550,0.199,0.024 ,-,-,-,-,-,-,-,-,-,-
-,9a,5.11326,CIV,-,-,-,14.20,0.04 ,S,65,22.1, 1.7,YYYY,Y,I
10,-,5.61491,MgII_2796,0.616,0.052 ,-,13.51,0.12 ,-,79,-,-,YNYY,N,I
-,-,5.61491,MgII_2803,0.433,0.229 ,-,-,-,-,-,-,-,-,-,-
-,10a,5.61491,MgII,-,-,-,13.51,0.12 ,-,79,28.0, 4.1,YNYY,N,I
10,-,5.61491,FeII_2382,0.127,0.018 ,-,12.95,0.04 ,-,79,-,-,YNYY,N,I
-,-,5.61491,FeII_2600,0.116,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,5.61491,FeII_2344,0.048,0.035 ,-,-,-,-,-,-,-,-,-,-
-,-,5.61491,FeII_2586,0.036,0.015 ,-,-,-,-,-,-,-,-,-,-
-,10a,5.61491,FeII,-,-,-,12.95,0.04 ,-,79,28.0, 4.1,YNYY,N,I
11,-,5.64067,FeII_2382,0.088,0.011 ,-,12.79,0.04 ,-,65,-,-,YYYY,Y,I
-,-,5.64067,FeII_2600,0.080,0.008 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.64067,FeII,-,-,-,12.79,0.04 ,-,65,20.0, 3.4,YYYY,Y,I
12,-,6.03133,CIV_1548,0.152,0.018 ,-,13.71,0.07 ,-,118,-,-,YYYY,Y,I
-,-,6.03133,CIV_1550,0.088,0.018 ,-,-,-,-,-,-,-,-,-,-
-,12a,6.03081,CIV,-,-,-,13.59,0.08 ,-,55,13.9, 5.3,YYYY,Y,I
-,12b,6.03251,CIV,-,-,-,13.09,0.18 ,-,75,25.3,11.0,YYYY,Y,I
12,-,6.03167,SiIV_1393,0.122,0.021 ,-,13.21,0.08 ,-,119,-,-,YYYY,Y,I
-,-,6.03167,SiIV_1402,0.066,0.012 ,-,-,-,-,-,-,-,-,-,-
-,12a,6.03081,SiIV,-,-,-,12.93,0.09 ,-,51,13.9, 5.3,YYYY,Y,I
-,12b,6.03251,SiIV,-,-,-,12.89,0.14 ,-,71,25.3,11.0,YYYY,Y,I
13,-,6.12279,OI_1302,0.122,0.002 ,-,14.45,0.02 ,-,53,-,-,YYYY,Y,I
-,13a,6.12279,OI,-,-,-,14.45,0.02 ,-,53,15.8, 0.9,YYYY,Y,I
13,-,6.12279,MgII_2796,0.310,0.012 ,-,13.15,0.05 ,-,59,-,-,YYYY,Y,I
-,-,6.12279,MgII_2803,0.207,0.018 ,-,-,-,-,-,-,-,-,-,-
-,13a,6.12279,MgII,-,-,-,13.15,0.05 ,-,59,15.8, 0.9,YYYY,Y,I
13,-,6.12279,FeII_2382,0.092,0.009 ,-,12.83,0.06 ,-,59,-,-,YYYY,Y,I
-,-,6.12279,FeII_2600,0.084,0.032 ,-,-,-,-,-,-,-,-,-,-
-,13a,6.12279,FeII,-,-,-,12.83,0.06 ,-,59,15.8, 0.9,YYYY,Y,I
13,-,6.12279,CII_1334,0.119,0.015 ,-,13.97,0.09 ,-,53,-,-,YYYY,Y,I
-,13a,6.12279,CII,-,-,-,13.97,0.09 ,-,53,15.8, 0.9,YYYY,Y,I
13,-,6.12279,SiII_1526,0.053,0.012 ,-,13.35,0.06 ,-,59,-,-,YYYY,N,I
-,-,6.12279,SiII_1304,0.027,0.002 ,-,-,-,-,-,-,-,-,-,-
-,13a,6.12279,SiII,-,-,-,13.35,0.06 ,-,55,15.8, 0.9,YYYY,N,I
14,-,6.17255,CIV_1548,0.267,0.017 ,-,13.99,0.04 ,-,92,-,-,NNYY,N,I
-,-,6.17255,CIV_1550,0.161,0.016 ,-,-,-,-,-,-,-,-,-,-
-,14a,6.17255,CIV,-,-,-,13.99,0.04 ,S,92,34.4, 4.0,NNYY,N,I
15,-,6.26848,MgII_2796,0.267,0.013 ,-,13.08,0.05 ,-,55,-,-,YYYY,Y,I
-,-,6.26848,MgII_2803,0.178,0.013 ,-,-,-,-,-,-,-,-,-,-
-,15a,6.26848,MgII,-,-,-,13.08,0.05 ,-,55,13.7, 0.9,YYYY,Y,I
15,-,6.26848,FeII_2382,0.034, - ,U,12.33, - ,U,57,-,-,YYYY,Y,I
-,-,6.26848,FeII_2344,0.021, - ,U,-,-,-,-,-,-,-,-,-
-,15a,6.26848,FeII,-,-,-,12.33, - ,U,57,13.7, 0.9,YYYY,Y,I
15,-,6.26848,CII_1334,0.064,0.011 ,-,13.61,0.11 ,-,51,-,-,YYYY,Y,I
