# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.94232,MgII_2796,0.738,0.012 ,-,14.55,0.11 ,-,166,-,-,YYYY,Y,I
-,-,2.94232,MgII_2803,0.517,0.010 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.94225,MgII,-,-,-,14.53,0.12 ,-,49, 6.6, 0.0,YYYY,Y,I
-,1b,2.94235,MgII,-,-,-,13.19,0.02 ,-,197,82.7, 5.4,YYYY,Y,I
1,-,2.94230,FeII_2600,0.242,0.042 ,-,13.52,0.07 ,-,141,-,-,YYYY,Y,I
-,-,2.94230,FeII_2382,0.240,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,2.94230,FeII_2344,0.122,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,2.94230,FeII_2586,0.105,0.049 ,-,-,-,-,-,-,-,-,-,-
-,-,2.94230,FeII_2374,0.045,0.012 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.94225,FeII,-,-,-,13.40,0.09 ,-,46, 6.6, 0.7,YYYY,Y,I
-,1b,2.94235,FeII,-,-,-,12.89,0.10 ,-,195,82.7, 5.4,YYYY,Y,I
1,-,2.94224,TiII_3384,0.037, - ,U,12.01, - ,U,47,-,-,NNYY,N,I
-,1a,2.94225,TiII,-,-,-,12.01, - ,U,47, 6.6, 0.7,NNYY,N,I
2,-,2.94661,MgI_2852,0.416,0.054 ,-,12.64,0.11 ,-,204,-,-,YYYY,N,I
-,2a,2.94547,MgI,-,-,-,12.13,0.24 ,-,87,32.2, 0.4,YYYY,N,I
-,2b,2.94691,MgI,-,-,-,11.91,0.17 ,-,91,34.1, 5.5,YYYY,N,I
-,2c,2.94756,MgI,-,-,-,12.34,0.15 ,-,47, 8.8, 0.5,YYYY,N,I
2,-,2.94635,MgII_2796,2.691, $\pm$ 0.02 ,-,15.65, $\pm$ 0.06 ,S,228,-,-,YYYY,Y,I
-,-,2.94635,MgII_2803,2.505, $\pm$ 0.01 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.94547,MgII,-,-,-,15.59,0.07 ,S,127,32.2, 0.4,YYYY,Y,I
-,2d,2.94712,MgII,-,-,-,14.78,0.20 ,S,107,31.9, 2.7,YYYY,Y,I
-,2e,2.94862,MgII,-,-,-,12.69,0.04 ,-,63,20.2, 3.6,YYYY,Y,I
2,-,2.94609,FeII_2600,1.771,0.049 ,-,15.31,0.01 ,-,211,-,-,YYYY,Y,I
-,-,2.94609,FeII_2382,1.705,0.016 ,-,-,-,-,-,-,-,-,-,-
-,-,2.94609,FeII_2586,1.346,0.065 ,-,-,-,-,-,-,-,-,-,-
-,-,2.94609,FeII_2344,1.337,0.009 ,-,-,-,-,-,-,-,-,-,-
-,-,2.94609,FeII_2374,0.975,0.013 ,-,-,-,-,-,-,-,-,-,-
-,-,2.94609,FeII_2260,0.194,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,2.94609,FeII_2249,0.148,0.004 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.94547,FeII,-,-,-,15.24,0.01 ,-,108,32.2, 0.4,YYYY,Y,I
-,2b,2.94691,FeII,-,-,-,13.62,0.05 ,-,91,34.1, 5.5,YYYY,Y,I
-,2c,2.94756,FeII,-,-,-,14.35,0.05 ,-,49, 8.8, 0.5,YYYY,Y,I
2,-,2.94589,TiII_3384,0.237,0.029 ,-,12.81,0.08 ,-,208,-,-,NNYY,N,I
-,2a,2.94547,TiII,-,-,-,12.71,0.07 ,-,87,32.2, 0.4,NNYY,N,I
-,2c,2.94756,TiII,-,-,-,12.10,0.30 ,-,49, 8.8, 0.5,NNYY,N,I
3,-,3.10240,MgII_2796,0.778,0.025 ,-,14.50,0.37 ,-,123,-,-,YYYY,Y,I
-,-,3.10240,MgII_2803,0.563,0.022 ,-,-,-,-,-,-,-,-,-,-
-,3a,3.10200,MgII,-,-,-,14.48,0.39 ,-,51, 8.6, 0.0,YYYY,Y,I
-,3b,3.10259,MgII,-,-,-,13.20,0.08 ,-,140,57.2, 8.0,YYYY,Y,I
3,-,3.10200,FeII_2382,0.211,0.008 ,-,13.68,0.06 ,-,43,-,-,YYYY,Y,I
-,-,3.10200,FeII_2600,0.209,0.013 ,-,-,-,-,-,-,-,-,-,-
