# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.23090,MgII_2796,0.048,0.007 ,-,12.07,0.05 ,-,69,-,-,YYYY,Y,I
-,-,2.23090,MgII_2803,0.024,0.007 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.23090,MgII,-,-,-,12.07,0.05 ,-,69,24.4, 4.2,YYYY,Y,I
2,-,2.30379,MgII_2796,0.151,0.008 ,-,12.59,0.04 ,-,89,-,-,YNYY,N,I
-,-,2.30379,MgII_2803,0.079,0.008 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.30379,MgII,-,-,-,12.59,0.04 ,-,89,34.6, 3.6,YNYY,N,I
3,-,2.47428,MgII_2796,0.123,0.020 ,-,12.50,0.07 ,-,85,-,-,YYYY,Y,I
-,-,2.47428,MgII_2803,0.064,0.021 ,-,-,-,-,-,-,-,-,-,-
-,3a,2.47428,MgII,-,-,-,12.50,0.07 ,-,85,32.2, 6.4,YYYY,Y,I
4,-,3.89608,MgII_2796,0.889,0.04 ,-,14.04,0.11 ,S,81,-,-,YYYY,Y,I
-,-,3.89608,MgII_2803,0.757,0.02 ,-,-,-,-,-,-,-,-,-,-
-,4a,3.89608,MgII,-,-,-,14.04,0.11 ,S,81,28.9, 2.6,YYYY,Y,I
4,-,3.89622,FeII_2382,0.246,0.010 ,-,13.35,0.03 ,-,63,-,-,YYYY,Y,I
-,-,3.89622,FeII_2600,0.234,0.017 ,-,-,-,-,-,-,-,-,-,-
-,-,3.89622,FeII_2344,0.108,0.013 ,-,-,-,-,-,-,-,-,-,-
-,-,3.89622,FeII_2586,0.083,0.015 ,-,-,-,-,-,-,-,-,-,-
-,-,3.89622,FeII_2374,0.034,0.012 ,-,-,-,-,-,-,-,-,-,-
-,4b,3.89622,FeII,-,-,-,13.35,0.03 ,-,63,20.9, 2.0,YYYY,Y,I
4,-,3.89623,AlIII_1854,0.172,0.004 ,-,13.10,0.02 ,-,77,-,-,YYYY,N,I
-,-,3.89623,AlIII_1862,0.096,0.005 ,-,-,-,-,-,-,-,-,-,-
-,4c,3.89623,AlIII,-,-,-,13.10,0.02 ,-,77,28.9, 1.7,YYYY,N,I
5,-,4.12257,MgII_2796,0.144,0.044 ,-,12.61,0.10 ,-,61,-,-,YYYY,Y,I
-,-,4.12257,MgII_2803,0.079,0.022 ,-,-,-,-,-,-,-,-,-,-
-,5a,4.12257,MgII,-,-,-,12.61,0.10 ,-,61,19.5, 6.9,YYYY,Y,I
6,-,4.19757,MgII_2796,0.073,0.007 ,-,12.29,0.03 ,-,49,-,-,YYYY,Y,I
