# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.23774,MgII_2796,0.040,0.002 ,-,12.00,0.07 ,-,155,-,-,NNYY,N,I
-,-,2.23774,MgII_2803,0.021,0.002 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.23711,MgII,-,-,-,11.54,0.12 ,-,41, 5.3, 0.0,NNYY,N,I
-,1b,2.23789,MgII,-,-,-,11.66,0.06 ,-,61,19.9, 5.7,NNYY,N,I
-,1c,2.23854,MgII,-,-,-,11.31,0.26 ,-,42, 5.3, 0.0,NNYY,N,I
2,-,2.31343,MgII_2796,0.040,0.001 ,-,12.00,0.03 ,-,53,-,-,YYYY,Y,I
-,-,2.31343,MgII_2803,0.021,0.002 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.31343,MgII,-,-,-,12.00,0.03 ,-,53,15.5, 2.4,YYYY,Y,I
3,-,2.32521,MgI_2852,0.078,0.002 ,-,11.80,0.04 ,-,71,-,-,YYYY,N,I
-,3a,2.32521,MgI,-,-,-,11.80,0.04 ,-,71,26.0, 0.8,YYYY,N,I
3,-,2.32521,MgII_2796,0.986, $\pm$ 0.00 ,-,14.59, $\pm$ 0.08 ,S,85,-,-,YYYY,Y,I
-,-,2.32521,MgII_2803,0.899, $\pm$ 0.00 ,-,-,-,-,-,-,-,-,-,-
-,3a,2.32521,MgII,-,-,-,14.59,0.08 ,S,85,26.0, 0.8,YYYY,Y,I
3,-,2.32521,CaII_3934,0.027,0.007 ,-,11.51,0.15 ,-,75,-,-,YYYY,N,I
-,-,2.32521,CaII_3969,0.014,0.003 ,-,-,-,-,-,-,-,-,-,-
-,3a,2.32521,CaII,-,-,-,11.51,0.15 ,-,75,26.0, 0.8,YYYY,N,I
4,-,2.56203,MgII_2796,0.136,0.008 ,-,12.56,0.03 ,-,67,-,-,YYYY,Y,I
-,-,2.56203,MgII_2803,0.073,0.004 ,-,-,-,-,-,-,-,-,-,-
-,4a,2.56203,MgII,-,-,-,12.56,0.03 ,-,67,23.8, 2.5,YYYY,Y,I
5,-,2.74915,MgI_2852,0.015,0.003 ,-,11.06,0.13 ,-,92,-,-,YYYY,N,I
-,5a,2.74879,MgI,-,-,-,10.78,0.19 ,-,47, 8.9, 1.6,YYYY,N,I
-,5b,2.74951,MgI,-,-,-,10.74,0.17 ,-,44, 5.8, 0.8,YYYY,N,I
5,-,2.74912,MgII_2796,0.159,0.002 ,-,12.70,0.02 ,-,92,-,-,YYYY,Y,I
-,-,2.74912,MgII_2803,0.093,0.003 ,-,-,-,-,-,-,-,-,-,-
-,5a,2.74879,MgII,-,-,-,12.41,0.02 ,-,47, 8.9, 1.6,YYYY,Y,I
-,5b,2.74951,MgII,-,-,-,12.39,0.03 ,-,44, 5.8, 0.8,YYYY,Y,I
5,-,2.74919,FeII_2382,0.019,0.001 ,-,12.08,0.09 ,-,89,-,-,YYYY,Y,I
-,-,2.74919,FeII_2600,0.017,0.003 ,-,-,-,-,-,-,-,-,-,-
-,-,2.74919,FeII_2586,0.005,0.002 ,-,-,-,-,-,-,-,-,-,-
-,5a,2.74879,FeII,-,-,-,11.72,0.18 ,-,45, 8.9, 1.6,YYYY,Y,I
-,5b,2.74951,FeII,-,-,-,11.84,0.08 ,-,41, 5.8, 0.8,YYYY,Y,I
6,-,2.75227,MgII_2796,0.058,0.002 ,-,12.18,0.04 ,-,53,-,-,NNYY,N,I
-,-,2.75227,MgII_2803,0.030,0.002 ,-,-,-,-,-,-,-,-,-,-
-,6a,2.75227,MgII,-,-,-,12.18,0.04 ,-,53,14.1, 4.1,NNYY,N,I
7,-,3.33776,MgII_2796,0.239,0.002 ,-,12.99,0.01 ,-,53,-,-,YYYY,Y,I
-,-,3.33776,MgII_2803,0.153,0.002 ,-,-,-,-,-,-,-,-,-,-
-,7a,3.33776,MgII,-,-,-,12.99,0.01 ,-,53,13.5, 0.6,YYYY,Y,I
7,-,3.33776,FeII_2382,0.061,0.003 ,-,12.63,0.03 ,-,53,-,-,YYYY,Y,I
-,-,3.33776,FeII_2600,0.055,0.003 ,-,-,-,-,-,-,-,-,-,-
-,-,3.33776,FeII_2344,0.023,0.004 ,-,-,-,-,-,-,-,-,-,-
-,-,3.33776,FeII_2586,0.017,0.004 ,-,-,-,-,-,-,-,-,-,-
-,-,3.33776,FeII_2374,0.007,0.004 ,-,-,-,-,-,-,-,-,-,-
-,7a,3.33776,FeII,-,-,-,12.63,0.03 ,-,53,13.5, 0.6,YYYY,Y,I
8,-,3.47318,MgII_2796,0.016,0.002 ,-,11.58,0.11 ,-,65,-,-,YYYY,Y,I
-,-,3.47318,MgII_2803,0.008,0.002 ,-,-,-,-,-,-,-,-,-,-
-,8a,3.47318,MgII,-,-,-,11.58,0.11 ,-,65,20.8,12.1,YYYY,Y,I
9,-,4.22375,MgI_2852,0.023,0.002 ,-,11.25,0.15 ,-,65,-,-,YYYY,N,I
-,9a,4.22375,MgI,-,-,-,11.25,0.15 ,-,65,21.5, 0.5,YYYY,N,I
9,-,4.22300,MgII_2796,1.502, $\pm$ 0.01 ,-,14.63, $\pm$ 0.06 ,S,156,-,-,YYYY,Y,I
-,-,4.22300,MgII_2803,1.203, $\pm$ 0.00 ,-,-,-,-,-,-,-,-,-,-
-,9b,4.22230,MgII,-,-,-,13.51,0.02 ,-,126,51.2, 2.1,YYYY,Y,I
-,9a,4.22375,MgII,-,-,-,14.59,0.07 ,S,75,21.5, 0.5,YYYY,Y,I
9,-,4.22332,FeII_2600,0.703,0.008 ,-,14.12,0.01 ,-,136,-,-,YYYY,Y,I
-,-,4.22332,FeII_2382,0.701,0.002 ,-,-,-,-,-,-,-,-,-,-
-,-,4.22332,FeII_2344,0.419,0.002 ,-,-,-,-,-,-,-,-,-,-
-,-,4.22332,FeII_2586,0.360,0.004 ,-,-,-,-,-,-,-,-,-,-
-,-,4.22332,FeII_2374,0.170,0.003 ,-,-,-,-,-,-,-,-,-,-
-,9b,4.22230,FeII,-,-,-,13.18,0.03 ,-,126,51.2, 2.1,YYYY,Y,I
-,9a,4.22375,FeII,-,-,-,14.06,0.01 ,-,65,21.5, 0.5,YYYY,Y,I
9,-,4.22375,CrII_2056,0.013,0.002 ,-,12.55,0.24 ,-,65,-,-,YYYY,N,I
-,-,4.22375,CrII_2062,0.010,0.002 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.22375,CrII,-,-,-,12.55,0.24 ,-,65,21.5, 0.5,YYYY,N,I
9,-,4.22385,AlIII_1854,0.024,0.002 ,-,12.16,0.04 ,-,87,-,-,YNYY,N,I
-,-,4.22385,AlIII_1862,0.012,0.002 ,-,-,-,-,-,-,-,-,-,-
-,9c,4.22385,AlIII,-,-,-,12.16,0.04 ,-,87,33.3, 4.9,YNYY,N,I
10,-,4.22745,MgII_2796,0.642,0.004 ,-,13.58,0.02 ,-,203,-,-,NNYY,N,I
-,-,4.22745,MgII_2803,0.449,0.005 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.22571,MgII,-,-,-,12.79,0.03 ,-,93,35.9, 4.1,NNYY,N,I
-,10b,4.22839,MgII,-,-,-,13.50,0.03 ,-,55,15.6, 0.6,NNYY,N,I
10,-,4.22839,FeII_2382,0.126,0.001 ,-,13.00,0.02 ,-,55,-,-,NNYY,N,I
-,-,4.22839,FeII_2600,0.117,0.015 ,-,-,-,-,-,-,-,-,-,-
-,-,4.22839,FeII_2344,0.051,0.002 ,-,-,-,-,-,-,-,-,-,-
-,-,4.22839,FeII_2586,0.039,0.002 ,-,-,-,-,-,-,-,-,-,-
-,-,4.22839,FeII_2374,0.015,0.001 ,-,-,-,-,-,-,-,-,-,-
-,10b,4.22839,FeII,-,-,-,13.00,0.02 ,-,55,15.6, 0.6,NNYY,N,I
10,-,4.22838,AlIII_1854,0.036,0.002 ,-,12.34,0.03 ,-,69,-,-,NNYY,N,I
-,-,4.22838,AlIII_1862,0.018,0.002 ,-,-,-,-,-,-,-,-,-,-
-,10c,4.22838,AlIII,-,-,-,12.34,0.03 ,-,69,24.0, 3.1,NNYY,N,I
11,-,4.34769,MgII_2796,0.038,0.001 ,-,11.97,0.06 ,-,59,-,-,YYYY,Y,I
-,-,4.34769,MgII_2803,0.019,0.002 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.34769,MgII,-,-,-,11.97,0.06 ,-,59,17.4, 5.6,YYYY,Y,I
12,-,4.42590,MgII_2796,0.015,0.002 ,-,11.55,0.11 ,-,55,-,-,YNYY,N,I
-,-,4.42590,MgII_2803,0.007,0.001 ,-,-,-,-,-,-,-,-,-,-
-,12a,4.42590,MgII,-,-,-,11.55,0.11 ,-,55,14.2,10.9,YNYY,N,I
13,-,4.51893,MgII_2796,0.905,0.009 ,-,14.00,0.10 ,-,233,-,-,YYYY,Y,I
-,-,4.51893,MgII_2803,0.627,0.003 ,-,-,-,-,-,-,-,-,-,-
-,13a,4.51662,MgII,-,-,-,12.53,0.02 ,-,49,11.4, 1.8,YYYY,Y,I
-,13b,4.51754,MgII,-,-,-,13.87,0.13 ,-,47, 7.2, 0.3,YYYY,Y,I
-,13c,4.51835,MgII,-,-,-,12.29,0.14 ,-,91,35.0,15.8,YYYY,Y,I
-,13d,4.51971,MgII,-,-,-,12.88,0.02 ,-,53,13.5, 2.2,YYYY,Y,I
-,13e,4.52055,MgII,-,-,-,13.06,0.01 ,-,59,18.0, 1.0,YYYY,Y,I
13,-,4.51807,FeII_2600,0.250,0.007 ,-,13.46,0.02 ,-,193,-,-,YYYY,Y,I
-,-,4.51807,FeII_2382,0.242,0.003 ,-,-,-,-,-,-,-,-,-,-
-,-,4.51807,FeII_2344,0.142,0.004 ,-,-,-,-,-,-,-,-,-,-
-,-,4.51807,FeII_2586,0.124,0.006 ,-,-,-,-,-,-,-,-,-,-
-,-,4.51807,FeII_2374,0.036,0.001 ,-,-,-,-,-,-,-,-,-,-
-,13b,4.51754,FeII,-,-,-,13.42,0.03 ,-,46, 7.2, 0.3,YYYY,Y,I
-,13e,4.52055,FeII,-,-,-,12.32,0.05 ,-,59,18.0, 1.0,YYYY,Y,I
13,-,4.51907,AlII_1670,0.188,0.002 ,-,12.72,0.02 ,-,220,-,-,YYYY,N,I
-,13a,4.51662,AlII,-,-,-,11.48,0.08 ,-,47,11.4, 1.8,YYYY,N,I
-,13b,4.51754,AlII,-,-,-,12.24,0.04 ,-,42, 7.2, 0.3,YYYY,N,I
-,13c,4.51835,AlII,-,-,-,11.62,0.15 ,-,91,35.0,15.8,YYYY,N,I
-,13d,4.51971,AlII,-,-,-,12.03,0.04 ,-,49,13.5, 2.2,YYYY,N,I
-,13e,4.52055,AlII,-,-,-,12.25,0.02 ,-,57,18.0, 1.0,YYYY,N,I
