# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.40658,MgII_2796,0.325,0.012 ,-,13.16,0.03 ,-,55,-,-,YYYN,N,I
-,-,2.40658,MgII_2803,0.216,0.009 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.40658,MgII,-,-,-,13.16,0.03 ,-,55,16.8, 1.6,YYYN,N,I
2,-,2.91645,MgII_2796,0.222,0.043 ,-,12.88,0.09 ,-,57,-,-,YYYY,Y,I
-,-,2.91645,MgII_2803,0.133,0.018 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.91645,MgII,-,-,-,12.88,0.09 ,-,58,16.1, 6.4,YYYY,Y,I
3,-,2.98899,MgII_2796,0.468,0.024 ,-,13.28,0.04 ,-,75,-,-,YYYY,Y,I
-,-,2.98899,MgII_2803,0.300,0.022 ,-,-,-,-,-,-,-,-,-,-
-,3a,2.98899,MgII,-,-,-,13.28,0.04 ,-,75,26.5, 3.3,YYYY,Y,I
4,-,3.07310,MgII_2796,0.113,0.021 ,-,12.46,0.10 ,-,79,-,-,YYYY,Y,I
-,-,3.07310,MgII_2803,0.059,0.017 ,-,-,-,-,-,-,-,-,-,-
-,4a,3.07310,MgII,-,-,-,12.46,0.10 ,-,79,27.9,10.3,YYYY,Y,I
5,-,4.38470,CIV_1548,0.021,0.004 ,-,12.80,0.06 ,-,43,-,-,YYYY,Y,I
-,-,4.38470,CIV_1550,0.011,0.004 ,-,-,-,-,-,-,-,-,-,-
-,5a,4.38469,CIV,-,-,-,12.80,0.06 ,-,44, 5.6, 0.0,YYYY,Y,I
6,-,4.44849,CIV_1548,0.091,0.006 ,-,13.41,0.03 ,-,81,-,-,YYYY,Y,I
-,-,4.44849,CIV_1550,0.048,0.006 ,-,-,-,-,-,-,-,-,-,-
-,6a,4.44849,CIV,-,-,-,13.41,0.03 ,-,81,30.3, 3.5,YYYY,Y,I
7,-,4.83103,CIV_1548,0.193,0.008 ,-,13.74,0.03 ,-,217,-,-,YYYY,Y,I
-,-,4.83103,CIV_1550,0.103,0.010 ,-,-,-,-,-,-,-,-,-,-
-,7a,4.83034,CIV,-,-,-,13.63,0.03 ,-,110,43.9, 3.8,YYYY,Y,I
-,7b,4.83326,CIV,-,-,-,13.09,0.08 ,-,69,23.8, 7.0,YYYY,Y,I
8,-,4.86510,CIV_1548,0.044,0.005 ,-,13.06,0.07 ,-,91,-,-,YYYY,Y,I
-,-,4.86510,CIV_1550,0.023,0.008 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.86510,CIV,-,-,-,13.06,0.07 ,-,91,34.8, 7.4,YYYY,Y,I
9,-,4.87621,CIV_1548,0.041,0.006 ,-,13.03,0.08 ,-,93,-,-,YYYY,Y,I
-,-,4.87621,CIV_1550,0.021,0.006 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.87621,CIV,-,-,-,13.03,0.08 ,-,93,35.7, 9.6,YYYY,Y,I
10,-,4.99880,CIV_1548,0.045,0.007 ,-,13.07,0.07 ,-,81,-,-,YYYN,N,I
-,-,4.99880,CIV_1550,0.023,0.007 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.99880,CIV,-,-,-,13.07,0.07 ,-,81,29.6, 7.0,YYYN,N,I
11,-,5.07693,MgII_2796,0.436,0.008 ,-,13.64,0.08 ,-,60,-,-,YYYY,Y,I
-,-,5.07693,MgII_2803,0.367,0.007 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.07678,MgII,-,-,-,13.47,0.11 ,-,51,10.9, 1.2,YYYY,Y,I
-,11b,5.07722,MgII,-,-,-,13.17,0.13 ,-,47, 7.5, 1.9,YYYY,Y,I
11,-,5.07678,FeII_2382,0.164,0.007 ,-,13.24,0.04 ,-,51,-,-,YYYY,Y,I
-,-,5.07678,FeII_2600,0.158,0.007 ,-,-,-,-,-,-,-,-,-,-
-,-,5.07678,FeII_2344,0.079,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,5.07678,FeII_2586,0.062,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,5.07678,FeII_2374,0.026,0.016 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.07678,FeII,-,-,-,13.24,0.04 ,-,51,10.9, 1.2,YYYY,Y,I
11,-,5.07678,SiII_1526,0.088,0.005 ,-,13.69,0.06 ,-,47,-,-,YYYN,N,I
-,11a,5.07678,SiII,-,-,-,13.69,0.06 ,-,47,10.9, 1.2,YYYN,N,I
11,-,5.07811,CIV_1548,0.193,0.014 ,-,13.73,0.08 ,-,272,-,-,YYYN,N,I
-,-,5.07811,CIV_1550,0.101,0.021 ,-,-,-,-,-,-,-,-,-,-
-,11c,5.07716,CIV,-,-,-,13.32,0.08 ,-,63,20.5, 4.3,YYYN,N,I
-,11d,5.07832,CIV,-,-,-,13.45,0.13 ,-,327,140.4,44.2,YYYN,N,I
-,11e,5.08068,CIV,-,-,-,12.63,0.31 ,-,57,16.9, 8.9,YYYN,N,I
11,-,5.07834,SiIV_1393,0.130,0.012 ,-,13.21,0.08 ,-,247,-,-,YYYY,Y,I
-,-,5.07834,SiIV_1402,0.068,0.007 ,-,-,-,-,-,-,-,-,-,-
-,11c,5.07716,SiIV,-,-,-,12.86,0.07 ,-,63,20.5, 4.3,YYYY,Y,I
-,11d,5.07832,SiIV,-,-,-,12.75,0.19 ,-,324,140.4,44.2,YYYY,Y,I
-,11e,5.08068,SiIV,-,-,-,12.54,0.12 ,-,57,16.9, 8.9,YYYY,Y,I
12,-,5.10364,MgI_2852,0.078,0.009 ,-,11.80,0.09 ,-,75,-,-,YYYY,N,I
-,12a,5.10364,MgI,-,-,-,11.80,0.09 ,-,75,26.0, 0.8,YYYY,N,I
12,-,5.10379,MgII_2796,0.932, $\pm$ 0.01 ,-,14.28, $\pm$ 0.14 ,S,85,-,-,YYYY,Y,I
-,-,5.10379,MgII_2803,0.827, $\pm$ 0.01 ,-,-,-,-,-,-,-,-,-,-
-,12b,5.10379,MgII,-,-,-,14.28,0.14 ,S,85,27.3, 1.9,YYYY,Y,I
12,-,5.10364,FeII_2600,0.612,0.030 ,-,14.09,0.02 ,-,75,-,-,YYYY,Y,I
-,-,5.10364,FeII_2382,0.594,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,5.10364,FeII_2344,0.387,0.009 ,-,-,-,-,-,-,-,-,-,-
-,-,5.10364,FeII_2586,0.336,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,5.10364,FeII_2374,0.159,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,5.10364,FeII_1608,0.129,0.011 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.10364,FeII,-,-,-,14.09,0.02 ,-,73,26.0, 0.8,YYYY,Y,I
12,-,5.10364,SiII_1526,0.307, $\pm$ 0.01 ,-,14.38, $\pm$ 0.06 ,S,73,-,-,YYYN,N,I
-,12a,5.10364,SiII,-,-,-,14.38,0.06 ,S,73,26.0, 0.8,YYYN,N,I
12,-,5.10364,AlII_1670,0.329,0.027 ,-,13.20,0.17 ,-,75,-,-,YYYY,N,I
-,12a,5.10364,AlII,-,-,-,13.20,0.17 ,-,75,26.0, 0.8,YYYY,N,I
12,-,5.10256,CIV_1548,0.336,0.012 ,-,14.01,0.06 ,-,209,-,-,YYYN,N,I
-,-,5.10256,CIV_1550,0.185,0.021 ,-,-,-,-,-,-,-,-,-,-
-,12c,5.10177,CIV,-,-,-,13.79,0.07 ,-,110,43.7, 5.5,YYYN,N,I
-,12d,5.10362,CIV,-,-,-,13.59,0.11 ,-,203,85.5,13.7,YYYN,N,I
12,-,5.10319,SiIV_1393,0.260,0.011 ,-,13.53,0.07 ,-,219,-,-,YYYY,Y,I
-,-,5.10319,SiIV_1402,0.139,0.007 ,-,-,-,-,-,-,-,-,-,-
-,12c,5.10177,SiIV,-,-,-,12.90,0.20 ,-,110,43.7, 5.5,YYYY,Y,I
-,12d,5.10362,SiIV,-,-,-,13.41,0.07 ,-,202,85.5,13.7,YYYY,Y,I
13,-,5.11994,CIV_1548,0.069,0.007 ,-,13.28,0.05 ,-,79,-,-,YYYN,N,I
-,-,5.11994,CIV_1550,0.036,0.007 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.11994,CIV,-,-,-,13.28,0.05 ,-,79,29.3, 3.3,YYYN,N,I
13,-,5.11994,SiIV_1393,0.076,0.005 ,-,12.99,0.04 ,-,79,-,-,YYYY,Y,I
-,-,5.11994,SiIV_1402,0.040,0.005 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.11994,SiIV,-,-,-,12.99,0.04 ,-,79,29.3, 3.3,YYYY,Y,I
14,-,5.22007,CIV_1548,0.110,0.009 ,-,13.51,0.05 ,-,100,-,-,YYYN,N,I
-,-,5.22007,CIV_1550,0.060,0.008 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.21937,CIV,-,-,-,13.06,0.10 ,-,67,22.3, 9.3,YYYN,N,I
-,14b,5.22051,CIV,-,-,-,13.32,0.05 ,-,55,15.4, 4.5,YYYN,N,I
14,-,5.21983,SiIV_1393,0.107,0.010 ,-,13.15,0.05 ,-,101,-,-,YNYN,N,I
-,-,5.21983,SiIV_1402,0.058,0.006 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.21937,SiIV,-,-,-,12.92,0.06 ,-,65,22.3, 0.0,YNYN,N,I
-,14b,5.22051,SiIV,-,-,-,12.75,0.08 ,-,55,15.4, 0.0,YNYN,N,I
15,-,5.35913,CIV_1548,0.053,0.009 ,-,13.33,0.10 ,-,43,-,-,YYYN,N,I
-,-,5.35913,CIV_1550,0.033,0.009 ,-,-,-,-,-,-,-,-,-,-
-,15a,5.35914,CIV,-,-,-,13.33,0.10 ,-,43, 5.6, 0.0,YYYN,N,I
15,-,5.35915,SiIV_1393,0.018,0.005 ,-,12.39,0.13 ,-,43,-,-,YYYN,N,I
-,-,5.35915,SiIV_1402,0.011,0.005 ,-,-,-,-,-,-,-,-,-,-
-,15a,5.35914,SiIV,-,-,-,12.39,0.13 ,-,44, 5.6, 0.0,YYYN,N,I
16,-,5.65128,CIV_1548,0.250,0.035 ,-,13.93,0.10 ,-,168,-,-,YYYY,Y,P
-,-,5.65128,CIV_1550,0.145,0.027 ,-,-,-,-,-,-,-,-,-,-
-,16a,5.64972,CIV,-,-,-,13.54,0.21 ,-,49, 8.8, 6.2,YYYY,Y,P
-,16b,5.65120,CIV,-,-,-,13.30,0.14 ,-,69,22.0, 9.6,YYYY,Y,P
-,16c,5.65265,CIV,-,-,-,13.50,0.13 ,-,61,18.1, 4.5,YYYY,Y,P
16,-,5.65150,SiIV_1393,0.137,0.008 ,-,13.26,0.04 ,-,166,-,-,YYYN,N,P
-,-,5.65150,SiIV_1402,0.074,0.015 ,-,-,-,-,-,-,-,-,-,-
-,16a,5.64972,SiIV,-,-,-,12.69,0.07 ,-,45, 8.8, 6.2,YYYN,N,P
-,16b,5.65120,SiIV,-,-,-,12.65,0.10 ,-,65,22.0, 9.6,YYYN,N,P
-,16c,5.65265,SiIV,-,-,-,12.94,0.05 ,-,59,18.1, 4.5,YYYN,N,P
