# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,4c,3.46451,ZnII,-,-,-,12.36,0.09 ,-,81,30.1, 3.5,NNYY,N,I
5,-,3.46718,MgII_2796,0.780,0.014 ,-,13.82,0.08 ,-,93,-,-,YYYY,Y,I
-,-,3.46718,MgII_2803,0.602,0.016 ,-,-,-,-,-,-,-,-,-,-
-,5a,3.46689,MgII,-,-,-,13.72,0.10 ,-,59,16.8, 1.7,YYYY,Y,I
-,5b,3.46757,MgII,-,-,-,13.14,0.05 ,-,71,23.9, 4.2,YYYY,Y,I
5,-,3.46689,FeII_2382,0.246,0.020 ,-,13.41,0.04 ,-,59,-,-,YYYY,Y,I
-,-,3.46689,FeII_2600,0.238,0.018 ,-,-,-,-,-,-,-,-,-,-
-,-,3.46689,FeII_2344,0.117,0.054 ,-,-,-,-,-,-,-,-,-,-
-,-,3.46689,FeII_2586,0.092,0.017 ,-,-,-,-,-,-,-,-,-,-
-,-,3.46689,FeII_2374,0.038,0.017 ,-,-,-,-,-,-,-,-,-,-
-,5a,3.46689,FeII,-,-,-,13.41,0.04 ,-,59,16.8, 1.7,YYYY,Y,I
6,-,4.50994,MgII_2796,0.262,0.018 ,-,12.87,0.04 ,-,91,-,-,YYYY,Y,I
-,-,4.50994,MgII_2803,0.143,0.012 ,-,-,-,-,-,-,-,-,-,-
-,6a,4.50994,MgII,-,-,-,12.87,0.04 ,-,91,34.7, 4.8,YYYY,Y,I
7,-,4.66371,CIV_1548,0.352,0.012 ,-,14.01,0.03 ,-,340,-,-,YYYY,Y,I
-,-,4.66371,CIV_1550,0.191,0.011 ,-,-,-,-,-,-,-,-,-,-
-,7a,4.66089,CIV,-,-,-,13.29,0.10 ,-,132,54.4,17.2,YYYY,Y,I
-,7b,4.66259,CIV,-,-,-,13.55,0.05 ,-,81,30.2, 3.8,YYYY,Y,I
-,7c,4.66429,CIV,-,-,-,12.93,0.11 ,-,63,21.1,10.5,YYYY,Y,I
-,7d,4.66566,CIV,-,-,-,13.12,0.09 ,-,57,17.9, 7.8,YYYY,Y,I
-,7e,4.66657,CIV,-,-,-,13.42,0.04 ,S,53,15.6, 3.0,YYYY,Y,I
8,-,4.76416,CIV_1548,0.082,0.007 ,-,13.38,0.03 ,-,65,-,-,YYYN,N,I
-,-,4.76416,CIV_1550,0.044,0.006 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.76416,CIV,-,-,-,13.38,0.03 ,-,65,22.5, 3.0,YYYN,N,I
9,-,4.88459,CIV_1548,0.109,0.005 ,-,13.52,0.02 ,-,71,-,-,YYYY,Y,I
-,-,4.88459,CIV_1550,0.060,0.005 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.88459,CIV,-,-,-,13.52,0.02 ,-,71,25.8, 1.8,YYYY,Y,I
10,-,5.01042,CIV_1548,0.095,0.008 ,-,13.41,0.05 ,-,107,-,-,YYYY,Y,I
-,-,5.01042,CIV_1550,0.050,0.014 ,-,-,-,-,-,-,-,-,-,-
-,10a,5.01042,CIV,-,-,-,13.41,0.05 ,-,107,43.0, 6.3,YYYY,Y,I
11,-,5.01557,MgII_2796,0.104,0.008 ,-,12.45,0.05 ,-,57,-,-,YYYY,Y,I
-,-,5.01557,MgII_2803,0.056,0.009 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.01557,MgII,-,-,-,12.45,0.05 ,-,57,15.8, 4.7,YYYY,Y,I
12,-,5.13109,CIV_1548,0.166,0.012 ,-,13.66,0.05 ,-,193,-,-,YYYN,N,I
-,-,5.13109,CIV_1550,0.088,0.020 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.12974,CIV,-,-,-,13.32,0.06 ,-,87,33.3, 6.1,YYYN,N,I
-,12b,5.13163,CIV,-,-,-,13.01,0.14 ,-,55,16.8,11.2,YYYN,N,I
-,12c,5.13264,CIV,-,-,-,13.17,0.08 ,-,61,20.2, 7.1,YYYN,N,I
13,-,5.22406,MgII_2796,0.323,0.009 ,-,13.64,0.39 ,-,51,-,-,YYYY,Y,I
-,-,5.22406,MgII_2803,0.276,0.074 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.22407,MgII,-,-,-,13.64,0.39 ,-,51,10.2, 2.2,YYYY,Y,I
13,-,5.22407,FeII_2382,0.169,0.014 ,-,13.29,0.06 ,-,49,-,-,YYYY,Y,I
-,-,5.22407,FeII_2600,0.165,0.009 ,-,-,-,-,-,-,-,-,-,-
-,-,5.22407,FeII_2344,0.085,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,5.22407,FeII_2586,0.068,0.011 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.22407,FeII,-,-,-,13.29,0.06 ,-,49,10.2, 2.2,YYYY,Y,I
13,-,5.22407,SiII_1526,0.070,0.008 ,-,13.55,0.10 ,-,45,-,-,YYYN,N,I
-,13a,5.22407,SiII,-,-,-,13.55,0.10 ,-,45,10.2, 2.2,YYYN,N,I
13,-,5.22008,CIV_1548,0.123,0.011 ,-,13.54,0.05 ,-,110,-,-,YYYN,N,I
-,-,5.22008,CIV_1550,0.065,0.010 ,-,-,-,-,-,-,-,-,-,-
-,13b,5.22008,CIV,-,-,-,13.54,0.05 ,-,110,44.5, 6.1,YYYN,N,I
14,-,5.34208,CIV_1548,0.256,0.019 ,-,13.92,0.05 ,-,133,-,-,YYYN,N,I
-,-,5.34208,CIV_1550,0.145,0.018 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.34168,CIV,-,-,-,13.80,0.05 ,-,91,34.9, 4.2,YYYN,N,I
-,14b,5.34337,CIV,-,-,-,13.28,0.11 ,-,49,12.1,10.0,YYYN,N,I
14,-,5.34168,SiIV_1393,0.058,0.008 ,-,12.85,0.06 ,-,91,-,-,YYYY,Y,I
-,-,5.34168,SiIV_1402,0.030,0.005 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.34168,SiIV,-,-,-,12.85,0.06 ,-,91,34.9, 4.2,YYYY,Y,I
15,-,5.45446,MgII_2796,0.123,0.013 ,-,12.85,0.10 ,-,47,-,-,YYYY,Y,I
-,-,5.45446,MgII_2803,0.092,0.011 ,-,-,-,-,-,-,-,-,-,-
-,15a,5.45446,MgII,-,-,-,12.85,0.10 ,-,46, 6.1, 0.0,YYYY,Y,I
15,-,5.45446,FeII_2382,0.046,0.012 ,-,12.55,0.10 ,-,47,-,-,YYYY,Y,I
-,-,5.45446,FeII_2600,0.042,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,5.45446,FeII_2344,0.018,0.011 ,-,-,-,-,-,-,-,-,-,-
-,15a,5.45446,FeII,-,-,-,12.55,0.10 ,-,47, 6.1, 0.0,YYYY,Y,I
16,-,5.62955,MgII_2796,0.759,1.95 ,-,14.66,0.28 ,S,71,-,-,YYYY,Y,I
-,-,5.62955,MgII_2803,0.698,0.06 ,-,-,-,-,-,-,-,-,-,-
-,16a,5.62955,MgII,-,-,-,14.66,0.28 ,S,71,18.9, 0.8,YYYY,Y,I
16,-,5.62955,FeII_2600,0.473,0.009 ,-,14.04,0.03 ,-,63,-,-,YYYY,Y,I
-,-,5.62955,FeII_2382,0.456,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,5.62955,FeII_2586,0.280,0.009 ,-,-,-,-,-,-,-,-,-,-
-,-,5.62955,FeII_2374,0.139,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,5.62955,FeII_1608,0.112,0.013 ,-,-,-,-,-,-,-,-,-,-
-,16a,5.62955,FeII,-,-,-,14.04,0.03 ,-,63,18.9, 0.8,YYYY,Y,I
16,-,5.62955,CII_1334,0.326,0.00 ,-,15.30,0.13 ,S,65,-,-,YYYY,Y,I
-,16a,5.62955,CII,-,-,-,15.30,0.13 ,S,65,18.9, 0.8,YYYY,Y,I
16,-,5.62955,SiII_1526,0.202,0.028 ,-,14.15,0.20 ,-,59,-,-,YYYN,N,I
-,16a,5.62955,SiII,-,-,-,14.15,0.20 ,-,59,18.9, 0.8,YYYN,N,I
16,-,5.62955,AlII_1670,0.223,0.010 ,-,13.00,0.07 ,-,61,-,-,YYYY,N,I
-,16a,5.62955,AlII,-,-,-,13.00,0.07 ,-,61,18.9, 0.8,YYYY,N,I
16,-,5.62966,SiIV_1393,0.039,0.006 ,-,12.68,0.08 ,-,63,-,-,YYYY,Y,I
-,-,5.62966,SiIV_1402,0.020,0.006 ,-,-,-,-,-,-,-,-,-,-
-,16b,5.62966,SiIV,-,-,-,12.68,0.08 ,-,63,21.2, 6.4,YYYY,Y,I
17,-,5.63675,MgII_2796,1.228,0.073 ,-,13.79,0.10 ,-,142,-,-,NNYY,N,I
-,-,5.63675,MgII_2803,0.861,1.119 ,-,-,-,-,-,-,-,-,-,-
-,17a,5.63570,MgII,-,-,-,13.39,0.09 ,-,73,25.7, 1.9,NNYY,N,I
-,17b,5.63738,MgII,-,-,-,13.58,0.16 ,-,100,39.2, 4.1,NNYY,N,I
17,-,5.63640,FeII_2382,0.223,0.019 ,-,13.19,0.04 ,-,142,-,-,NNYY,N,I
-,-,5.63640,FeII_2600,0.203,0.020 ,-,-,-,-,-,-,-,-,-,-
-,-,5.63640,FeII_2586,0.062,0.015 ,-,-,-,-,-,-,-,-,-,-
-,-,5.63640,FeII_2374,0.024,0.019 ,-,-,-,-,-,-,-,-,-,-
-,-,5.63640,FeII_1608,0.020,0.019 ,-,-,-,-,-,-,-,-,-,-
-,17a,5.63570,FeII,-,-,-,12.98,0.05 ,-,75,25.7, 1.9,NNYY,N,I
-,17b,5.63738,FeII,-,-,-,12.79,0.08 ,-,101,39.2, 4.1,NNYY,N,I
17,-,5.63648,CII_1334,0.398,0.005 ,-,14.50,0.02 ,-,140,-,-,NNYN,N,I
-,17a,5.63570,CII,-,-,-,14.29,0.03 ,-,71,25.7, 1.9,NNYN,N,I
-,17b,5.63738,CII,-,-,-,14.09,0.03 ,-,99,39.2, 4.1,NNYN,N,I
17,-,5.63738,SiII_1526,0.103, - ,U,13.57, - ,U,99,-,-,NNYN,N,I
-,17b,5.63738,SiII,-,-,-,13.57, - ,U,99,39.2, 4.1,NNYN,N,I
17,-,5.63683,AlII_1670,0.187,0.025 ,-,12.69,0.11 ,-,143,-,-,NNYY,N,I
-,17a,5.63570,AlII,-,-,-,12.20,0.14 ,-,75,25.7, 1.9,NNYY,N,I
-,17b,5.63738,AlII,-,-,-,12.52,0.14 ,-,101,39.2, 4.1,NNYY,N,I
17,-,5.63851,CIV_1548,0.075, - ,U,13.27, - ,U,57,-,-,NNYY,N,I
-,-,5.63851,CIV_1550,0.068, - ,U,-,-,-,-,-,-,-,-,-
-,17c,5.63851,CIV,-,-,-,13.27, - ,U,57,15.7, 5.1,NNYY,N,I
17,-,5.63795,SiIV_1393,0.056,0.008 ,-,12.87,0.06 ,-,129,-,-,NNYY,N,I
-,-,5.63795,SiIV_1402,0.030,0.020 ,-,-,-,-,-,-,-,-,-,-
-,17d,5.63645,SiIV,-,-,-,12.33,0.12 ,-,42, 5.4, 0.0,NNYY,N,I
-,17c,5.63851,SiIV,-,-,-,12.72,0.07 ,-,53,15.7, 5.1,NNYY,N,I
