# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,-,3.82454,FeII_2382,1.713,0.032 ,-,-,-,-,-,-,-,-,-,-
-,-,3.82454,FeII_2344,1.143,0.034 ,-,-,-,-,-,-,-,-,-,-
-,-,3.82454,FeII_2586,1.024,0.022 ,-,-,-,-,-,-,-,-,-,-
-,-,3.82454,FeII_2374,0.521,0.044 ,-,-,-,-,-,-,-,-,-,-
-,9c,3.82191,FeII,-,-,-,12.96,0.05 ,-,65,21.0, 4.8,YYYY,Y,I
-,9e,3.82296,FeII,-,-,-,13.78,0.05 ,-,53,12.6, 1.1,YYYY,Y,I
-,9a,3.82481,FeII,-,-,-,14.52,0.02 ,-,110,41.2, 1.1,YYYY,Y,I
-,9b,3.82636,FeII,-,-,-,13.43,0.04 ,-,73,25.6, 3.5,YYYY,Y,I
9,-,3.82437,SiII_1808,0.076,0.006 ,-,15.12,0.04 ,-,173,-,-,YYYY,N,I
-,9e,3.82296,SiII,-,-,-,14.49,0.10 ,-,47,12.6, 1.1,YYYY,N,I
-,9a,3.82481,SiII,-,-,-,15.00,0.05 ,-,103,41.2, 1.1,YYYY,N,I
9,-,3.82295,AlIII_1854,0.037,0.005 ,-,12.37,0.08 ,-,55,-,-,YYYY,N,I
-,-,3.82295,AlIII_1862,0.019,0.005 ,-,-,-,-,-,-,-,-,-,-
-,9f,3.82295,AlIII,-,-,-,12.37,0.08 ,-,55,17.9, 7.2,YYYY,N,I
10,-,3.82829,MgI_2852,0.132,0.031 ,-,12.19,0.14 ,-,47,-,-,YYYY,N,I
-,10a,3.82829,MgI,-,-,-,12.19,0.14 ,-,47, 8.7, 1.7,YYYY,N,I
10,-,3.82814,MgII_2796,1.034,0.02 ,-,14.02,0.15 ,S,95,-,-,YYYY,Y,I
-,-,3.82814,MgII_2803,0.858,0.04 ,-,-,-,-,-,-,-,-,-,-
-,10b,3.82814,MgII,-,-,-,14.02,0.15 ,S,95,35.3, 5.9,YYYY,Y,I
10,-,3.82817,FeII_2600,0.431,0.010 ,-,14.65,0.35 ,-,68,-,-,YYYY,Y,I
-,-,3.82817,FeII_2382,0.420,0.012 ,-,-,-,-,-,-,-,-,-,-
-,-,3.82817,FeII_2344,0.307,0.013 ,-,-,-,-,-,-,-,-,-,-
-,-,3.82817,FeII_2586,0.303,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,3.82817,FeII_2374,0.214,0.015 ,-,-,-,-,-,-,-,-,-,-
-,10c,3.82804,FeII,-,-,-,13.27,0.12 ,-,81,29.0, 4.3,YYYY,Y,I
-,10a,3.82829,FeII,-,-,-,14.63,0.36 ,-,50, 8.7, 1.7,YYYY,Y,I
10,-,3.82829,SiII_1808,0.040,0.004 ,-,14.90,0.05 ,-,43,-,-,YYYY,N,I
-,10a,3.82829,SiII,-,-,-,14.90,0.05 ,-,43, 8.7, 1.7,YYYY,N,I
10,-,3.82813,AlIII_1854,0.117,0.005 ,-,12.90,0.03 ,-,77,-,-,YYYY,N,I
-,-,3.82813,AlIII_1862,0.063,0.005 ,-,-,-,-,-,-,-,-,-,-
-,10d,3.82813,AlIII,-,-,-,12.90,0.03 ,-,77,29.2, 2.9,YYYY,N,I
11,-,4.45358,CIV_1548,0.028,0.004 ,-,12.86,0.10 ,-,91,-,-,YYYY,Y,I
-,-,4.45358,CIV_1550,0.014,0.004 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.45358,CIV,-,-,-,12.86,0.10 ,-,91,36.0,12.2,YYYY,Y,I
12,-,4.45830,CIV_1548,0.132,0.005 ,-,13.55,0.03 ,-,171,-,-,NNYY,N,I
-,-,4.45830,CIV_1550,0.069,0.005 ,-,-,-,-,-,-,-,-,-,-
-,12a,4.45774,CIV,-,-,-,13.40,0.04 ,-,107,43.1, 4.7,NNYY,N,I
-,12b,4.45957,CIV,-,-,-,13.03,0.08 ,-,79,30.0, 7.4,NNYY,N,I
13,-,4.46698,CIV_1548,0.121,0.004 ,-,13.52,0.03 ,-,134,-,-,NNYY,N,I
-,-,4.46698,CIV_1550,0.063,0.004 ,-,-,-,-,-,-,-,-,-,-
-,13a,4.46698,CIV,-,-,-,13.52,0.03 ,-,134,55.4, 4.3,NNYY,N,I
14,-,4.58294,CIV_1548,0.061,0.006 ,-,13.20,0.05 ,-,154,-,-,YYYY,Y,I
-,-,4.58294,CIV_1550,0.031,0.007 ,-,-,-,-,-,-,-,-,-,-
-,14a,4.58173,CIV,-,-,-,12.66,0.11 ,-,67,24.0, 9.6,YYYY,Y,I
-,14b,4.58344,CIV,-,-,-,13.05,0.06 ,-,97,38.3, 7.0,YYYY,Y,I
15,-,4.71146,CIV_1548,0.030,0.003 ,-,12.96,0.15 ,-,37,-,-,NNYY,N,I
-,-,4.71146,CIV_1550,0.017,0.004 ,-,-,-,-,-,-,-,-,-,-
-,15a,4.71145,CIV,-,-,-,12.96,0.15 ,-,38, 5.0, 4.2,NNYY,N,I
16,-,4.73213,CIV_1548,0.085,0.005 ,-,13.36,0.06 ,-,95,-,-,YYYY,Y,I
-,-,4.73213,CIV_1550,0.044,0.009 ,-,-,-,-,-,-,-,-,-,-
-,16a,4.73213,CIV,-,-,-,13.36,0.06 ,-,95,37.1, 6.3,YYYY,Y,I
17,-,4.77996,CIV_1548,0.334,0.007 ,-,14.07,0.02 ,-,182,-,-,YNYY,N,I
-,-,4.77996,CIV_1550,0.197,0.007 ,-,-,-,-,-,-,-,-,-,-
-,17a,4.77922,CIV,-,-,-,13.86,0.02 ,S,63,22.5, 2.1,YNYY,N,I
-,17b,4.78040,CIV,-,-,-,13.55,0.04 ,S,73,27.5, 3.8,YNYY,N,I
-,17c,4.78241,CIV,-,-,-,12.95,0.13 ,-,107,43.0,17.9,YNYY,N,I
18,-,4.83272,CIV_1548,0.034,0.003 ,-,12.97,0.06 ,-,57,-,-,YYYY,Y,I
-,-,4.83272,CIV_1550,0.018,0.003 ,-,-,-,-,-,-,-,-,-,-
-,18a,4.83272,CIV,-,-,-,12.97,0.06 ,-,57,18.3, 5.0,YYYY,Y,I
19,-,4.87104,MgII_2796,0.455,0.01 ,-,14.03,0.17 ,S,55,-,-,YYYY,Y,I
-,-,4.87104,MgII_2803,0.406,0.01 ,-,-,-,-,-,-,-,-,-,-
-,19a,4.87104,MgII,-,-,-,14.03,0.17 ,S,55,12.9, 1.0,YYYY,Y,I
19,-,4.87104,FeII_2600,0.248,0.008 ,-,13.55,0.04 ,-,53,-,-,YYYY,Y,I
-,-,4.87104,FeII_2382,0.248,0.019 ,-,-,-,-,-,-,-,-,-,-
-,-,4.87104,FeII_2344,0.138,0.038 ,-,-,-,-,-,-,-,-,-,-
-,-,4.87104,FeII_2586,0.113,0.029 ,-,-,-,-,-,-,-,-,-,-
-,-,4.87104,FeII_1608,0.041,0.021 ,-,-,-,-,-,-,-,-,-,-
-,19a,4.87104,FeII,-,-,-,13.55,0.04 ,-,53,12.9, 1.0,YYYY,Y,I
19,-,4.87104,SiII_1526,0.104,0.003 ,-,13.76,0.03 ,-,47,-,-,YYYY,N,I
-,19a,4.87104,SiII,-,-,-,13.76,0.03 ,-,47,12.9, 1.0,YYYY,N,I
19,-,4.87104,AlII_1670,0.070,0.007 ,-,12.31,0.07 ,-,47,-,-,YYYN,N,I
-,19a,4.87104,AlII,-,-,-,12.31,0.07 ,-,47,12.9, 1.0,YYYN,N,I
19,-,4.87092,CIV_1548,0.058,0.004 ,-,13.19,0.04 ,-,77,-,-,YYYY,Y,I
-,-,4.87092,CIV_1550,0.030,0.005 ,-,-,-,-,-,-,-,-,-,-
-,19b,4.87092,CIV,-,-,-,13.19,0.04 ,-,77,28.8, 3.4,YYYY,Y,I
20,-,5.27223,CIV_1548,0.109,0.005 ,-,13.55,0.03 ,-,57,-,-,YYYY,Y,I
-,-,5.27223,CIV_1550,0.062,0.006 ,-,-,-,-,-,-,-,-,-,-
-,20a,5.27223,CIV,-,-,-,13.55,0.03 ,S,57,18.6, 1.6,YYYY,Y,I
20,-,5.27223,SiIV_1393,0.037,0.003 ,-,12.66,0.03 ,-,57,-,-,YYYY,Y,I
-,-,5.27223,SiIV_1402,0.019,0.003 ,-,-,-,-,-,-,-,-,-,-
-,20a,5.27223,SiIV,-,-,-,12.66,0.03 ,-,57,18.6, 1.6,YYYY,Y,I
21,-,5.40728,SiIV_1393,0.032,0.004 ,-,12.58,0.08 ,-,62,-,-,YYYY,Y,I
-,-,5.40728,SiIV_1402,0.016,0.004 ,-,-,-,-,-,-,-,-,-,-
-,21a,5.40728,SiIV,-,-,-,12.58,0.08 ,-,62,21.2, 6.9,YYYY,Y,I
22,-,5.60248,SiIV_1393,0.022,0.003 ,-,12.42,0.05 ,-,53,-,-,YYYY,Y,I
-,-,5.60248,SiIV_1402,0.011,0.003 ,-,-,-,-,-,-,-,-,-,-
-,22a,5.60248,SiIV,-,-,-,12.42,0.05 ,-,53,16.2, 3.5,YYYY,Y,I
