# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,10a,5.41056,SiIV,-,-,-,12.58,0.08 ,-,79,29.7, 8.3,YYYY,Y,I
11,-,5.44006,OI_1302,0.061,0.002 ,-,14.06,0.02 ,-,45,-,-,YYYY,Y,I
-,11a,5.44006,OI,-,-,-,14.06,0.02 ,-,45,10.9, 1.1,YYYY,Y,I
11,-,5.44006,MgII_2796,0.235,0.014 ,-,13.07,0.06 ,-,47,-,-,YYYY,Y,I
-,-,5.44006,MgII_2803,0.163,0.013 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.44006,MgII,-,-,-,13.07,0.06 ,-,48,10.9, 1.1,YYYY,Y,I
11,-,5.44006,FeII_2382,0.053,0.008 ,-,12.58,0.06 ,-,49,-,-,YYYY,Y,I
-,-,5.44006,FeII_2600,0.049,0.007 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.44006,FeII,-,-,-,12.58,0.06 ,-,49,10.9, 1.1,YYYY,Y,I
11,-,5.44006,CII_1334,0.071,0.002 ,-,13.71,0.03 ,-,45,-,-,YYYY,Y,I
-,11a,5.44006,CII,-,-,-,13.71,0.03 ,-,45,10.9, 1.1,YYYY,Y,I
11,-,5.44006,SiII_1526,0.028,0.009 ,-,13.06,0.07 ,-,45,-,-,YYYY,N,I
-,-,5.44006,SiII_1304,0.014,0.002 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.44006,SiII,-,-,-,13.06,0.07 ,-,45,10.9, 1.1,YYYY,N,I
11,-,5.43845,SiIV_1393,0.093,0.007 ,-,13.06,0.03 ,-,160,-,-,YYYY,Y,I
-,-,5.43845,SiIV_1402,0.049,0.006 ,-,-,-,-,-,-,-,-,-,-
-,11b,5.43757,SiIV,-,-,-,12.85,0.04 ,-,81,31.2, 4.2,YYYY,Y,I
-,11c,5.43985,SiIV,-,-,-,12.65,0.05 ,-,57,18.5, 4.1,YYYY,Y,I
12,-,5.62673,OI_1302,0.253,0.005 ,-,14.75,0.03 ,-,114,-,-,YYYY,Y,P
-,12a,5.62596,OI,-,-,-,14.31,0.03 ,-,81,31.0, 1.0,YYYY,Y,P
-,12b,5.62740,OI,-,-,-,14.56,0.04 ,-,51,15.5, 0.7,YYYY,Y,P
12,-,5.62650,MgII_2796,0.999,0.187 ,-,13.79,0.06 ,-,118,-,-,YYYY,Y,P
-,-,5.62650,MgII_2803,0.739,0.048 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.62596,MgII,-,-,-,13.49,0.09 ,-,83,31.0, 1.0,YYYY,Y,P
-,12b,5.62740,MgII,-,-,-,13.49,0.07 ,-,55,15.5, 0.7,YYYY,Y,P
12,-,5.62687,FeII_2382,0.253,0.010 ,-,13.31,0.02 ,-,114,-,-,YYYY,Y,P
-,-,5.62687,FeII_2600,0.235,0.013 ,-,-,-,-,-,-,-,-,-,-
-,-,5.62687,FeII_2344,0.102,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,5.62687,FeII_2586,0.078,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,5.62687,FeII_2374,0.031,0.012 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.62596,FeII,-,-,-,12.80,0.05 ,-,83,31.0, 1.0,YYYY,Y,P
-,12b,5.62740,FeII,-,-,-,13.15,0.03 ,-,55,15.5, 0.7,YYYY,Y,P
12,-,5.62665,CII_1334,0.326,0.004 ,-,14.47,0.02 ,-,115,-,-,YYYY,Y,P
-,12a,5.62596,CII,-,-,-,14.06,0.02 ,-,81,31.0, 1.0,YYYY,Y,P
-,12b,5.62740,CII,-,-,-,14.26,0.04 ,-,51,15.5, 0.7,YYYY,Y,P
12,-,5.62663,SiII_1260,0.360,0.002 ,-,13.68,0.02 ,-,115,-,-,YYYY,Y,P
-,-,5.62663,SiII_1526,0.113,0.022 ,-,-,-,-,-,-,-,-,-,-
-,-,5.62663,SiII_1304,0.057,0.005 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.62596,SiII,-,-,-,13.25,0.01 ,-,81,31.0, 1.0,YYYY,Y,P
-,12b,5.62740,SiII,-,-,-,13.48,0.03 ,-,51,15.5, 0.7,YYYY,Y,P
12,-,5.62669,AlII_1670,0.115,0.018 ,-,12.48,0.12 ,-,118,-,-,YYYY,N,P
-,12a,5.62596,AlII,-,-,-,12.15,0.15 ,-,83,31.0, 1.0,YYYY,N,P
-,12b,5.62740,AlII,-,-,-,12.21,0.18 ,-,55,15.5, 0.7,YYYY,N,P
12,-,5.62566,CIV_1548,0.142,0.027 ,-,13.58,0.10 ,-,178,-,-,YNYY,N,P
-,-,5.62566,CIV_1550,0.074,0.026 ,-,-,-,-,-,-,-,-,-,-
-,12c,5.62566,CIV,-,-,-,13.58,0.10 ,-,178,74.7, 0.0,YNYY,N,P
12,-,5.62566,SiIV_1393,0.107,0.007 ,-,13.11,0.05 ,-,178,-,-,YYYY,Y,P
-,-,5.62566,SiIV_1402,0.055,0.008 ,-,-,-,-,-,-,-,-,-,-
-,12c,5.62566,SiIV,-,-,-,13.11,0.05 ,-,178,74.7,10.0,YYYY,Y,P
