# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.09195,MgII_2796,0.207,0.010 ,-,12.77,0.04 ,-,112,-,-,YYYY,Y,I
-,-,2.09195,MgII_2803,0.112,0.013 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.09173,MgII,-,-,-,12.52,0.04 ,-,93,37.3, 4.6,YYYY,Y,I
-,1b,2.09234,MgII,-,-,-,12.40,0.08 ,-,38, 6.3, 4.0,YYYY,Y,I
2,-,2.31609,MgII_2796,0.083,0.008 ,-,12.32,0.08 ,-,75,-,-,YYYY,Y,I
-,-,2.31609,MgII_2803,0.043,0.010 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.31609,MgII,-,-,-,12.32,0.08 ,-,75,28.9, 7.2,YYYY,Y,I
3,-,2.34879,MgII_2796,0.467,0.016 ,-,13.29,0.06 ,-,139,-,-,YYYY,Y,I
-,-,2.34879,MgII_2803,0.296,0.023 ,-,-,-,-,-,-,-,-,-,-
-,3a,2.34804,MgII,-,-,-,12.55,0.04 ,-,49,14.5, 2.8,YYYY,Y,I
-,3b,2.34885,MgII,-,-,-,12.99,0.09 ,-,37, 6.4, 4.0,YYYY,Y,I
-,3c,2.34921,MgII,-,-,-,12.77,0.10 ,-,67,24.6, 6.6,YYYY,Y,I
4,-,2.57909,MgII_2796,0.445, $\pm$ 0.02 ,-,13.91, $\pm$ 0.13 ,S,49,-,-,YYYY,Y,I
-,-,2.57909,MgII_2803,0.390, $\pm$ 0.02 ,-,-,-,-,-,-,-,-,-,-
-,4a,2.57909,MgII,-,-,-,13.91,0.13 ,S,49,13.2, 0.6,YYYY,Y,I
4,-,2.57909,FeII_2382,0.202,0.004 ,-,13.34,0.01 ,-,45,-,-,YYYY,Y,I
-,-,2.57909,FeII_2600,0.196,0.007 ,-,-,-,-,-,-,-,-,-,-
-,-,2.57909,FeII_2344,0.098,0.004 ,-,-,-,-,-,-,-,-,-,-
-,-,2.57909,FeII_2586,0.078,0.006 ,-,-,-,-,-,-,-,-,-,-
-,-,2.57909,FeII_2374,0.032,0.005 ,-,-,-,-,-,-,-,-,-,-
-,4a,2.57909,FeII,-,-,-,13.34,0.01 ,-,45,13.2, 0.6,YYYY,Y,I
5,-,2.82036,MgII_2796,0.399,0.019 ,-,13.09,0.04 ,-,100,-,-,YYYY,Y,I
-,-,2.82036,MgII_2803,0.227,0.019 ,-,-,-,-,-,-,-,-,-,-
-,5a,2.82036,MgII,-,-,-,13.09,0.04 ,-,100,38.2, 4.2,YYYY,Y,I
6,-,3.53603,MgII_2796,0.945,0.057 ,-,13.54,0.03 ,-,178,-,-,YYYY,Y,I
-,-,3.53603,MgII_2803,0.582,0.022 ,-,-,-,-,-,-,-,-,-,-
-,6a,3.53502,MgII,-,-,-,13.16,0.03 ,-,69,22.4, 2.6,YYYY,Y,I
-,6b,3.53669,MgII,-,-,-,13.30,0.04 ,-,106,41.0, 4.6,YYYY,Y,I
6,-,3.53615,FeII_2382,0.134,0.022 ,-,12.95,0.08 ,-,178,-,-,YYYY,Y,I
-,-,3.53615,FeII_2600,0.121,0.022 ,-,-,-,-,-,-,-,-,-,-
-,6a,3.53502,FeII,-,-,-,12.46,0.15 ,-,69,22.4, 2.6,YYYY,Y,I
-,6b,3.53669,FeII,-,-,-,12.78,0.09 ,-,105,41.0, 4.6,YYYY,Y,I
7,-,4.39535,CIV_1548,0.022,0.003 ,-,12.75,0.05 ,-,57,-,-,YYYY,Y,I
-,-,4.39535,CIV_1550,0.011,0.003 ,-,-,-,-,-,-,-,-,-,-
-,7a,4.39535,CIV,-,-,-,12.75,0.05 ,-,57,19.4, 4.2,YYYY,Y,I
8,-,4.43743,MgII_2796,0.060,0.011 ,-,12.24,0.09 ,-,49,-,-,YYYY,Y,I
-,-,4.43743,MgII_2803,0.033,0.066 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.43743,MgII,-,-,-,12.24,0.09 ,-,49, 6.4, 0.0,YYYY,Y,I
8,-,4.43894,CIV_1548,0.031,0.004 ,-,12.91,0.06 ,-,69,-,-,YYYY,Y,I
-,-,4.43894,CIV_1550,0.016,0.004 ,-,-,-,-,-,-,-,-,-,-
-,8b,4.43894,CIV,-,-,-,12.91,0.06 ,-,69,25.1, 5.5,YYYY,Y,I
9,-,4.44380,CIV_1548,0.017,0.004 ,-,12.64,0.11 ,-,73,-,-,NNYY,N,I
-,-,4.44380,CIV_1550,0.009,0.004 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.44380,CIV,-,-,-,12.64,0.11 ,-,73,27.7,11.0,NNYY,N,I
10,-,4.47166,CIV_1548,0.131,0.009 ,-,13.40,0.01 ,-,208,-,-,NNYY,N,I
-,-,4.47166,CIV_1550,0.077,0.010 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.47114,CIV,-,-,-,13.34,0.01 ,S,49,15.1, 0.8,NNYY,N,I
-,10b,4.47441,CIV,-,-,-,12.54,0.04 ,-,42, 9.8, 2.8,NNYY,N,I
11,-,4.51419,CIV_1548,0.053,0.003 ,-,13.16,0.04 ,-,78,-,-,YYYY,Y,I
-,-,4.51419,CIV_1550,0.028,0.006 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.51375,CIV,-,-,-,12.81,0.06 ,-,45,12.0, 4.5,YYYY,Y,I
-,11b,4.51456,CIV,-,-,-,12.90,0.04 ,-,43,11.4, 3.7,YYYY,Y,I
12,-,4.51987,CIV_1548,0.011,0.003 ,-,12.45,0.08 ,-,43,-,-,NNYY,N,I
-,-,4.51987,CIV_1550,0.006,0.003 ,-,-,-,-,-,-,-,-,-,-
-,12a,4.51987,CIV,-,-,-,12.45,0.08 ,-,43,10.4, 5.7,NNYY,N,I
13,-,4.60564,MgII_2796,0.141,0.009 ,-,12.58,0.04 ,-,77,-,-,YYYY,Y,I
-,-,4.60564,MgII_2803,0.075,0.010 ,-,-,-,-,-,-,-,-,-,-
-,13a,4.60564,MgII,-,-,-,12.58,0.04 ,-,77,26.0, 3.6,YYYY,Y,I
13,-,4.60546,CIV_1548,0.109,0.007 ,-,13.46,0.04 ,-,170,-,-,YYYY,Y,I
-,-,4.60546,CIV_1550,0.056,0.006 ,-,-,-,-,-,-,-,-,-,-
-,13b,4.60546,CIV,-,-,-,13.46,0.04 ,-,170,71.8, 7.7,YYYY,Y,I
14,-,4.62388,CIV_1548,0.177,0.005 ,-,13.71,0.02 ,-,125,-,-,YYYY,Y,I
