# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,7b,3.02006,MgII,-,-,-,13.36,0.02 ,-,79,28.8, 1.6,YYYY,Y,I
7,-,3.01875,FeII_2600,0.804,0.012 ,-,14.18,0.03 ,-,155,-,-,YYYY,Y,I
-,-,3.01875,FeII_2382,0.804,0.006 ,-,-,-,-,-,-,-,-,-,-
-,-,3.01875,FeII_2344,0.481,0.011 ,-,-,-,-,-,-,-,-,-,-
-,-,3.01875,FeII_2586,0.414,0.014 ,-,-,-,-,-,-,-,-,-,-
-,-,3.01875,FeII_2374,0.198,0.006 ,-,-,-,-,-,-,-,-,-,-
-,7d,3.01803,FeII,-,-,-,13.15,0.17 ,-,87,32.3, 8.1,YYYY,Y,I
-,7a,3.01859,FeII,-,-,-,14.11,0.03 ,-,69,22.7, 0.9,YYYY,Y,I
-,7b,3.02006,FeII,-,-,-,13.01,0.03 ,-,79,28.8, 1.6,YYYY,Y,I
8,-,3.05145,MgII_2796,0.711,0.034 ,-,13.35,0.03 ,-,228,-,-,YYYY,Y,I
-,-,3.05145,MgII_2803,0.409,0.035 ,-,-,-,-,-,-,-,-,-,-
-,8a,3.04979,MgII,-,-,-,12.68,0.05 ,-,67,21.5, 3.9,YYYY,Y,I
-,8b,3.05196,MgII,-,-,-,13.25,0.04 ,-,113,44.8, 3.5,YYYY,Y,I
8,-,3.05208,FeII_2382,0.076,0.006 ,-,12.71,0.04 ,-,91,-,-,YYYY,Y,I
-,-,3.05208,FeII_2600,0.069,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,3.05208,FeII_2344,0.028,0.006 ,-,-,-,-,-,-,-,-,-,-
-,-,3.05208,FeII_2586,0.020,0.008 ,-,-,-,-,-,-,-,-,-,-
-,8c,3.05167,FeII,-,-,-,12.36,0.07 ,-,55,13.6, 5.7,YYYY,Y,I
-,8d,3.05241,FeII,-,-,-,12.46,0.06 ,-,53,13.5, 4.5,YYYY,Y,I
9,-,3.15741,MgII_2796,0.205,0.012 ,-,12.75,0.03 ,-,81,-,-,YYYY,Y,I
-,-,3.15741,MgII_2803,0.111,0.010 ,-,-,-,-,-,-,-,-,-,-
-,9a,3.15741,MgII,-,-,-,12.75,0.03 ,-,81,29.6, 2.7,YYYY,Y,I
9,-,3.15741,FeII_2382,0.034, - ,U,12.25, - ,U,77,-,-,YYYY,Y,I
-,-,3.15741,FeII_2600,0.025, - ,U,-,-,-,-,-,-,-,-,-
-,9a,3.15741,FeII,-,-,-,12.25, - ,U,81,29.6, 2.7,YYYY,Y,I
10,-,3.69222,MgII_2796,0.063,0.005 ,-,12.20,0.04 ,-,59,-,-,YYYY,Y,I
-,-,3.69222,MgII_2803,0.033,0.010 ,-,-,-,-,-,-,-,-,-,-
-,10a,3.69222,MgII,-,-,-,12.20,0.04 ,-,59,17.6, 3.4,YYYY,Y,I
11,-,4.46012,MgII_2796,0.383,0.005 ,-,15.36,0.28 ,-,51,-,-,YYYY,Y,I
-,-,4.46012,MgII_2803,0.349,0.005 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.46009,MgII,-,-,-,15.36,0.28 ,-,50, 7.7, 0.4,YYYY,Y,I
11,-,4.46009,FeII_2382,0.205,0.005 ,-,13.80,0.03 ,-,47,-,-,YYYY,Y,I
-,-,4.46009,FeII_2600,0.199,0.017 ,-,-,-,-,-,-,-,-,-,-
-,-,4.46009,FeII_2344,0.147,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,4.46009,FeII_2586,0.136,0.031 ,-,-,-,-,-,-,-,-,-,-
-,-,4.46009,FeII_2374,0.072,0.005 ,-,-,-,-,-,-,-,-,-,-
-,-,4.46009,FeII_1608,0.057,0.001 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.46009,FeII,-,-,-,13.80,0.03 ,-,47, 7.7, 0.4,YYYY,Y,I
11,-,4.46009,AlII_1670,0.113,0.002 ,-,12.85,0.06 ,-,39,-,-,YYYY,N,I
-,11a,4.46009,AlII,-,-,-,12.85,0.06 ,-,39, 7.7, 0.4,YYYY,N,I
12,-,4.51586,CIV_1548,0.026,0.001 ,-,12.86,0.02 ,-,42,-,-,NNYY,N,I
-,-,4.51586,CIV_1550,0.014,0.001 ,-,-,-,-,-,-,-,-,-,-
-,12a,4.51586,CIV,-,-,-,12.86,0.02 ,-,42,10.5, 1.8,NNYY,N,I
13,-,4.52406,CIV_1548,0.012,0.001 ,-,12.48,0.03 ,-,49,-,-,NNYY,N,I
-,-,4.52406,CIV_1550,0.006,0.001 ,-,-,-,-,-,-,-,-,-,-
-,13a,4.52406,CIV,-,-,-,12.48,0.03 ,-,49,15.5, 2.4,NNYY,N,I
14,-,4.57127,CIV_1548,0.039,0.002 ,-,13.02,0.03 ,-,61,-,-,YYYY,Y,I
-,-,4.57127,CIV_1550,0.020,0.002 ,-,-,-,-,-,-,-,-,-,-
-,14a,4.57127,CIV,-,-,-,13.02,0.03 ,-,61,21.5, 2.5,YYYY,Y,I
15,-,4.89106,MgI_2852,0.133,0.006 ,-,12.04,0.04 ,-,112,-,-,YYYY,N,I
-,15a,4.89062,MgI,-,-,-,11.85,0.05 ,-,67,21.9, 0.5,YYYY,N,I
-,15b,4.89184,MgI,-,-,-,11.59,0.06 ,-,63,19.5, 0.6,YYYY,N,I
15,-,4.89123,MgII_2796,1.377, $\pm$ 0.02 ,-,14.95, $\pm$ 0.07 ,S,119,-,-,YYYY,Y,I
-,-,4.89123,MgII_2803,1.300, $\pm$ 0.00 ,-,-,-,-,-,-,-,-,-,-
-,15a,4.89062,MgII,-,-,-,14.40,0.06 ,S,75,21.9, 0.5,YYYY,Y,I
-,15b,4.89184,MgII,-,-,-,14.81,0.10 ,S,73,19.5, 0.6,YYYY,Y,I
15,-,4.89120,FeII_2600,0.942,0.005 ,-,14.33,0.01 ,-,112,-,-,YYYY,Y,I
-,-,4.89120,FeII_2382,0.906,0.013 ,-,-,-,-,-,-,-,-,-,-
-,-,4.89120,FeII_2586,0.554,0.054 ,-,-,-,-,-,-,-,-,-,-
-,-,4.89120,FeII_2374,0.271,0.022 ,-,-,-,-,-,-,-,-,-,-
-,-,4.89120,FeII_1608,0.220,0.004 ,-,-,-,-,-,-,-,-,-,-
-,15a,4.89062,FeII,-,-,-,14.02,0.02 ,-,67,21.9, 0.5,YYYY,Y,I
-,15b,4.89184,FeII,-,-,-,14.03,0.02 ,-,63,19.5, 0.6,YYYY,Y,I
15,-,4.89119,SiII_1526,0.517,0.002 ,-,14.69,0.02 ,-,107,-,-,YYYY,N,I
-,-,4.89119,SiII_1808,0.029,0.006 ,-,-,-,-,-,-,-,-,-,-
-,15a,4.89062,SiII,-,-,-,14.42,0.02 ,-,67,21.9, 0.5,YYYY,N,I
-,15b,4.89184,SiII,-,-,-,14.35,0.02 ,-,63,19.5, 0.6,YYYY,N,I
15,-,4.89123,AlII_1670,0.550,0.005 ,-,13.38,0.04 ,-,121,-,-,YYYN,N,I
-,15a,4.89062,AlII,-,-,-,12.79,0.08 ,-,61,21.9, 0.5,YYYN,N,I
-,15c,4.89127,AlII,-,-,-,13.06,0.07 ,-,140,58.4, 3.4,YYYN,N,I
-,15d,4.89188,AlII,-,-,-,12.79,0.09 ,-,43,12.1, 4.3,YYYN,N,I
15,-,4.89119,CIV_1548,0.077,0.003 ,-,13.31,0.04 ,-,118,-,-,YYYY,Y,I
-,-,4.89119,CIV_1550,0.039,0.003 ,-,-,-,-,-,-,-,-,-,-
-,15e,4.89119,CIV,-,-,-,13.31,0.04 ,-,118,48.7, 6.1,YYYY,Y,I
16,-,4.93301,CIV_1548,0.192,0.004 ,-,13.75,0.03 ,-,160,-,-,YYYY,Y,I
-,-,4.93301,CIV_1550,0.104,0.003 ,-,-,-,-,-,-,-,-,-,-
-,16a,4.93215,CIV,-,-,-,13.43,0.03 ,S,51,16.9, 1.7,YYYY,Y,I
-,16b,4.93316,CIV,-,-,-,13.32,0.05 ,-,75,28.9, 4.5,YYYY,Y,I
-,16c,4.93476,CIV,-,-,-,12.97,0.05 ,-,55,18.6, 3.5,YYYY,Y,I
17,-,4.94555,CIV_1548,0.019,0.002 ,-,12.71,0.06 ,-,43,-,-,YNYY,N,I
-,-,4.94555,CIV_1550,0.010,0.002 ,-,-,-,-,-,-,-,-,-,-
-,17a,4.94555,CIV,-,-,-,12.71,0.06 ,-,43,11.8, 4.4,YNYY,N,I
18,-,4.95198,CIV_1548,0.013,0.002 ,-,12.52,0.09 ,-,63,-,-,NNYY,N,I
-,-,4.95198,CIV_1550,0.007,0.003 ,-,-,-,-,-,-,-,-,-,-
-,18a,4.95198,CIV,-,-,-,12.52,0.09 ,-,63,22.5, 7.5,NNYY,N,I
19,-,5.02334,CIV_1548,0.091,0.007 ,-,13.47,0.05 ,-,49,-,-,YYYY,Y,I
-,-,5.02334,CIV_1550,0.052,0.007 ,-,-,-,-,-,-,-,-,-,-
-,19a,5.02334,CIV,-,-,-,13.47,0.05 ,-,49,15.3, 2.6,YYYY,Y,I
20,-,5.06821,CIV_1548,0.023,0.004 ,-,12.77,0.10 ,-,87,-,-,YYYY,Y,I
-,-,5.06821,CIV_1550,0.011,0.004 ,-,-,-,-,-,-,-,-,-,-
-,20a,5.06770,CIV,-,-,-,12.52,0.15 ,-,35, 5.0, 3.0,YYYY,Y,I
-,20b,5.06884,CIV,-,-,-,12.41,0.12 ,-,47,14.2, 9.0,YYYY,Y,I
21,-,5.12493,CIV_1548,0.189,0.004 ,-,13.88,0.03 ,-,64,-,-,YYYY,Y,I
-,-,5.12493,CIV_1550,0.118,0.003 ,-,-,-,-,-,-,-,-,-,-
-,21a,5.12475,CIV,-,-,-,13.74,0.03 ,S,51,16.3, 1.5,YYYY,Y,I
-,21b,5.12538,CIV,-,-,-,13.32,0.07 ,S,39, 7.9, 1.5,YYYY,Y,I
21,-,5.12510,SiIV_1393,0.045,0.001 ,-,12.76,0.02 ,-,65,-,-,YYYY,Y,I
-,-,5.12510,SiIV_1402,0.024,0.001 ,-,-,-,-,-,-,-,-,-,-
-,21a,5.12475,SiIV,-,-,-,12.39,0.04 ,-,51,16.3, 1.5,YYYY,Y,I
-,21b,5.12538,SiIV,-,-,-,12.52,0.03 ,-,39, 7.9, 1.5,YYYY,Y,I
22,-,5.13514,CIV_1548,0.080,0.004 ,-,13.34,0.04 ,-,81,-,-,YYYY,Y,I
-,-,5.13514,CIV_1550,0.042,0.003 ,-,-,-,-,-,-,-,-,-,-
-,22a,5.13514,CIV,-,-,-,13.34,0.04 ,-,81,31.5, 3.8,YYYY,Y,I
23,-,5.48774,CIV_1548,0.054,0.011 ,-,13.17,0.13 ,-,61,-,-,YNYN,N,I
-,-,5.48774,CIV_1550,0.028,0.013 ,-,-,-,-,-,-,-,-,-,-
-,23a,5.48774,CIV,-,-,-,13.17,0.13 ,-,61,21.6, 5.1,YNYN,N,I
23,-,5.48774,SiIV_1393,0.024,0.002 ,-,12.45,0.13 ,-,61,-,-,YYYY,Y,I
-,-,5.48774,SiIV_1402,0.012,0.002 ,-,-,-,-,-,-,-,-,-,-
-,23a,5.48774,SiIV,-,-,-,12.45,0.13 ,-,61,21.6, 5.1,YYYY,Y,I
