# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,4a,2.79129,MgII,-,-,-,13.49,0.02 ,-,100,39.0, 2.2,YYYY,Y,I
-,4b,2.79245,MgII,-,-,-,13.68,0.09 ,-,46, 5.9, 0.0,YYYY,Y,I
-,4c,2.79353,MgII,-,-,-,12.57,0.07 ,-,53,14.1, 6.5,YYYY,Y,I
4,-,2.79192,FeII_2382,0.103,0.009 ,-,12.83,0.05 ,-,209,-,-,YYYY,Y,I
-,-,2.79192,FeII_2600,0.095,0.022 ,-,-,-,-,-,-,-,-,-,-
-,-,2.79192,FeII_2344,0.018,0.007 ,-,-,-,-,-,-,-,-,-,-
-,4d,2.79113,FeII,-,-,-,12.54,0.07 ,-,42, 7.1, 5.4,YYYY,Y,I
-,4b,2.79245,FeII,-,-,-,12.40,0.07 ,-,41, 5.9, 0.0,YYYY,Y,I
-,4c,2.79353,FeII,-,-,-,11.85,0.24 ,-,51,14.1, 6.5,YYYY,Y,I
5,-,2.79462,MgII_2796,0.088,0.013 ,-,12.37,0.07 ,-,59,-,-,YYYY,Y,I
-,-,2.79462,MgII_2803,0.046,0.013 ,-,-,-,-,-,-,-,-,-,-
-,5a,2.79462,MgII,-,-,-,12.37,0.07 ,-,59,17.0, 5.9,YYYY,Y,I
6,-,3.08217,MgII_2796,0.314,0.015 ,-,13.57,0.23 ,-,49,-,-,YYYY,Y,I
-,-,3.08217,MgII_2803,0.269,0.023 ,-,-,-,-,-,-,-,-,-,-
-,6a,3.08217,MgII,-,-,-,13.57,0.23 ,-,49,10.4, 1.6,YYYY,Y,I
6,-,3.08217,FeII_2382,0.158,0.008 ,-,13.23,0.05 ,-,45,-,-,YYYY,Y,I
-,-,3.08217,FeII_2600,0.154,0.012 ,-,-,-,-,-,-,-,-,-,-
-,-,3.08217,FeII_2344,0.077,0.020 ,-,-,-,-,-,-,-,-,-,-
-,-,3.08217,FeII_2586,0.060,0.011 ,-,-,-,-,-,-,-,-,-,-
-,-,3.08217,FeII_2374,0.025,0.010 ,-,-,-,-,-,-,-,-,-,-
-,6a,3.08217,FeII,-,-,-,13.23,0.05 ,-,49,10.4, 1.6,YYYY,Y,I
7,-,3.53136,MgII_2796,0.215,0.011 ,-,13.17,0.14 ,-,47,-,-,YYYY,Y,I
-,-,3.53136,MgII_2803,0.165,0.014 ,-,-,-,-,-,-,-,-,-,-
-,7a,3.53136,MgII,-,-,-,13.17,0.14 ,-,47, 8.4, 1.8,YYYY,Y,I
7,-,3.53136,FeII_2382,0.046,0.012 ,-,12.52,0.13 ,-,47,-,-,YYYY,Y,I
-,-,3.53136,FeII_2600,0.041,0.013 ,-,-,-,-,-,-,-,-,-,-
-,-,3.53136,FeII_2344,0.017,0.010 ,-,-,-,-,-,-,-,-,-,-
-,7a,3.53136,FeII,-,-,-,12.52,0.13 ,-,47, 8.4, 0.0,YYYY,Y,I
8,-,4.62927,CIV_1548,0.061,0.004 ,-,13.20,0.06 ,-,177,-,-,YYYY,Y,I
-,-,4.62927,CIV_1550,0.031,0.004 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.62794,CIV,-,-,-,12.67,0.13 ,-,89,34.8,15.6,YYYY,Y,I
-,8b,4.62917,CIV,-,-,-,12.64,0.11 ,-,43, 8.2, 8.9,YYYY,Y,I
-,8c,4.63026,CIV,-,-,-,12.83,0.09 ,-,77,28.6, 9.2,YYYY,Y,I
9,-,4.64193,MgII_2796,1.155,0.01 ,-,14.25,0.08 ,S,128,-,-,YYYY,Y,I
-,-,4.64193,MgII_2803,0.958,0.01 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.64103,MgII,-,-,-,13.49,0.04 ,-,57,16.6, 1.2,YYYY,Y,I
-,9b,4.64222,MgII,-,-,-,14.15,0.10 ,S,64,18.4, 1.0,YYYY,Y,I
-,9c,4.64320,MgII,-,-,-,12.73,0.07 ,-,55,15.1, 5.8,YYYY,Y,I
9,-,4.64203,FeII_2382,0.551,0.016 ,-,13.88,0.02 ,-,116,-,-,YYYY,Y,I
-,-,4.64203,FeII_2600,0.544,0.016 ,-,-,-,-,-,-,-,-,-,-
-,-,4.64203,FeII_2344,0.295,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,4.64203,FeII_2586,0.242,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,4.64203,FeII_2374,0.106,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,4.64203,FeII_1608,0.088,0.005 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.64103,FeII,-,-,-,13.01,0.04 ,-,57,16.6, 1.2,YYYY,Y,I
-,9b,4.64222,FeII,-,-,-,13.79,0.02 ,-,59,18.4, 1.0,YYYY,Y,I
-,9c,4.64320,FeII,-,-,-,12.53,0.11 ,-,55,15.1, 5.8,YYYY,Y,I
9,-,4.64206,AlII_1670,0.227,0.009 ,-,12.86,0.03 ,-,125,-,-,YYYY,N,I
-,9a,4.64103,AlII,-,-,-,12.13,0.10 ,-,55,16.6, 1.2,YYYY,N,I
-,9b,4.64222,AlII,-,-,-,12.72,0.03 ,-,57,18.4, 1.0,YYYY,N,I
-,9c,4.64320,AlII,-,-,-,11.80,0.17 ,-,53,15.1, 5.8,YYYY,N,I
9,-,4.64280,CIV_1548,0.309,0.004 ,-,13.97,0.03 ,-,249,-,-,YYYY,Y,I
-,-,4.64280,CIV_1550,0.170,0.004 ,-,-,-,-,-,-,-,-,-,-
-,9d,4.64005,CIV,-,-,-,12.85,0.06 ,-,69,24.2, 5.3,YYYY,Y,I
-,9e,4.64269,CIV,-,-,-,13.86,0.02 ,S,115,46.4, 1.6,YYYY,Y,I
-,9f,4.64444,CIV,-,-,-,12.84,0.12 ,-,43, 8.4, 6.3,YYYY,Y,I
-,9g,4.64522,CIV,-,-,-,12.83,0.29 ,-,159,67.8,38.7,YYYY,Y,I
10,-,4.78811,CIV_1548,0.072,0.013 ,-,13.14,0.04 ,-,239,-,-,YYYY,Y,I
-,-,4.78811,CIV_1550,0.037,0.008 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.78645,CIV,-,-,-,12.87,0.06 ,-,73,26.5, 5.7,YYYY,Y,I
-,10b,4.79014,CIV,-,-,-,12.80,0.04 ,-,53,15.1, 3.5,YYYY,Y,I
11,-,4.95411,CIV_1548,0.030,0.004 ,-,12.94,0.07 ,-,43,-,-,YYYY,Y,I
-,-,4.95411,CIV_1550,0.016,0.003 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.95411,CIV,-,-,-,12.94,0.07 ,-,43, 7.7, 7.2,YYYY,Y,I
12,-,5.06786,CIV_1548,0.062,0.006 ,-,13.23,0.04 ,-,71,-,-,YYYY,Y,I
-,-,5.06786,CIV_1550,0.033,0.006 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.06786,CIV,-,-,-,13.23,0.04 ,-,71,25.9, 3.4,YYYY,Y,I
13,-,5.15423,CIV_1548,0.049,0.005 ,-,13.18,0.04 ,-,45,-,-,YYYY,Y,I
-,-,5.15423,CIV_1550,0.027,0.004 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.15423,CIV,-,-,-,13.18,0.04 ,-,45,10.4, 3.9,YYYY,Y,I
14,-,5.31633,CIV_1548,0.325,0.011 ,-,14.08,0.03 ,-,276,-,-,YYYY,Y,I
-,-,5.31633,CIV_1550,0.193,0.021 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.31398,CIV,-,-,-,13.56,0.05 ,-,178,74.7,10.4,YYYY,Y,I
-,14b,5.31722,CIV,-,-,-,12.74,0.20 ,-,45, 9.0, 9.9,YYYY,Y,I
-,14c,5.31813,CIV,-,-,-,13.89,0.03 ,S,53,16.1, 1.9,YYYY,Y,I
14,-,5.31652,SiIV_1393,0.080,0.004 ,-,12.99,0.04 ,-,273,-,-,YYYY,Y,I
-,-,5.31652,SiIV_1402,0.042,0.006 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.31398,SiIV,-,-,-,12.51,0.09 ,-,174,74.7,10.4,YYYY,Y,I
-,14b,5.31722,SiIV,-,-,-,12.27,0.09 ,-,43, 9.0, 9.9,YYYY,Y,I
-,14c,5.31813,SiIV,-,-,-,12.68,0.04 ,-,53,16.1, 1.9,YYYY,Y,I
15,-,5.35650,MgII_2796,2.681,0.02 ,-,14.63,0.10 ,S,269,-,-,YYYY,Y,I
-,-,5.35650,MgII_2803,2.154,0.02 ,-,-,-,-,-,-,-,-,-,-
-,15a,5.35185,MgII,-,-,-,12.91,0.08 ,-,352,150.9,31.4,YYYY,Y,I
-,15b,5.35427,MgII,-,-,-,14.24,0.22 ,-,46, 5.9, 0.0,YYYY,Y,I
-,15c,5.35600,MgII,-,-,-,13.89,0.02 ,-,119,48.2, 1.4,YYYY,Y,I
-,15d,5.35892,MgII,-,-,-,14.22,0.09 ,S,94,32.6, 2.0,YYYY,Y,I
15,-,5.35736,FeII_2382,1.304,0.017 ,-,14.24,0.01 ,-,262,-,-,YYYY,Y,I
-,-,5.35736,FeII_2600,1.282,0.014 ,-,-,-,-,-,-,-,-,-,-
-,-,5.35736,FeII_2344,0.689,0.016 ,-,-,-,-,-,-,-,-,-,-
-,-,5.35736,FeII_2586,0.557,0.050 ,-,-,-,-,-,-,-,-,-,-
-,-,5.35736,FeII_2374,0.244,0.028 ,-,-,-,-,-,-,-,-,-,-
-,-,5.35736,FeII_1608,0.201,0.041 ,-,-,-,-,-,-,-,-,-,-
-,15b,5.35427,FeII,-,-,-,13.39,0.04 ,-,44, 5.9, 0.0,YYYY,Y,I
-,15c,5.35600,FeII,-,-,-,13.68,0.01 ,-,119,48.2, 1.4,YYYY,Y,I
-,15e,5.35913,FeII,-,-,-,14.00,0.01 ,-,85,31.5, 0.7,YYYY,Y,I
15,-,5.35728,SiII_1526,0.669,0.013 ,-,14.75,0.07 ,-,266,-,-,YYYY,N,I
-,-,5.35728,SiII_1808,0.013,0.014 ,-,-,-,-,-,-,-,-,-,-
-,15b,5.35427,SiII,-,-,-,14.35,0.17 ,-,41, 5.9, 0.0,YYYY,N,I
-,15c,5.35600,SiII,-,-,-,14.06,0.03 ,-,118,48.2, 1.4,YYYY,N,I
-,15e,5.35913,SiII,-,-,-,14.34,0.02 ,-,83,31.5, 0.7,YYYY,N,I
15,-,5.35717,AlII_1670,0.707,0.015 ,-,13.54,0.07 ,-,269,-,-,YYYY,N,I
-,15b,5.35427,AlII,-,-,-,13.14,0.17 ,-,45, 5.9, 0.0,YYYY,N,I
-,15c,5.35600,AlII,-,-,-,12.93,0.03 ,-,119,48.2, 1.4,YYYY,N,I
-,15e,5.35913,AlII,-,-,-,13.10,0.04 ,-,85,31.5, 0.7,YYYY,N,I
15,-,5.35607,AlIII_1854,0.144,0.028 ,-,12.90,0.08 ,-,299,-,-,YYYY,N,I
-,-,5.35607,AlIII_1862,0.080,0.021 ,-,-,-,-,-,-,-,-,-,-
-,15f,5.35470,AlIII,-,-,-,12.76,0.09 ,-,105,41.3, 3.8,YYYY,N,I
-,15g,5.35956,AlIII,-,-,-,12.34,0.17 ,-,81,29.2, 4.1,YYYY,N,I
15,-,5.35508,CIV_1548,0.534,0.013 ,-,14.27,0.08 ,-,311,-,-,YYYY,Y,I
-,-,5.35508,CIV_1550,0.312,0.016 ,-,-,-,-,-,-,-,-,-,-
-,15h,5.35290,CIV,-,-,-,13.52,0.05 ,-,55,16.8, 3.1,YYYY,Y,I
-,15f,5.35470,CIV,-,-,-,14.06,0.09 ,S,103,41.3, 3.8,YYYY,Y,I
-,15i,5.35630,CIV,-,-,-,13.38,0.41 ,-,160,66.7,42.7,YYYY,Y,I
-,15g,5.35956,CIV,-,-,-,13.11,0.10 ,-,79,29.2, 4.1,YYYY,Y,I
15,-,5.35556,SiIV_1393,0.397,0.006 ,-,13.76,0.07 ,-,328,-,-,YYYY,Y,I
-,-,5.35556,SiIV_1402,0.223,0.007 ,-,-,-,-,-,-,-,-,-,-
-,15h,5.35290,SiIV,-,-,-,12.81,0.05 ,-,55,16.8, 3.1,YYYY,Y,I
-,15f,5.35470,SiIV,-,-,-,13.54,0.09 ,-,104,41.3, 3.8,YYYY,Y,I
-,15i,5.35630,SiIV,-,-,-,12.86,0.41 ,-,159,66.7,42.7,YYYY,Y,I
-,15g,5.35956,SiIV,-,-,-,12.94,0.04 ,-,79,29.2, 4.1,YYYY,Y,I
16,-,5.36129,MgII_2796,0.035, - ,U,11.91, - ,U,45,-,-,NNYY,N,I
-,-,5.36129,MgII_2803,0.034, - ,U,-,-,-,-,-,-,-,-,-
-,16a,5.36130,MgII,-,-,-,11.91, - ,U,45, 5.9, 0.0,NNYY,N,I
17,-,5.53941,MgII_2796,0.226,0.095 ,-,12.85,0.12 ,-,65,-,-,YYYY,Y,I
-,-,5.53941,MgII_2803,0.129,0.026 ,-,-,-,-,-,-,-,-,-,-
-,17a,5.53941,MgII,-,-,-,12.85,0.12 ,-,65,21.2, 1.2,YYYY,Y,I
17,-,5.53941,FeII_2382,0.074,0.008 ,-,12.70,0.05 ,-,65,-,-,YYYY,Y,I
-,-,5.53941,FeII_2600,0.067,0.007 ,-,-,-,-,-,-,-,-,-,-
-,-,5.53941,FeII_2344,0.027,0.021 ,-,-,-,-,-,-,-,-,-,-
-,-,5.53941,FeII_2586,0.020,0.008 ,-,-,-,-,-,-,-,-,-,-
-,17a,5.53941,FeII,-,-,-,12.70,0.05 ,-,65,21.2, 1.2,YYYY,Y,I
17,-,5.53941,CII_1334,0.100,0.002 ,-,13.80,0.02 ,-,63,-,-,YYYY,Y,I
-,17a,5.53941,CII,-,-,-,13.80,0.02 ,-,63,21.2, 1.2,YYYY,Y,I
17,-,5.53941,SiII_1526,0.058,0.010 ,-,13.37,0.11 ,-,63,-,-,YYYY,N,I
-,17a,5.53941,SiII,-,-,-,13.37,0.11 ,-,63,21.2, 1.2,YYYY,N,I
17,-,5.53930,SiIV_1393,0.023,0.003 ,-,12.44,0.07 ,-,59,-,-,YYYY,Y,I
-,-,5.53930,SiIV_1402,0.012,0.004 ,-,-,-,-,-,-,-,-,-,-
-,17b,5.53930,SiIV,-,-,-,12.44,0.07 ,-,59,19.1, 5.4,YYYY,Y,I
18,-,6.14069,CIV_1548,0.414,0.008 ,-,14.28,0.02 ,-,100,-,-,NNYY,N,P
-,-,6.14069,CIV_1550,0.273,0.012 ,-,-,-,-,-,-,-,-,-,-
-,18a,6.14069,CIV,-,-,-,14.28,0.02 ,S,100,39.3, 1.7,NNYY,N,P
18,-,6.14069,SiIV_1393,0.091,0.016 ,-,13.06,0.10 ,-,99,-,-,NNYY,N,P
-,-,6.14069,SiIV_1402,0.048,0.033 ,-,-,-,-,-,-,-,-,-,-
-,18a,6.14069,SiIV,-,-,-,13.06,0.10 ,-,99,39.3, 1.7,NNYY,N,P
