# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.05496,MgII_2796,0.027,0.004 ,-,11.82,0.06 ,-,61,-,-,YNYY,N,I
-,-,2.05496,MgII_2803,0.014,0.003 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.05496,MgII,-,-,-,11.82,0.06 ,-,61,19.3, 5.3,YNYY,N,I
2,-,2.09072,MgII_2796,0.036,0.004 ,-,11.98,0.04 ,-,41,-,-,YYYY,Y,I
-,-,2.09072,MgII_2803,0.019,0.003 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.09072,MgII,-,-,-,11.98,0.04 ,-,41, 5.5, 0.0,YYYY,Y,I
3,-,3.56282,MgI_2852,0.066,0.009 ,-,11.75,0.09 ,-,65,-,-,YYYY,N,I
-,3a,3.56282,MgI,-,-,-,11.75,0.09 ,-,65,13.9, 0.7,YYYY,N,I
3,-,3.56282,MgII_2796,0.450,0.017 ,-,13.85,0.09 ,-,66,-,-,YYYY,Y,I
-,-,3.56282,MgII_2803,0.394,0.008 ,-,-,-,-,-,-,-,-,-,-
-,3a,3.56282,MgII,-,-,-,13.85,0.09 ,-,66,13.9, 0.7,YYYY,Y,I
3,-,3.56282,FeII_2600,0.379,0.009 ,-,14.07,0.05 ,-,65,-,-,YYYY,Y,I
-,-,3.56282,FeII_2382,0.362,0.009 ,-,-,-,-,-,-,-,-,-,-
-,-,3.56282,FeII_2344,0.269,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,3.56282,FeII_2586,0.250,0.009 ,-,-,-,-,-,-,-,-,-,-
-,-,3.56282,FeII_2374,0.134,0.052 ,-,-,-,-,-,-,-,-,-,-
-,3a,3.56282,FeII,-,-,-,14.07,0.05 ,-,65,13.9, 0.7,YYYY,Y,I
4,-,4.43129,MgII_2796,0.166,0.039 ,-,12.75,0.04 ,-,63,-,-,YNYY,N,I
-,-,4.43129,MgII_2803,0.098,0.008 ,-,-,-,-,-,-,-,-,-,-
-,4a,4.43129,MgII,-,-,-,12.75,0.04 ,-,63,12.7, 3.9,YNYY,N,I
4,-,4.43129,AlII_1670,0.021,0.003 ,-,11.72,0.07 ,-,49,-,-,YNYY,N,I
-,4a,4.43129,AlII,-,-,-,11.72,0.07 ,-,49,12.7, 3.9,YNYY,N,I
5,-,4.52331,CIV_1548,0.042,0.003 ,-,13.04,0.03 ,-,81,-,-,YYYY,Y,I
-,-,4.52331,CIV_1550,0.021,0.002 ,-,-,-,-,-,-,-,-,-,-
-,5a,4.52331,CIV,-,-,-,13.04,0.03 ,-,81,30.5, 3.2,YYYY,Y,I
6,-,4.55266,CIV_1548,0.021,0.002 ,-,12.80,0.03 ,-,74,-,-,YYYY,Y,I
-,-,4.55266,CIV_1550,0.012,0.002 ,-,-,-,-,-,-,-,-,-,-
-,6a,4.55245,CIV,-,-,-,12.66,0.03 ,-,43, 5.5, 0.0,YYYY,Y,I
-,6b,4.55321,CIV,-,-,-,12.23,0.06 ,-,43, 5.5, 0.0,YYYY,Y,I
7,-,4.57743,CIV_1548,0.012,0.003 ,-,12.47,0.12 ,-,41,-,-,NNYY,N,I
-,-,4.57743,CIV_1550,0.006,0.002 ,-,-,-,-,-,-,-,-,-,-
-,7a,4.57743,CIV,-,-,-,12.47,0.12 ,-,41, 5.5, 0.0,NNYY,N,I
8,-,4.61896,CIV_1548,0.091,0.004 ,-,13.37,0.04 ,-,254,-,-,YYYY,Y,I
-,-,4.61896,CIV_1550,0.046,0.004 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.61718,CIV,-,-,-,12.93,0.08 ,-,133,55.8,13.4,YYYY,Y,I
-,8b,4.61881,CIV,-,-,-,12.69,0.11 ,-,71,25.0, 7.4,YYYY,Y,I
-,8c,4.62060,CIV,-,-,-,13.00,0.03 ,-,75,26.9, 3.3,YYYY,Y,I
9,-,4.62717,CIV_1548,0.018,0.002 ,-,12.69,0.05 ,-,42,-,-,NNYY,N,I
-,-,4.62717,CIV_1550,0.010,0.002 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.62718,CIV,-,-,-,12.69,0.05 ,-,42, 5.8, 2.7,NNYY,N,I
10,-,4.63716,CIV_1548,0.015,0.002 ,-,12.61,0.05 ,-,47,-,-,YYYY,Y,I
-,-,4.63716,CIV_1550,0.008,0.002 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.63716,CIV,-,-,-,12.61,0.05 ,-,47,10.5, 4.9,YYYY,Y,I
11,-,4.72650,CIV_1548,0.389,0.004 ,-,14.18,0.04 ,-,126,-,-,YYYY,Y,I
-,-,4.72650,CIV_1550,0.239,0.004 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.72536,CIV,-,-,-,13.37,0.06 ,S,57,17.7, 3.1,YYYY,Y,I
-,11b,4.72644,CIV,-,-,-,13.86,0.06 ,S,77,28.2, 4.9,YYYY,Y,I
-,11c,4.72725,CIV,-,-,-,13.74,0.07 ,S,57,17.6, 2.0,YYYY,Y,I
12,-,4.73186,CIV_1548,0.134,0.003 ,-,13.59,0.03 ,-,95,-,-,YYYY,Y,I
-,-,4.73186,CIV_1550,0.072,0.010 ,-,-,-,-,-,-,-,-,-,-
-,12a,4.73186,CIV,-,-,-,13.59,0.03 ,-,95,37.2, 2.8,YYYY,Y,I
13,-,4.79989,CIV_1548,0.022,0.003 ,-,12.76,0.09 ,-,71,-,-,YYYY,Y,I
-,-,4.79989,CIV_1550,0.011,0.004 ,-,-,-,-,-,-,-,-,-,-
-,13a,4.79989,CIV,-,-,-,12.76,0.09 ,-,71,25.5, 9.1,YYYY,Y,I
14,-,4.81294,CIV_1548,0.027,0.003 ,-,12.85,0.05 ,-,81,-,-,YYYY,Y,I
-,-,4.81294,CIV_1550,0.014,0.003 ,-,-,-,-,-,-,-,-,-,-
-,14a,4.81294,CIV,-,-,-,12.85,0.05 ,-,81,30.4, 5.1,YYYY,Y,I
15,-,4.87764,CIV_1548,0.051,0.003 ,-,13.13,0.03 ,-,89,-,-,YYYY,Y,I
-,-,4.87764,CIV_1550,0.026,0.003 ,-,-,-,-,-,-,-,-,-,-
-,15a,4.87764,CIV,-,-,-,13.13,0.03 ,-,89,34.0, 2.9,YYYY,Y,I
16,-,4.90631,CIV_1548,0.035,0.003 ,-,12.96,0.06 ,-,116,-,-,YYYY,Y,I
-,-,4.90631,CIV_1550,0.018,0.004 ,-,-,-,-,-,-,-,-,-,-
-,16a,4.90631,CIV,-,-,-,12.96,0.06 ,-,116,47.0, 8.5,YYYY,Y,I
17,-,4.94173,CIV_1548,0.107,0.004 ,-,13.45,0.04 ,-,176,-,-,YYYY,Y,I
-,-,4.94173,CIV_1550,0.055,0.004 ,-,-,-,-,-,-,-,-,-,-
-,17a,4.94016,CIV,-,-,-,12.81,0.06 ,-,61,20.1, 5.5,YYYY,Y,I
-,17b,4.94129,CIV,-,-,-,12.81,0.10 ,-,53,15.2, 6.7,YYYY,Y,I
-,17c,4.94257,CIV,-,-,-,13.19,0.04 ,-,101,39.8, 5.3,YYYY,Y,I
18,-,5.06508,MgII_2796,0.831,0.017 ,-,13.89,0.04 ,-,126,-,-,YYYY,Y,I
-,-,5.06508,MgII_2803,0.661,0.018 ,-,-,-,-,-,-,-,-,-,-
-,18a,5.06467,MgII,-,-,-,13.84,0.04 ,-,75,20.8, 0.8,YYYY,Y,I
-,18b,5.06629,MgII,-,-,-,12.96,0.08 ,-,61,11.8, 2.8,YYYY,Y,I
18,-,5.06491,FeII_2382,0.314,0.023 ,-,13.46,0.02 ,-,120,-,-,YYYY,Y,I
-,-,5.06491,FeII_2600,0.298,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,5.06491,FeII_2344,0.138,0.022 ,-,-,-,-,-,-,-,-,-,-
-,-,5.06491,FeII_2586,0.107,0.008 ,-,-,-,-,-,-,-,-,-,-
