# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.29913,MgII_2796,0.522,0.014 ,-,13.45,0.05 ,-,176,-,-,YYYY,Y,I
-,-,2.29913,MgII_2803,0.382,0.014 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.29845,MgII,-,-,-,12.92,0.09 ,-,39, 8.3, 1.6,YYYY,Y,I
-,1b,2.29915,MgII,-,-,-,13.23,0.06 ,-,41, 9.9, 0.8,YYYY,Y,I
-,1c,2.30019,MgII,-,-,-,12.49,0.02 ,-,43,10.6, 1.5,YYYY,Y,I
1,-,2.29906,FeII_2600,0.104,0.008 ,-,12.85,0.04 ,-,163,-,-,YYYY,Y,I
-,-,2.29906,FeII_2586,0.035,0.009 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.29845,FeII,-,-,-,12.23,0.12 ,-,39, 8.3, 1.6,YYYY,Y,I
-,1b,2.29915,FeII,-,-,-,12.68,0.05 ,-,41, 9.9, 0.8,YYYY,Y,I
-,1c,2.30019,FeII,-,-,-,11.72,0.15 ,-,43,10.6, 1.5,YYYY,Y,I
2,-,3.74423,MgII_2796,2.541,0.03 ,-,14.31,0.04 ,S,307,-,-,YYYY,Y,I
-,-,3.74423,MgII_2803,1.920,0.03 ,-,-,-,-,-,-,-,-,-,-
-,2a,3.74158,MgII,-,-,-,12.57,0.10 ,-,57,15.7, 7.6,YYYY,Y,I
-,2b,3.74297,MgII,-,-,-,14.15,0.05 ,S,106,39.4, 2.6,YYYY,Y,I
-,2c,3.74480,MgII,-,-,-,13.54,0.03 ,-,138,56.5, 5.3,YYYY,Y,I
-,2d,3.74685,MgII,-,-,-,13.38,0.03 ,-,67,22.4, 1.7,YYYY,Y,I
2,-,3.74341,FeII_2382,0.343,0.069 ,-,13.40,0.04 ,-,193,-,-,YYYY,Y,I
-,-,3.74341,FeII_2600,0.314,0.022 ,-,-,-,-,-,-,-,-,-,-
-,-,3.74341,FeII_2344,0.131,0.024 ,-,-,-,-,-,-,-,-,-,-
-,-,3.74341,FeII_2586,0.098,0.024 ,-,-,-,-,-,-,-,-,-,-
-,-,3.74341,FeII_2374,0.038,0.106 ,-,-,-,-,-,-,-,-,-,-
-,2b,3.74297,FeII,-,-,-,13.29,0.04 ,-,101,39.4, 2.6,YYYY,Y,I
-,2c,3.74480,FeII,-,-,-,12.73,0.12 ,-,137,56.5, 5.3,YYYY,Y,I
2,-,3.74455,AlIII_1854,0.234,0.010 ,-,13.13,0.03 ,-,335,-,-,YYYY,N,I
-,-,3.74455,AlIII_1862,0.130,0.018 ,-,-,-,-,-,-,-,-,-,-
-,2e,3.74299,AlIII,-,-,-,12.91,0.04 ,-,137,57.3, 6.4,YYYY,N,I
-,2f,3.74699,AlIII,-,-,-,12.73,0.06 ,-,67,25.1, 4.2,YYYY,N,I
3,-,4.35294,CIV_1548,0.037,0.003 ,-,12.98,0.05 ,-,97,-,-,YYYY,Y,I
