# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.15098,MgII_2796,0.670,0.016 ,-,13.50,0.05 ,-,118,-,-,YYYY,Y,I
-,-,2.15098,MgII_2803,0.459,0.021 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.15034,MgII,-,-,-,12.91,0.16 ,-,42, 5.5, 0.0,YYYY,Y,I
-,1b,2.15113,MgII,-,-,-,13.37,0.04 ,-,77,28.5, 2.5,YYYY,Y,I
2,-,2.19637,MgII_2796,0.210,0.011 ,-,12.80,0.05 ,-,65,-,-,YNYY,N,I
-,-,2.19637,MgII_2803,0.118,0.032 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.19637,MgII,-,-,-,12.80,0.05 ,-,65,21.5, 4.2,YNYY,N,I
3,-,2.31118,MgII_2796,0.213,0.019 ,-,12.75,0.05 ,-,132,-,-,YYYY,Y,I
-,-,2.31118,MgII_2803,0.113,0.021 ,-,-,-,-,-,-,-,-,-,-
-,3a,2.31083,MgII,-,-,-,12.52,0.06 ,-,77,27.7, 6.4,YYYY,Y,I
-,3b,2.31172,MgII,-,-,-,12.35,0.08 ,-,55,16.6, 6.8,YYYY,Y,I
4,-,2.47585,MgII_2796,1.494,0.07 ,-,14.23,0.22 ,S,247,-,-,YYYY,Y,I
-,-,2.47585,MgII_2803,1.179,0.05 ,-,-,-,-,-,-,-,-,-,-
-,4a,2.47464,MgII,-,-,-,13.25,0.14 ,-,89,34.5, 5.0,YYYY,Y,I
-,4b,2.47484,MgII,-,-,-,13.75,0.43 ,-,49,11.0, 3.3,YYYY,Y,I
-,4c,2.47654,MgII,-,-,-,13.93,0.33 ,S,61,18.1, 4.1,YYYY,Y,I
-,4d,2.47720,MgII,-,-,-,13.06,0.08 ,-,57,17.1, 4.5,YYYY,Y,I
4,-,2.47623,FeII_2600,0.556,0.030 ,-,13.93,0.06 ,-,227,-,-,YYYY,Y,I
-,-,2.47623,FeII_2586,0.288,0.044 ,-,-,-,-,-,-,-,-,-,-
-,4b,2.47484,FeII,-,-,-,13.12,0.06 ,-,47,11.0, 3.3,YYYY,Y,I
-,4e,2.47661,FeII,-,-,-,13.80,0.08 ,-,45, 8.9, 1.2,YYYY,Y,I
-,4d,2.47720,FeII,-,-,-,12.94,0.07 ,-,57,17.1, 4.5,YYYY,Y,I
5,-,3.11129,MgII_2796,0.489,0.062 ,-,13.38,0.13 ,-,69,-,-,YYYY,Y,I
-,-,3.11129,MgII_2803,0.338,0.094 ,-,-,-,-,-,-,-,-,-,-
-,5a,3.11129,MgII,-,-,-,13.38,0.13 ,-,69,23.0, 4.1,YYYY,Y,I
5,-,3.11129,FeII_2382,0.139,0.029 ,-,13.01,0.07 ,-,67,-,-,YYYY,Y,I
-,-,3.11129,FeII_2600,0.127,0.037 ,-,-,-,-,-,-,-,-,-,-
-,-,3.11129,FeII_2344,0.053,0.016 ,-,-,-,-,-,-,-,-,-,-
-,-,3.11129,FeII_2586,0.040,0.022 ,-,-,-,-,-,-,-,-,-,-
-,5a,3.11129,FeII,-,-,-,13.01,0.07 ,-,67,23.0, 4.1,YYYY,Y,I
6,-,3.29559,MgII_2796,0.608,0.027 ,-,13.60,0.09 ,-,71,-,-,YYYY,Y,I
-,-,3.29559,MgII_2803,0.460,0.034 ,-,-,-,-,-,-,-,-,-,-
-,6a,3.29559,MgII,-,-,-,13.60,0.09 ,-,71,24.2, 2.8,YYYY,Y,I
7,-,4.31454,MgII_2796,0.368,0.048 ,-,13.11,0.09 ,-,75,-,-,YNYY,N,I
-,-,4.31454,MgII_2803,0.222,0.017 ,-,-,-,-,-,-,-,-,-,-
-,7a,4.31454,MgII,-,-,-,13.11,0.09 ,-,75,26.3, 8.3,YNYY,N,I
8,-,4.46401,MgII_2796,2.327,0.04 ,-,14.21,0.03 ,S,230,-,-,YYYY,Y,I
-,-,4.46401,MgII_2803,1.820,0.03 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.46240,MgII,-,-,-,13.64,0.05 ,-,93,35.7, 3.3,YYYY,Y,I
-,8b,4.46384,MgII,-,-,-,13.79,0.04 ,-,134,54.7, 1.9,YYYY,Y,I
-,8c,4.46568,MgII,-,-,-,13.77,0.06 ,S,83,30.1, 1.9,YYYY,Y,I
8,-,4.46240,FeII_2382,0.188,0.015 ,-,13.13,0.07 ,-,95,-,-,YNYY,N,I
-,-,4.46240,FeII_2600,0.172,0.065 ,-,-,-,-,-,-,-,-,-,-
-,-,4.46240,FeII_2586,0.053,0.028 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.46240,FeII,-,-,-,13.13,0.07 ,-,95,35.7, 3.3,YNYY,N,I
8,-,4.46422,AlII_1670,0.624,0.011 ,-,13.30,0.03 ,-,230,-,-,YYYY,N,I
-,8a,4.46240,AlII,-,-,-,12.62,0.06 ,-,93,35.7, 3.3,YYYY,N,I
-,8b,4.46384,AlII,-,-,-,12.85,0.04 ,-,134,54.7, 1.9,YYYY,N,I
-,8c,4.46568,AlII,-,-,-,12.93,0.05 ,-,81,30.1, 1.9,YYYY,N,I
8,-,4.46435,CIV_1548,1.318,0.00 ,-,15.17,0.06 ,S,190,-,-,YYYY,Y,I
-,-,4.46435,CIV_1550,1.124,0.00 ,-,-,-,-,-,-,-,-,-,-
-,8d,4.45920,CIV,-,-,-,12.89,0.07 ,-,54,15.4, 5.6,YYYY,Y,I
-,8b,4.46384,CIV,-,-,-,14.85,0.03 ,S,134,54.7, 1.9,YYYY,Y,I
-,8c,4.46568,CIV,-,-,-,14.89,0.11 ,S,86,30.1, 1.9,YYYY,Y,I
9,-,4.59647,CIV_1548,0.353,0.010 ,-,14.24,0.02 ,-,144,-,-,YYYY,Y,I
-,-,4.59647,CIV_1550,0.234,0.010 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.59517,CIV,-,-,-,13.35,0.07 ,-,54,15.5, 5.2,YYYY,Y,I
-,9b,4.59659,CIV,-,-,-,14.13,0.03 ,S,57,17.6, 1.4,YYYY,Y,I
-,9c,4.59765,CIV,-,-,-,13.21,0.12 ,-,63,21.0,10.8,YYYY,Y,I
10,-,4.60419,CIV_1548,0.095,0.010 ,-,13.46,0.09 ,-,96,-,-,NNYY,N,I
-,-,4.60419,CIV_1550,0.052,0.007 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.60372,CIV,-,-,-,13.22,0.09 ,-,45, 8.3, 6.5,NNYY,N,I
-,10b,4.60468,CIV,-,-,-,13.09,0.16 ,-,71,25.2,15.5,NNYY,N,I
11,-,4.76731,CIV_1548,0.191,0.009 ,-,13.76,0.04 ,-,166,-,-,YYYY,Y,I
-,-,4.76731,CIV_1550,0.105,0.015 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.76617,CIV,-,-,-,13.45,0.05 ,-,61,20.3, 4.6,YYYY,Y,I
-,11b,4.76835,CIV,-,-,-,13.47,0.06 ,-,73,26.2, 5.5,YYYY,Y,I
12,-,4.77161,CIV_1548,0.061,0.007 ,-,13.21,0.10 ,-,87,-,-,YYYY,Y,I
-,-,4.77161,CIV_1550,0.032,0.007 ,-,-,-,-,-,-,-,-,-,-
