# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
8,-,5.45506,MgII_2796,0.435,0.014 ,-,13.17,0.02 ,-,85,-,-,NNYY,N,I
-,-,5.45506,MgII_2803,0.260,0.011 ,-,-,-,-,-,-,-,-,-,-
-,8a,5.45506,MgII,-,-,-,13.17,0.02 ,-,85,32.1, 2.1,NNYY,N,I
8,-,5.45506,FeII_2382,0.066,0.014 ,-,12.64,0.07 ,-,85,-,-,NNYY,N,I
-,-,5.45506,FeII_2600,0.059,0.009 ,-,-,-,-,-,-,-,-,-,-
-,8a,5.45506,FeII,-,-,-,12.64,0.07 ,-,85,32.1, 2.1,NNYY,N,I
8,-,5.45530,CIV_1548,0.653,0.012 ,-,14.63,0.06 ,-,120,-,-,YYYY,Y,I
-,-,5.45530,CIV_1550,0.485,0.015 ,-,-,-,-,-,-,-,-,-,-
-,8b,5.45442,CIV,-,-,-,13.95,0.15 ,S,81,30.9, 4.9,YYYY,Y,I
-,8c,5.45562,CIV,-,-,-,14.53,0.06 ,S,96,38.2, 3.0,YYYY,Y,I
8,-,5.45523,SiIV_1393,0.390,0.004 ,-,13.84,0.05 ,-,123,-,-,YYYY,Y,I
-,-,5.45523,SiIV_1402,0.241,0.005 ,-,-,-,-,-,-,-,-,-,-
-,8b,5.45442,SiIV,-,-,-,13.33,0.11 ,-,81,30.9, 4.9,YYYY,Y,I
-,8c,5.45562,SiIV,-,-,-,13.68,0.05 ,-,97,38.2, 3.0,YYYY,Y,I
9,-,5.49014,CIV_1548,0.064, - ,U,13.20, - ,U,81,-,-,NNYY,N,I
-,-,5.49014,CIV_1550,0.092, - ,U,-,-,-,-,-,-,-,-,-
-,9a,5.49014,CIV,-,-,-,13.20, - ,U,81,31.0, 5.4,NNYY,N,I
9,-,5.49014,SiIV_1393,0.028,0.004 ,-,12.51,0.05 ,-,81,-,-,YYYY,Y,I
-,-,5.49014,SiIV_1402,0.014,0.006 ,-,-,-,-,-,-,-,-,-,-
-,9a,5.49014,SiIV,-,-,-,12.51,0.05 ,-,81,31.0, 5.4,YYYY,Y,I
10,-,5.69932,FeII_2382,0.088,0.007 ,-,12.92,0.07 ,-,45,-,-,YYYY,Y,I
-,-,5.69932,FeII_2600,0.086,0.010 ,-,-,-,-,-,-,-,-,-,-
-,-,5.69932,FeII_2344,0.040,0.038 ,-,-,-,-,-,-,-,-,-,-
-,10a,5.69932,FeII,-,-,-,12.92,0.07 ,-,45, 7.4, 1.1,YYYY,Y,I
10,-,5.69934,CII_1334,0.095,0.002 ,-,14.20,0.18 ,-,41,-,-,YYYY,Y,I
-,10a,5.69932,CII,-,-,-,14.20,0.18 ,-,42, 7.4, 1.1,YYYY,Y,I
10,-,5.69932,SiII_1526,0.071,0.027 ,-,13.63,0.04 ,-,41,-,-,YYYY,N,I
-,-,5.69932,SiII_1304,0.040,0.001 ,-,-,-,-,-,-,-,-,-,-
-,10a,5.69932,SiII,-,-,-,13.63,0.04 ,-,41, 7.4, 1.1,YYYY,N,I
10,-,5.69933,AlII_1670,0.051,0.013 ,-,12.22,0.23 ,-,45,-,-,YYYY,N,I
-,10a,5.69932,AlII,-,-,-,12.22,0.23 ,-,45, 7.4, 1.1,YYYY,N,I
10,-,5.69920,CIV_1548,0.066,0.012 ,-,13.28,0.09 ,-,59,-,-,YYYY,Y,I
-,-,5.69920,CIV_1550,0.036,0.012 ,-,-,-,-,-,-,-,-,-,-
-,10b,5.69920,CIV,-,-,-,13.28,0.09 ,-,59,17.4, 4.5,YYYY,Y,I
10,-,5.69920,SiIV_1393,0.048,0.008 ,-,12.79,0.07 ,-,55,-,-,YYYY,Y,I
-,-,5.69920,SiIV_1402,0.026,0.005 ,-,-,-,-,-,-,-,-,-,-
-,10b,5.69920,SiIV,-,-,-,12.79,0.07 ,-,55,17.4, 4.5,YYYY,Y,I
11,-,5.77292,CIV_1548,0.376,0.016 ,-,14.19,0.04 ,-,214,-,-,YYYY,Y,I
-,-,5.77292,CIV_1550,0.231,0.017 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.77040,CIV,-,-,-,13.18,0.12 ,-,72,25.0,12.1,YYYY,Y,I
-,11b,5.77212,CIV,-,-,-,13.41,0.11 ,-,81,29.6, 8.8,YYYY,Y,I
-,11c,5.77338,CIV,-,-,-,13.97,0.06 ,S,53,14.4, 2.9,YYYY,Y,I
-,11d,5.77491,CIV,-,-,-,13.27,0.12 ,-,81,29.9,13.6,YYYY,Y,I
11,-,5.77282,SiIV_1393,0.135,0.011 ,-,13.28,0.05 ,-,104,-,-,YYYY,Y,I
-,-,5.77282,SiIV_1402,0.075,0.007 ,-,-,-,-,-,-,-,-,-,-
-,11b,5.77212,SiIV,-,-,-,12.87,0.09 ,-,79,29.6, 8.8,YYYY,Y,I
-,11c,5.77338,SiIV,-,-,-,13.06,0.07 ,-,51,14.4, 2.9,YYYY,Y,I
12,-,5.93139,CIV_1548,0.102,0.026 ,-,13.47,0.13 ,-,78,-,-,NNYY,N,I
-,-,5.93139,CIV_1550,0.055,0.011 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.93139,CIV,-,-,-,13.47,0.13 ,-,78,28.2,11.6,NNYY,N,I
13,-,5.95427,CIV_1548,0.102,0.015 ,-,13.45,0.09 ,-,92,-,-,YYYY,Y,P
-,-,5.95427,CIV_1550,0.054,0.013 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.95427,CIV,-,-,-,13.45,0.09 ,-,92,35.1, 9.8,YYYY,Y,P
14,-,6.13334,CIV_1548,0.127,0.009 ,-,13.67,0.08 ,-,134,-,-,YYYY,Y,P
-,-,6.13334,CIV_1550,0.076,0.008 ,-,-,-,-,-,-,-,-,-,-
-,14a,6.13313,CIV,-,-,-,13.28,0.10 ,-,167,69.6, 8.6,YYYY,Y,P
-,14b,6.13364,CIV,-,-,-,13.43,0.12 ,S,44, 6.1, 1.9,YYYY,Y,P
14,-,6.13332,NV_1238,0.111,0.004 ,-,13.85,0.04 ,-,137,-,-,YYYY,Y,P
-,-,6.13332,NV_1242,0.063,0.004 ,-,-,-,-,-,-,-,-,-,-
-,14a,6.13313,NV,-,-,-,13.54,0.05 ,-,166,69.6, 8.6,YYYY,Y,P
-,14b,6.13364,NV,-,-,-,13.55,0.07 ,-,41, 6.1, 1.9,YYYY,Y,P
