# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,4b,3.41901,MgII,-,-,-,13.02,0.03 ,-,59,18.3, 2.8,YYYY,Y,I
5,-,4.43317,MgII_2796,0.226,0.012 ,-,12.83,0.03 ,-,71,-,-,YYYY,Y,I
-,-,4.43317,MgII_2803,0.127,0.011 ,-,-,-,-,-,-,-,-,-,-
-,5a,4.43317,MgII,-,-,-,12.83,0.03 ,-,71,24.0, 2.7,YYYY,Y,I
5,-,4.43317,AlII_1670,0.035,0.003 ,-,11.93,0.06 ,-,67,-,-,YYYY,N,I
-,5a,4.43317,AlII,-,-,-,11.93,0.06 ,-,67,24.0, 2.7,YYYY,N,I
6,-,4.78209,MgII_2796,0.070,0.009 ,-,12.26,0.09 ,-,57,-,-,YYYY,Y,I
-,-,4.78209,MgII_2803,0.037,0.013 ,-,-,-,-,-,-,-,-,-,-
-,6a,4.78209,MgII,-,-,-,12.26,0.09 ,-,57,15.6, 6.6,YYYY,Y,I
6,-,4.78209,AlII_1670,0.030,0.006 ,-,11.88,0.14 ,-,53,-,-,YYYY,N,I
-,6a,4.78209,AlII,-,-,-,11.88,0.14 ,-,53,15.6, 6.6,YYYY,N,I
7,-,4.89820,CIV_1548,0.124,0.004 ,-,13.54,0.05 ,-,136,-,-,YYYY,Y,I
-,-,4.89820,CIV_1550,0.066,0.004 ,-,-,-,-,-,-,-,-,-,-
-,7a,4.89666,CIV,-,-,-,12.46,0.44 ,-,40, 5.4, 9.5,YYYY,Y,I
-,7b,4.89811,CIV,-,-,-,13.42,0.04 ,S,75,27.7, 2.7,YYYY,Y,I
-,7c,4.89930,CIV,-,-,-,12.78,0.14 ,-,46,11.4, 9.4,YYYY,Y,I
8,-,4.92597,CIV_1548,0.033,0.003 ,-,12.94,0.05 ,-,57,-,-,YYYY,Y,I
-,-,4.92597,CIV_1550,0.017,0.003 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.92597,CIV,-,-,-,12.94,0.05 ,-,57,18.5, 3.7,YYYY,Y,I
9,-,4.94545,CIV_1548,0.050,0.003 ,-,13.13,0.04 ,-,61,-,-,YYYY,Y,I
-,-,4.94545,CIV_1550,0.026,0.004 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.94545,CIV,-,-,-,13.13,0.04 ,-,61,21.0, 3.0,YYYY,Y,I
10,-,5.03637,CIV_1548,0.059,0.012 ,-,13.22,0.08 ,-,62,-,-,YYYY,Y,I
-,-,5.03637,CIV_1550,0.031,0.011 ,-,-,-,-,-,-,-,-,-,-
-,10a,5.03637,CIV,-,-,-,13.22,0.08 ,-,62,21.3, 6.2,YYYY,Y,I
11,-,5.24543,CIV_1548,0.139,0.011 ,-,13.62,0.07 ,-,121,-,-,YYYY,Y,I
-,-,5.24543,CIV_1550,0.076,0.014 ,-,-,-,-,-,-,-,-,-,-
-,11a,5.24483,CIV,-,-,-,13.40,0.07 ,-,49,13.7, 4.1,YYYY,Y,I
-,11b,5.24616,CIV,-,-,-,13.22,0.14 ,-,103,41.3,18.7,YYYY,Y,I
12,-,5.25117,CIV_1548,0.106,0.009 ,-,13.46,0.04 ,-,124,-,-,YYYY,Y,I
-,-,5.25117,CIV_1550,0.055,0.011 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.25117,CIV,-,-,-,13.46,0.04 ,-,124,51.1, 6.3,YYYY,Y,I
13,-,5.36193,MgII_2796,0.365,0.020 ,-,13.39,0.10 ,-,150,-,-,YYYY,Y,I
-,-,5.36193,MgII_2803,0.235,0.019 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.36087,MgII,-,-,-,13.28,0.13 ,-,45, 5.9, 0.0,YYYY,Y,I
-,13b,5.36282,MgII,-,-,-,12.71,0.05 ,-,104,41.2, 6.6,YYYY,Y,I
13,-,5.36087,FeII_2382,0.069,0.009 ,-,12.80,0.07 ,-,45,-,-,YYYY,Y,I
-,-,5.36087,FeII_2600,0.067,0.012 ,-,-,-,-,-,-,-,-,-,-
-,-,5.36087,FeII_2344,0.030,0.012 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.36087,FeII,-,-,-,12.80,0.07 ,-,45, 5.9, 0.0,YYYY,Y,I
13,-,5.36086,SiII_1526,0.023,0.006 ,-,13.00,0.14 ,-,40,-,-,YYYY,N,I
-,13a,5.36087,SiII,-,-,-,13.00,0.14 ,-,40, 5.9, 0.0,YYYY,N,I
14,-,5.84422,MgII_2796,0.564,104.001 ,-,13.45,0.18 ,-,103,-,-,YYNY,N,I
-,-,5.84422,MgII_2803,0.376,0.044 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.84393,MgII,-,-,-,13.05,0.18 ,-,106,42.2,11.9,YYNY,N,I
-,14b,5.84477,MgII,-,-,-,13.23,0.27 ,-,49,10.1, 2.5,YYNY,N,I
14,-,5.84477,FeII_2382,0.109,0.010 ,-,12.98,0.05 ,-,49,-,-,YYYY,Y,I
-,-,5.84477,FeII_2600,0.103,0.008 ,-,-,-,-,-,-,-,-,-,-
-,-,5.84477,FeII_2344,0.047,0.009 ,-,-,-,-,-,-,-,-,-,-
-,14b,5.84477,FeII,-,-,-,12.98,0.05 ,-,49,10.1, 2.5,YYYY,Y,I
14,-,5.84443,CII_1334,0.161,0.003 ,-,14.18,0.06 ,-,90,-,-,YYYY,Y,I
-,14a,5.84393,CII,-,-,-,13.54,0.15 ,-,105,42.2,11.9,YYYY,Y,I
-,14b,5.84477,CII,-,-,-,14.06,0.06 ,-,43,10.1, 2.5,YYYY,Y,I
14,-,5.84478,CIV_1548,0.067,0.010 ,-,13.29,0.06 ,-,61,-,-,YYYY,Y,I
-,-,5.84478,CIV_1550,0.036,0.011 ,-,-,-,-,-,-,-,-,-,-
-,14c,5.84478,CIV,-,-,-,13.29,0.06 ,-,61,18.4, 4.9,YYYY,Y,I
15,-,6.06423,OI_1302,0.141,0.003 ,-,14.65,0.25 ,-,72,-,-,YYYY,Y,I
-,15a,6.06364,OI,-,-,-,14.05,0.05 ,-,43, 8.9, 2.3,YYYY,Y,I
-,15b,6.06461,OI,-,-,-,14.52,0.33 ,-,42, 7.6, 2.7,YYYY,Y,I
15,-,6.06446,MgII_2796,0.883,0.054 ,-,13.54,0.04 ,-,127,-,-,YYYY,Y,I
-,-,6.06446,MgII_2803,0.561,0.032 ,-,-,-,-,-,-,-,-,-,-
-,15c,6.06446,MgII,-,-,-,13.54,0.04 ,-,127,51.6, 4.4,YYYY,Y,I
15,-,6.06419,FeII_2382,0.173,0.008 ,-,13.19,0.05 ,-,77,-,-,NNYY,N,I
-,-,6.06419,FeII_2374,0.023,0.009 ,-,-,-,-,-,-,-,-,-,-
-,15a,6.06364,FeII,-,-,-,12.79,0.06 ,-,47, 8.9, 2.3,NNYY,N,I
-,15b,6.06461,FeII,-,-,-,12.97,0.07 ,-,45, 7.6, 2.7,NNYY,N,I
15,-,6.06448,CII_1334,0.227,0.006 ,-,14.26,0.03 ,-,91,-,-,YYYY,Y,I
-,15a,6.06364,CII,-,-,-,13.77,0.08 ,-,43, 8.9, 2.3,YYYY,Y,I
-,15d,6.06485,CII,-,-,-,14.09,0.03 ,-,63,22.5, 2.5,YYYY,Y,I
15,-,6.06423,SiII_1526,0.087,0.013 ,-,13.63,0.04 ,-,76,-,-,YYYY,N,I
-,-,6.06423,SiII_1304,0.047,0.003 ,-,-,-,-,-,-,-,-,-,-
-,15a,6.06364,SiII,-,-,-,13.18,0.07 ,-,47, 8.9, 2.3,YYYY,N,I
-,15b,6.06461,SiII,-,-,-,13.44,0.05 ,-,46, 7.6, 2.7,YYYY,N,I
15,-,6.06448,AlII_1670,0.140,0.011 ,-,12.60,0.06 ,-,95,-,-,YYYY,N,I
-,15a,6.06364,AlII,-,-,-,12.09,0.12 ,-,47, 8.9, 2.3,YYYY,N,I
-,15d,6.06485,AlII,-,-,-,12.44,0.06 ,-,67,22.5, 2.5,YYYY,N,I
15,-,6.06466,CIV_1548,0.762,0.014 ,-,14.47,0.03 ,-,227,-,-,YYYY,Y,I
-,-,6.06466,CIV_1550,0.468,0.019 ,-,-,-,-,-,-,-,-,-,-
-,15e,6.06277,CIV,-,-,-,13.95,0.05 ,S,110,43.8, 6.1,YYYY,Y,I
-,15f,6.06480,CIV,-,-,-,14.10,0.05 ,S,112,44.5, 4.3,YYYY,Y,I
-,15g,6.06692,CIV,-,-,-,13.89,0.04 ,S,69,23.8, 3.0,YYYY,Y,I
15,-,6.06513,SiIV_1393,0.439,0.012 ,-,13.84,0.03 ,-,194,-,-,YYYY,Y,I
-,-,6.06513,SiIV_1402,0.256,0.017 ,-,-,-,-,-,-,-,-,-,-
-,15e,6.06277,SiIV,-,-,-,12.80,0.15 ,-,108,43.8, 6.1,YYYY,Y,I
-,15f,6.06480,SiIV,-,-,-,13.65,0.03 ,-,110,44.5, 4.3,YYYY,Y,I
-,15g,6.06692,SiIV,-,-,-,13.25,0.06 ,-,67,23.8, 3.0,YYYY,Y,I
16,-,6.40405,OI_1302,0.187,0.005 ,-,14.76,0.04 ,-,67,-,-,YYYY,Y,P
-,16a,6.40291,OI,-,-,-,13.44,0.18 ,-,57,18.7, 3.0,YYYY,Y,P
-,16b,6.40417,OI,-,-,-,14.74,0.04 ,-,53,16.1, 0.7,YYYY,Y,P
16,-,6.40383,MgII_2796,0.688, $\pm$ 0.03 ,-,13.92, $\pm$ 0.10 ,S,89,-,-,YYYY,Y,P
-,-,6.40383,MgII_2803,0.551, $\pm$ 0.02 ,-,-,-,-,-,-,-,-,-,-
-,16a,6.40291,MgII,-,-,-,12.80,0.08 ,-,61,18.7, 3.0,YYYY,Y,P
-,16b,6.40417,MgII,-,-,-,13.88,0.11 ,S,59,16.1, 0.7,YYYY,Y,P
16,-,6.40405,FeII_2382,0.230,0.008 ,-,13.33,0.03 ,-,75,-,-,YYYY,Y,P
-,-,6.40405,FeII_2344,0.102,0.019 ,-,-,-,-,-,-,-,-,-,-
-,16a,6.40291,FeII,-,-,-,12.17,0.18 ,-,61,18.7, 3.0,YYYY,Y,P
-,16b,6.40417,FeII,-,-,-,13.30,0.03 ,-,57,16.1, 0.7,YYYY,Y,P
16,-,6.40386,CII_1334,0.254, $\pm$ 0.01 ,-,14.49, $\pm$ 0.08 ,S,86,-,-,YYYY,Y,P
-,16a,6.40291,CII,-,-,-,13.60,0.10 ,-,57,18.7, 3.0,YYYY,Y,P
-,16b,6.40417,CII,-,-,-,14.43,0.09 ,S,53,16.1, 0.7,YYYY,Y,P
16,-,6.40417,CII*_1335,0.029, - ,U,13.21, - ,U,53,-,-,YYYY,N,P
-,16b,6.40417,CII*,-,-,-,13.21, - ,U,53,16.1, 0.7,YYYY,N,P
16,-,6.40382,SiII_1260,0.314,0.005 ,-,13.96,0.03 ,-,87,-,-,YYYY,Y,P
-,-,6.40382,SiII_1526,0.162,0.013 ,-,-,-,-,-,-,-,-,-,-
-,-,6.40382,SiII_1304,0.092,0.006 ,-,-,-,-,-,-,-,-,-,-
-,16a,6.40291,SiII,-,-,-,12.89,0.04 ,-,61,18.7, 3.0,YYYY,N,P
-,16b,6.40417,SiII,-,-,-,13.92,0.03 ,-,57,16.1, 0.7,YYYY,N,P
16,-,6.40383,AlII_1670,0.097,0.010 ,-,12.42,0.07 ,-,93,-,-,YYYY,N,P
-,16a,6.40291,AlII,-,-,-,11.82,0.17 ,-,61,18.7, 3.0,YYYY,N,P
-,16b,6.40417,AlII,-,-,-,12.30,0.07 ,-,57,16.1, 0.7,YYYY,N,P
16,-,6.40255,CIV_1548,0.137,0.014 ,-,13.59,0.06 ,-,143,-,-,YYYY,Y,P
-,-,6.40255,CIV_1550,0.073,0.012 ,-,-,-,-,-,-,-,-,-,-
-,16c,6.40230,CIV,-,-,-,13.54,0.06 ,-,101,39.3, 6.3,YYYY,Y,P
-,16d,6.40463,CIV,-,-,-,12.61,0.26 ,-,46, 5.9, 0.0,YYYY,Y,P
16,-,6.40292,SiIV_1393,0.097,0.016 ,-,13.09,0.09 ,-,152,-,-,YYYY,Y,P
-,-,6.40292,SiIV_1402,0.051,0.015 ,-,-,-,-,-,-,-,-,-,-
-,16c,6.40230,SiIV,-,-,-,12.94,0.10 ,-,101,39.3, 6.3,YYYY,Y,P
-,16d,6.40463,SiIV,-,-,-,12.56,0.19 ,-,45, 5.9, 0.0,YYYY,Y,P
17,-,6.42625,CIV_1548,0.237,0.021 ,-,14.13,0.14 ,-,150,-,-,YYYY,Y,P
-,-,6.42625,CIV_1550,0.149,0.014 ,-,-,-,-,-,-,-,-,-,-
-,17a,6.42614,CIV,-,-,-,13.67,0.07 ,-,174,72.5,12.9,YYYY,Y,P
-,17b,6.42652,CIV,-,-,-,13.94,0.21 ,S,45, 5.9, 0.0,YYYY,Y,P
