# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,5d,4.14012,SiII,-,-,-,14.76,0.12 ,-,65,22.4, 0.8,YYYY,N,I
5,-,4.13880,AlII_1670,0.539,0.005 ,-,13.31,0.01 ,-,301,-,-,YYYY,N,I
-,5a,4.13603,AlII,-,-,-,12.63,0.03 ,-,51,14.0, 1.7,YYYY,N,I
-,5b,4.13771,AlII,-,-,-,12.47,0.06 ,-,220,93.6,15.4,YYYY,N,I
-,5d,4.14012,AlII,-,-,-,13.08,0.02 ,-,65,22.4, 0.8,YYYY,N,I
-,5e,4.14118,AlII,-,-,-,12.06,0.07 ,-,55,16.4, 5.2,YYYY,N,I
6,-,4.24581,MgII_2796,0.582,0.021 ,-,13.53,0.08 ,-,73,-,-,YYYY,Y,I
-,-,4.24581,MgII_2803,0.424,0.046 ,-,-,-,-,-,-,-,-,-,-
-,6a,4.24581,MgII,-,-,-,13.53,0.08 ,-,73,24.7, 2.0,YYYY,Y,I
6,-,4.24581,FeII_2382,0.326,0.012 ,-,13.50,0.04 ,-,73,-,-,YYYY,Y,I
-,-,4.24581,FeII_2344,0.148,0.015 ,-,-,-,-,-,-,-,-,-,-
-,-,4.24581,FeII_2374,0.047,0.012 ,-,-,-,-,-,-,-,-,-,-
-,6a,4.24581,FeII,-,-,-,13.50,0.04 ,-,73,24.7, 2.0,YYYY,Y,I
6,-,4.24581,AlII_1670,0.124,0.007 ,-,12.55,0.04 ,-,69,-,-,YYYY,N,I
-,6a,4.24581,AlII,-,-,-,12.55,0.04 ,-,69,24.7, 2.0,YYYY,N,I
7,-,4.52573,CIV_1548,0.018,0.002 ,-,12.71,0.07 ,-,41,-,-,YYYY,Y,I
-,-,4.52573,CIV_1550,0.009,0.002 ,-,-,-,-,-,-,-,-,-,-
-,7a,4.52571,CIV,-,-,-,12.71,0.07 ,-,41, 5.3, 0.0,YYYY,Y,I
8,-,4.68597,CIV_1548,0.051,0.003 ,-,13.18,0.03 ,-,71,-,-,YYYY,Y,I
-,-,4.68597,CIV_1550,0.028,0.003 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.68581,CIV,-,-,-,13.09,0.03 ,-,45, 9.9, 3.0,YYYY,Y,I
-,8b,4.68662,CIV,-,-,-,12.45,0.14 ,-,41, 5.3, 0.0,YYYY,Y,I
9,-,4.77151,MgII_2796,0.821,0.013 ,-,13.53,0.02 ,-,128,-,-,YYYY,Y,I
-,-,4.77151,MgII_2803,0.530,0.013 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.77078,MgII,-,-,-,13.21,0.02 ,-,70,23.5, 2.0,YYYY,Y,I
-,9b,4.77198,MgII,-,-,-,13.22,0.02 ,-,71,23.7, 1.8,YYYY,Y,I
-,9c,4.77399,MgII,-,-,-,12.03,0.14 ,-,47, 6.2, 0.0,YYYY,Y,I
9,-,4.77078,FeII_2600,0.042, - ,U,12.47, - ,U,71,-,-,YYNY,N,I
-,9a,4.77078,FeII,-,-,-,12.47, - ,U,71,23.5, 2.0,YYNY,N,I
9,-,4.77159,SiII_1526,0.082,0.005 ,-,13.51,0.04 ,-,112,-,-,YYYY,N,I
-,9a,4.77078,SiII,-,-,-,13.00,0.07 ,-,67,23.5, 2.0,YYYY,N,I
-,9b,4.77198,SiII,-,-,-,13.35,0.04 ,-,67,23.7, 1.8,YYYY,N,I
9,-,4.77110,AlII_1670,0.105,0.007 ,-,12.44,0.04 ,-,110,-,-,YYYY,N,I
-,9a,4.77078,AlII,-,-,-,12.31,0.04 ,-,67,23.5, 2.0,YYYY,N,I
-,9b,4.77198,AlII,-,-,-,11.84,0.11 ,-,67,23.7, 1.8,YYYY,N,I
9,-,4.77197,CIV_1548,0.548,0.007 ,-,14.29,0.02 ,-,290,-,-,YYYY,Y,I
-,-,4.77197,CIV_1550,0.322,0.008 ,-,-,-,-,-,-,-,-,-,-
-,9d,4.76942,CIV,-,-,-,13.63,0.06 ,-,102,40.6, 7.4,YYYY,Y,I
-,9e,4.77067,CIV,-,-,-,13.43,0.09 ,S,63,21.6, 5.2,YYYY,Y,I
-,9f,4.77244,CIV,-,-,-,13.56,0.04 ,S,89,34.6, 4.3,YYYY,Y,I
-,9g,4.77413,CIV,-,-,-,13.95,0.02 ,S,58,18.8, 1.2,YYYY,Y,I
10,-,4.81427,CIV_1548,0.131,0.012 ,-,13.57,0.03 ,-,235,-,-,YYYY,Y,I
-,-,4.81427,CIV_1550,0.070,0.006 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.81200,CIV,-,-,-,13.04,0.05 ,-,109,43.9, 7.1,YYYY,Y,I
-,10b,4.81533,CIV,-,-,-,13.41,0.04 ,-,71,25.2, 3.1,YYYY,Y,I
11,-,4.84323,CIV_1548,0.013,0.003 ,-,12.52,0.09 ,-,45,-,-,YYYY,Y,I
-,-,4.84323,CIV_1550,0.007,0.003 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.84323,CIV,-,-,-,12.52,0.09 ,-,45, 8.7, 8.5,YYYY,Y,I
12,-,5.19883,CIV_1548,0.075,0.007 ,-,13.30,0.05 ,-,105,-,-,YYYY,Y,I
-,-,5.19883,CIV_1550,0.039,0.007 ,-,-,-,-,-,-,-,-,-,-
-,12a,5.19883,CIV,-,-,-,13.30,0.05 ,-,105,42.2, 6.5,YYYY,Y,I
13,-,5.94627,CIV_1548,0.592,0.026 ,-,14.51,0.04 ,-,223,-,-,YYYY,Y,P
-,-,5.94627,CIV_1550,0.408,0.023 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.94500,CIV,-,-,-,14.39,0.04 ,S,79,28.1, 0.9,YYYY,Y,P
-,13b,5.94770,CIV,-,-,-,13.48,0.07 ,-,69,22.4, 5.4,YYYY,Y,P
-,13c,5.94921,CIV,-,-,-,13.66,0.07 ,S,53,13.3, 2.4,YYYY,Y,P
13,-,5.94631,SiIV_1393,0.181,0.015 ,-,13.39,0.05 ,-,225,-,-,YYYY,Y,P
-,-,5.94631,SiIV_1402,0.099,0.011 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.94500,SiIV,-,-,-,13.20,0.04 ,-,75,28.1, 0.9,YYYY,Y,P
-,13b,5.94770,SiIV,-,-,-,12.51,0.23 ,-,65,22.4, 5.4,YYYY,Y,P
-,13c,5.94921,SiIV,-,-,-,12.71,0.12 ,-,49,13.3, 2.4,YYYY,Y,P
13,-,5.94610,NV_1238,0.233,0.003 ,-,14.17,0.01 ,-,225,-,-,YYYY,Y,P
-,-,5.94610,NV_1242,0.135,0.006 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.94500,NV,-,-,-,14.05,0.01 ,-,75,28.1, 0.9,YYYY,Y,P
-,13b,5.94770,NV,-,-,-,13.06,0.07 ,-,65,22.4, 5.4,YYYY,Y,P
-,13c,5.94921,NV,-,-,-,13.42,0.03 ,-,49,13.3, 2.4,YYYY,Y,P
14,-,5.96809,CIV_1548,0.103,0.008 ,-,13.57,0.07 ,-,55,-,-,NNYY,N,P
-,-,5.96809,CIV_1550,0.061,0.008 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.96809,CIV,-,-,-,13.57,0.07 ,S,55,14.1, 2.3,NNYY,N,P
14,-,5.96809,SiIV_1393,0.037,0.005 ,-,12.68,0.09 ,-,51,-,-,NNYY,N,P
-,-,5.96809,SiIV_1402,0.020,0.004 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.96809,SiIV,-,-,-,12.68,0.09 ,-,51,14.1, 2.3,NNYY,N,P
14,-,5.96809,NV_1238,0.060,0.002 ,-,13.56,0.03 ,-,51,-,-,YNYY,N,P
-,-,5.96809,NV_1242,0.034,0.002 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.96809,NV,-,-,-,13.56,0.03 ,-,51,14.1, 2.3,YNYY,N,P
