# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
-,3a,3.71764,MgII,-,-,-,12.99,0.07 ,-,57,14.0, 9.8,YYYY,Y,I
4,-,4.87395,CIV_1548,0.182,0.005 ,-,13.74,0.03 ,-,129,-,-,YYYY,Y,I
-,-,4.87395,CIV_1550,0.100,0.005 ,-,-,-,-,-,-,-,-,-,-
-,4a,4.87348,CIV,-,-,-,13.20,0.06 ,S,45, 8.8, 5.7,YYYY,Y,I
-,4b,4.87409,CIV,-,-,-,13.59,0.04 ,-,141,58.0, 3.9,YYYY,Y,I
5,-,4.87975,MgII_2796,0.142,0.072 ,-,12.57,0.09 ,-,89,-,-,YYYY,Y,I
-,-,4.87975,MgII_2803,0.074,0.018 ,-,-,-,-,-,-,-,-,-,-
-,5a,4.87975,MgII,-,-,-,12.57,0.09 ,-,89,32.2, 2.3,YYYY,Y,I
5,-,4.88010,CIV_1548,0.222,0.005 ,-,13.84,0.02 ,-,116,-,-,YYYY,Y,I
-,-,4.88010,CIV_1550,0.124,0.005 ,-,-,-,-,-,-,-,-,-,-
-,5a,4.87975,CIV,-,-,-,13.69,0.02 ,S,85,32.2, 2.3,YYYY,Y,I
-,5b,4.88095,CIV,-,-,-,13.30,0.05 ,-,59,17.7, 3.9,YYYY,Y,I
6,-,5.08931,MgII_2796,0.252,0.012 ,-,12.85,0.03 ,-,91,-,-,YYYY,Y,I
-,-,5.08931,MgII_2803,0.137,0.018 ,-,-,-,-,-,-,-,-,-,-
-,6a,5.08931,MgII,-,-,-,12.85,0.03 ,-,91,33.6, 3.1,YYYY,Y,I
6,-,5.08923,CIV_1548,0.362,0.012 ,-,14.35,0.07 ,-,106,-,-,YYYY,Y,I
-,-,5.08923,CIV_1550,0.250,0.041 ,-,-,-,-,-,-,-,-,-,-
-,6b,5.08827,CIV,-,-,-,13.46,0.12 ,-,71,25.1,11.6,YYYY,Y,I
-,6b,5.08828,CIV,-,-,-,13.46,0.12 ,S,71,25.1,11.6,YYYY,Y,I
-,6c,5.08956,CIV,-,-,-,14.22,0.09 ,-,63,20.9, 3.7,YYYY,Y,I
7,-,5.26118,CIV_1548,0.261,0.035 ,-,14.07,0.10 ,-,120,-,-,YYYN,N,I
-,-,5.26118,CIV_1550,0.171,0.029 ,-,-,-,-,-,-,-,-,-,-
-,7a,5.26060,CIV,-,-,-,13.91,0.11 ,S,55,16.1, 5.3,YYYN,N,I
-,7b,5.26232,CIV,-,-,-,13.57,0.21 ,-,45, 9.3, 9.1,YYYN,N,I
