# QsoID,SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample,(P)roximateOr(I)ntervening
# (0),(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
ATLASJ025-33,-,18a,5.64573,CIV,-,-,-,13.12, - ,U,49, 6.5, 0.0,NNNY,N,I
ATLASJ025-33,18,-,5.64572,SiIV_1393,0.014,0.002 ,-,12.25,0.09 ,-,43,-,-,NNYY,N,I
ATLASJ025-33,-,-,5.64572,SiIV_1402,0.007,0.003 ,-,-,-,-,-,-,-,-,-,-
ATLASJ025-33,-,18a,5.64573,SiIV,-,-,-,12.25,0.09 ,-,43, 6.5, 0.0,NNYY,N,I
ATLASJ025-33,19,-,5.73509,MgII_2796,0.207,0.020 ,-,12.82,0.05 ,-,63,-,-,YYYY,Y,I
ATLASJ025-33,-,-,5.73509,MgII_2803,0.120,0.012 ,-,-,-,-,-,-,-,-,-,-
ATLASJ025-33,-,19a,5.73509,MgII,-,-,-,12.82,0.05 ,-,63,18.1, 1.1,YYYY,Y,I
ATLASJ025-33,19,-,5.73509,FeII_2382,0.031,0.008 ,-,12.31,0.10 ,-,63,-,-,YYYY,Y,I
ATLASJ025-33,-,-,5.73509,FeII_2600,0.028,0.007 ,-,-,-,-,-,-,-,-,-,-
ATLASJ025-33,-,19a,5.73509,FeII,-,-,-,12.31,0.10 ,-,63,18.1, 1.1,YYYY,Y,I
