# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.20584,MgI_2852,0.050,0.008 ,-,11.61,0.12 ,-,55,-,-,YYYY,N,I
-,1a,2.20584,MgI,-,-,-,11.61,0.12 ,-,55,16.7, 0.0,YYYY,N,I
1,-,2.20584,MgII_2796,0.507, $\pm$ 0.01 ,-,13.90, $\pm$ 0.12 ,SM,57,-,-,YYYY,Y,I
-,-,2.20584,MgII_2803,0.491, $\pm$ 0.01 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.20584,MgII,-,-,-,13.90,0.12 ,SM,57,16.7, 1.8,YYYY,Y,I
2,-,2.46684,MgII_2796,0.207,0.014 ,-,12.89,0.11 ,-,78,-,-,YYYY,Y,I
-,-,2.46684,MgII_2803,0.126,0.015 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.46666,MgII,-,-,-,12.68,0.16 ,-,39, 5.2, 0.0,YYYY,Y,I
-,2b,2.46699,MgII,-,-,-,12.47,0.12 ,-,81,30.2, 8.7,YYYY,Y,I
2,-,2.46679,FeII_2600,0.098,0.008 ,-,12.95,0.07 ,-,75,-,-,YYYY,Y,I
-,-,2.46679,FeII_2586,0.034,0.009 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.46666,FeII,-,-,-,12.80,0.08 ,-,41, 5.2, 0.0,YYYY,Y,I
-,2b,2.46699,FeII,-,-,-,12.43,0.16 ,-,81,30.2, 8.7,YYYY,Y,I
3,-,2.86115,MgII_2803,0.369,0.014 ,-,13.80,0.28 ,M,79,-,-,NNYY,N,I
-,-,2.86115,MgII_2796,0.311,0.015 ,-,-,-,-,-,-,-,-,-,-
-,3a,2.86080,MgII,-,-,-,12.73,0.12 ,M,61,18.4, 9.5,NNYY,N,I
-,3b,2.86131,MgII,-,-,-,13.76,0.31 ,-,53,11.9, 2.8,NNYY,N,I
3,-,2.86122,FeII_2382,0.149,0.008 ,-,13.09,0.04 ,-,71,-,-,NNYY,N,I
-,-,2.86122,FeII_2600,0.139,0.032 ,-,-,-,-,-,-,-,-,-,-
-,-,2.86122,FeII_2344,0.061,0.014 ,-,-,-,-,-,-,-,-,-,-
-,-,2.86122,FeII_2586,0.047,0.025 ,-,-,-,-,-,-,-,-,-,-
-,-,2.86122,FeII_2374,0.019,0.008 ,-,-,-,-,-,-,-,-,-,-
-,3a,2.86080,FeII,-,-,-,12.26,0.20 ,-,57,18.4, 9.5,NNYY,N,I
-,3b,2.86131,FeII,-,-,-,13.02,0.04 ,-,47,11.9, 2.8,NNYY,N,I
4,-,2.99989,MgII_2796,0.155,0.022 ,-,12.96,0.15 ,-,47,-,-,YYYY,Y,I
-,-,2.99989,MgII_2803,0.118,0.036 ,-,-,-,-,-,-,-,-,-,-
-,4a,2.99990,MgII,-,-,-,12.96,0.15 ,-,46, 6.2, 0.0,YYYY,Y,I
4,-,2.99990,FeII_2382,0.056,0.012 ,-,12.66,0.11 ,-,41,-,-,YYYY,Y,I
-,-,2.99990,FeII_2600,0.051,0.032 ,-,-,-,-,-,-,-,-,-,-
-,4a,2.99990,FeII,-,-,-,12.66,0.11 ,-,41, 6.2, 0.0,YYYY,Y,I
5,-,3.04470,MgII_2796,0.484,0.030 ,-,13.29,0.04 ,-,77,-,-,YYYY,Y,I
-,-,3.04470,MgII_2803,0.310,0.030 ,-,-,-,-,-,-,-,-,-,-
-,5a,3.04470,MgII,-,-,-,13.29,0.04 ,-,77,27.7, 2.4,YYYY,Y,I
5,-,3.04470,FeII_2382,0.143,0.010 ,-,13.01,0.04 ,-,75,-,-,YYYY,Y,I
-,-,3.04470,FeII_2600,0.131,0.020 ,-,-,-,-,-,-,-,-,-,-
-,-,3.04470,FeII_2344,0.054,0.015 ,-,-,-,-,-,-,-,-,-,-
-,-,3.04470,FeII_2586,0.041,0.020 ,-,-,-,-,-,-,-,-,-,-
-,5a,3.04470,FeII,-,-,-,13.01,0.04 ,-,75,27.7, 2.4,YYYY,Y,I
6,-,3.20534,MgII_2796,0.453,0.028 ,-,13.13,0.09 ,-,122,-,-,YYYY,Y,I
-,-,3.20534,MgII_2803,0.254,0.048 ,-,-,-,-,-,-,-,-,-,-
-,6a,3.20471,MgII,-,-,-,12.55,0.23 ,-,67,21.9,14.8,YYYY,Y,I
-,6b,3.20558,MgII,-,-,-,13.00,0.09 ,-,94,35.5, 8.4,YYYY,Y,I
7,-,3.24763,MgII_2796,0.150,0.017 ,-,12.70,0.05 ,-,53,-,-,YYYY,Y,I
-,-,3.24763,MgII_2803,0.088,0.017 ,-,-,-,-,-,-,-,-,-,-
