# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
1,-,2.18794,MgII_2796,0.169,0.004 ,-,12.71,0.03 ,-,81,-,-,YYYY,Y,I
-,-,2.18794,MgII_2803,0.095,0.004 ,-,-,-,-,-,-,-,-,-,-
-,1a,2.18742,MgII,-,-,-,11.80,0.20 ,-,40, 5.0, 2.8,YYYY,Y,I
-,1b,2.18802,MgII,-,-,-,12.65,0.02 ,-,49,14.7, 1.4,YYYY,Y,I
2,-,2.41157,MgII_2796,0.178,0.013 ,-,12.73,0.05 ,-,55,-,-,YNYY,N,I
-,-,2.41157,MgII_2803,0.100,0.009 ,-,-,-,-,-,-,-,-,-,-
-,2a,2.41157,MgII,-,-,-,12.73,0.05 ,-,55,18.2, 3.5,YNYY,N,I
3,-,2.77792,MgII_2796,1.197,0.037 ,-,15.14,0.39 ,-,262,-,-,YYYY,Y,I
-,-,2.77792,MgII_2803,0.951,0.045 ,-,-,-,-,-,-,-,-,-,-
-,3a,2.77629,MgII,-,-,-,12.90,0.11 ,-,61,14.9, 8.8,YYYY,Y,I
-,3b,2.77722,MgII,-,-,-,15.12,0.41 ,-,57, 7.1, 0.0,YYYY,Y,I
-,3c,2.77877,MgII,-,-,-,13.82,0.16 ,-,65,16.4, 1.4,YYYY,Y,I
