# SystemID,ComponentID,z,Species,W,dW,W_flag,logN,dlogN,logN_flag,v90,b,db,SampleFlags,PrimarySample?,(P)roximateOr(I)ntervening
# (1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16)
# , , , , , ,(U)pper limit, , ,(U)pper limit, , , ,Flags are (in order from left-to-right):,Set to Y for absorption in primary ions* with all flags in Column 13 set to Y," Proximate absorbers are those separated from z_qso by -10,000 km/s to +5,000 km/s"
# , , , , , , , , ,(S)aturated, , , ,Was the system identified by the automatic line finder?,"*MgII, FeII, CII, CIV, SiIV and NV, as well as OI and SiII_1260", 
# , , , , , , , , ,(M)ultiple values, , , ,Did the system pass the visual inspection check?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of masked wavelength regions?, , 
# , , , , , , , , , , , , ,Does the absorption lie outside of BAL regions?, , 
7,-,3.41785,MgII_2796,0.047,0.005 ,-,12.08,0.05 ,-,61,-,-,YYYY,Y,I
-,-,3.41785,MgII_2803,0.025,0.002 ,-,-,-,-,-,-,-,-,-,-
-,7a,3.41785,MgII,-,-,-,12.08,0.05 ,-,61,13.5, 6.7,YYYY,Y,I
8,-,4.12260,MgII_2796,0.063,0.004 ,-,12.25,0.10 ,-,55,-,-,YYYY,Y,I
-,-,4.12260,MgII_2803,0.034,0.002 ,-,-,-,-,-,-,-,-,-,-
-,8a,4.12260,MgII,-,-,-,12.25,0.10 ,-,55, 7.3, 0.0,YYYY,Y,I
9,-,4.14173,MgII_2796,0.057,0.004 ,-,12.22,0.08 ,-,55,-,-,YYYY,Y,I
-,-,4.14173,MgII_2803,0.032,0.002 ,-,-,-,-,-,-,-,-,-,-
-,9a,4.14173,MgII,-,-,-,12.22,0.08 ,-,55, 7.3, 0.0,YYYY,Y,I
10,-,4.34395,MgII_2796,0.225,0.002 ,-,13.00,0.02 ,-,128,-,-,YYYY,Y,I
-,-,4.34395,MgII_2803,0.149,0.002 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.34377,MgII,-,-,-,12.98,0.02 ,-,57,10.1, 0.6,YYYY,Y,I
-,10b,4.34574,MgII,-,-,-,11.69,0.10 ,-,77,24.1,13.5,YYYY,Y,I
10,-,4.34377,FeII_2382,0.131,0.001 ,-,13.10,0.02 ,-,57,-,-,YYYY,Y,I
-,-,4.34377,FeII_2600,0.125,0.001 ,-,-,-,-,-,-,-,-,-,-
-,-,4.34377,FeII_2344,0.059,0.001 ,-,-,-,-,-,-,-,-,-,-
-,-,4.34377,FeII_2586,0.046,0.007 ,-,-,-,-,-,-,-,-,-,-
-,-,4.34377,FeII_2374,0.019,0.004 ,-,-,-,-,-,-,-,-,-,-
-,10a,4.34377,FeII,-,-,-,13.10,0.02 ,-,57,10.1, 0.6,YYYY,Y,I
11,-,4.52244,MgII_2796,1.132,0.001 ,-,13.74,0.02 ,-,151,-,-,YYYY,Y,I
-,-,4.52244,MgII_2803,0.771,0.001 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.52133,MgII,-,-,-,12.94,0.08 ,-,85,28.6, 3.5,YYYY,Y,I
-,11b,4.52214,MgII,-,-,-,13.43,0.03 ,-,73,22.2, 2.1,YYYY,Y,I
-,11c,4.52328,MgII,-,-,-,13.28,0.01 ,-,89,31.2, 1.3,YYYY,Y,I
11,-,4.52239,FeII_2382,0.072,0.005 ,-,12.66,0.11 ,-,166,-,-,YYYY,Y,I
-,-,4.52239,FeII_2600,0.064,0.005 ,-,-,-,-,-,-,-,-,-,-
-,-,4.52239,FeII_2586,0.019,0.003 ,-,-,-,-,-,-,-,-,-,-
-,11a,4.52133,FeII,-,-,-,12.22,0.21 ,-,85,28.6, 3.5,YYYY,Y,I
-,11d,4.52299,FeII,-,-,-,12.47,0.12 ,-,111,42.1,17.2,YYYY,Y,I
11,-,4.52245,AlII_1670,0.173,0.001 ,-,12.65,0.03 ,-,159,-,-,YYYY,N,I
-,11a,4.52133,AlII,-,-,-,12.02,0.07 ,-,81,28.6, 3.5,YYYY,N,I
-,11b,4.52214,AlII,-,-,-,12.14,0.08 ,-,69,22.2, 2.1,YYYY,N,I
-,11e,4.52324,AlII,-,-,-,12.31,0.03 ,-,95,35.4, 3.7,YYYY,N,I
11,-,4.52241,AlIII_1854,0.177,0.004 ,-,13.06,0.02 ,-,157,-,-,YYYY,N,I
-,-,4.52241,AlIII_1862,0.093,0.006 ,-,-,-,-,-,-,-,-,-,-
-,11f,4.52241,AlIII,-,-,-,13.06,0.02 ,-,157,63.8, 3.9,YYYY,N,I
12,-,4.93276,MgII_2796,0.017,0.002 ,-,11.61,0.07 ,-,103,-,-,YYYY,Y,I
-,-,4.93276,MgII_2803,0.008,0.001 ,-,-,-,-,-,-,-,-,-,-
-,12a,4.93276,MgII,-,-,-,11.61,0.07 ,-,103,38.0,10.2,YYYY,Y,I
13,-,5.05639,CIV_1548,0.058,0.001 ,-,13.21,0.02 ,-,67,-,-,YYYY,Y,I
-,-,5.05639,CIV_1550,0.031,0.001 ,-,-,-,-,-,-,-,-,-,-
-,13a,5.05639,CIV,-,-,-,13.21,0.02 ,S,67,20.9, 2.4,YYYY,Y,I
14,-,5.06835,CIV_1548,0.009,0.001 ,-,12.35,0.06 ,-,51,-,-,YYYY,Y,I
-,-,5.06835,CIV_1550,0.004,0.001 ,-,-,-,-,-,-,-,-,-,-
-,14a,5.06835,CIV,-,-,-,12.35,0.06 ,-,51, 9.1, 9.8,YYYY,Y,I
15,-,5.08140,CIV_1548,0.132,0.001 ,-,13.60,0.01 ,-,139,-,-,YYYY,Y,I
-,-,5.08140,CIV_1550,0.072,0.002 ,-,-,-,-,-,-,-,-,-,-
-,15a,5.08004,CIV,-,-,-,12.99,0.04 ,-,67,21.4, 3.6,YYYY,Y,I
-,15b,5.08192,CIV,-,-,-,13.47,0.01 ,S,63,18.8, 1.2,YYYY,Y,I
16,-,5.08813,CIV_1548,0.144,0.003 ,-,13.55,0.02 ,-,241,-,-,YYYY,Y,I
-,-,5.08813,CIV_1550,0.080,0.005 ,-,-,-,-,-,-,-,-,-,-
-,16a,5.08493,CIV,-,-,-,12.75,0.06 ,-,61,17.0, 6.6,YYYY,Y,I
-,16b,5.08877,CIV,-,-,-,13.47,0.02 ,-,91,33.7, 2.0,YYYY,Y,I
17,-,5.13074,CIV_1548,0.229,0.002 ,-,13.80,0.03 ,-,244,-,-,YYYY,Y,I
-,-,5.13074,CIV_1550,0.121,0.003 ,-,-,-,-,-,-,-,-,-,-
-,17a,5.12992,CIV,-,-,-,13.68,0.04 ,S,148,60.5, 2.9,YYYY,Y,I
-,17b,5.13310,CIV,-,-,-,13.21,0.03 ,S,83,29.4, 3.6,YYYY,Y,I
18,-,5.13743,CIV_1548,0.026,0.001 ,-,12.84,0.02 ,-,59,-,-,NNYY,N,I
-,-,5.13743,CIV_1550,0.013,0.001 ,-,-,-,-,-,-,-,-,-,-
-,18a,5.13743,CIV,-,-,-,12.84,0.02 ,-,59,16.4, 1.9,NNYY,N,I
19,-,5.17242,MgII_2796,0.401,0.002 ,-,13.14,0.01 ,-,130,-,-,YYYY,Y,I
-,-,5.17242,MgII_2803,0.241,0.002 ,-,-,-,-,-,-,-,-,-,-
-,19a,5.17210,MgII,-,-,-,13.07,0.01 ,-,73,22.6, 0.6,YYYY,Y,I
-,19b,5.17392,MgII,-,-,-,12.34,0.02 ,-,55, 7.3, 0.0,YYYY,Y,I
19,-,5.17210,FeII_2382,0.067,0.002 ,-,12.66,0.02 ,-,75,-,-,YYYY,Y,I
-,-,5.17210,FeII_2600,0.061,0.001 ,-,-,-,-,-,-,-,-,-,-
-,-,5.17210,FeII_2344,0.024,0.002 ,-,-,-,-,-,-,-,-,-,-
-,-,5.17210,FeII_2586,0.018,0.001 ,-,-,-,-,-,-,-,-,-,-
-,19a,5.17210,FeII,-,-,-,12.66,0.02 ,-,75,22.6, 0.6,YYYY,Y,I
19,-,5.17210,SiII_1526,0.032,0.002 ,-,13.10,0.08 ,-,69,-,-,YYYY,N,I
-,19a,5.17210,SiII,-,-,-,13.10,0.08 ,-,69,22.6, 0.6,YYYY,N,I
19,-,5.17210,AlII_1670,0.026,0.002 ,-,11.80,0.12 ,-,75,-,-,YYYY,N,I
-,19a,5.17210,AlII,-,-,-,11.80,0.12 ,-,75,22.6, 0.6,YYYY,N,I
19,-,5.17270,CIV_1548,0.194,0.002 ,-,13.67,0.07 ,M,158,-,-,YYYY,Y,I
-,-,5.17270,CIV_1550,0.076,0.003 ,-,-,-,-,-,-,-,-,-,-
-,19c,5.17270,CIV,-,-,-,13.67,0.07 ,SM,158,65.0, 0.0,YYYY,Y,I
20,-,5.20338,MgII_2796,0.008,0.001 ,-,11.57,0.09 ,-,55,-,-,YNYY,N,I
-,-,5.20338,MgII_2803,0.004,0.002 ,-,-,-,-,-,-,-,-,-,-
-,20a,5.20335,MgII,-,-,-,11.27,0.13 ,-,55, 7.3, 0.0,YNYY,N,I
-,20b,5.20338,MgII,-,-,-,11.27,0.13 ,-,55, 7.3, 0.0,YNYY,N,I
20,-,5.20339,CIV_1548,0.005,0.001 ,-,12.10,0.13 ,-,47,-,-,YNYY,N,I
-,-,5.20339,CIV_1550,0.002,0.001 ,-,-,-,-,-,-,-,-,-,-
-,20c,5.20338,CIV,-,-,-,12.10,0.13 ,-,48, 6.3, 0.0,YNYY,N,I
21,-,5.20939,CIV_1548,0.008,0.001 ,-,12.31,0.10 ,-,47,-,-,NNYY,N,I
-,-,5.20939,CIV_1550,0.004,0.001 ,-,-,-,-,-,-,-,-,-,-
-,21a,5.20938,CIV,-,-,-,12.31,0.10 ,-,48, 6.3, 0.0,NNYY,N,I
22,-,5.22635,CIV_1548,0.016,0.001 ,-,12.62,0.07 ,-,71,-,-,YYYY,Y,I
-,-,5.22635,CIV_1550,0.008,0.001 ,-,-,-,-,-,-,-,-,-,-
-,22a,5.22635,CIV,-,-,-,12.62,0.07 ,-,71,23.5, 8.1,YYYY,Y,I
23,-,5.24290,CIV_1548,0.043,0.001 ,-,13.07,0.02 ,-,64,-,-,YYYY,Y,I
-,-,5.24290,CIV_1550,0.023,0.001 ,-,-,-,-,-,-,-,-,-,-
-,23a,5.24290,CIV,-,-,-,13.07,0.02 ,-,64,19.2, 1.6,YYYY,Y,I
24,-,5.27366,CIV_1548,0.121,0.002 ,-,13.53,0.05 ,-,131,-,-,YYYY,Y,I
-,-,5.27366,CIV_1550,0.064,0.002 ,-,-,-,-,-,-,-,-,-,-
-,24a,5.27239,CIV,-,-,-,12.79,0.21 ,-,87,31.3,21.9,YYYY,Y,I
-,24b,5.27397,CIV,-,-,-,13.45,0.05 ,S,83,29.8, 5.1,YYYY,Y,I
25,-,5.28810,CIV_1548,0.042,0.001 ,-,13.07,0.01 ,-,55,-,-,YYYY,Y,I
-,-,5.28810,CIV_1550,0.022,0.001 ,-,-,-,-,-,-,-,-,-,-
-,25a,5.28810,CIV,-,-,-,13.07,0.01 ,S,55,13.6, 1.3,YYYY,Y,I
26,-,5.39353,MgII_2796,0.565,0.007 ,-,13.76,0.05 ,-,130,-,-,YYYY,Y,I
-,-,5.39353,MgII_2803,0.397,0.002 ,-,-,-,-,-,-,-,-,-,-
-,26a,5.39252,MgII,-,-,-,12.62,0.10 ,-,117,45.1, 8.2,YYYY,Y,I
-,26b,5.39347,MgII,-,-,-,12.78,0.08 ,-,65,16.6, 4.5,YYYY,Y,I
-,26c,5.39424,MgII,-,-,-,13.68,0.06 ,-,55, 7.3, 0.0,YYYY,Y,I
26,-,5.39404,FeII_2382,0.133,0.001 ,-,13.08,0.02 ,-,78,-,-,NNYY,N,I
-,-,5.39404,FeII_2600,0.126,0.001 ,-,-,-,-,-,-,-,-,-,-
-,-,5.39404,FeII_2344,0.058,0.001 ,-,-,-,-,-,-,-,-,-,-
-,-,5.39404,FeII_2586,0.044,0.001 ,-,-,-,-,-,-,-,-,-,-
-,-,5.39404,FeII_2374,0.018,0.001 ,-,-,-,-,-,-,-,-,-,-
-,26b,5.39347,FeII,-,-,-,12.37,0.05 ,-,65,16.6, 4.5,NNYY,N,I
-,26c,5.39424,FeII,-,-,-,12.99,0.02 ,-,55, 7.3, 0.0,NNYY,N,I
26,-,5.39410,SiII_1526,0.061,0.001 ,-,13.48,0.04 ,-,70,-,-,NNYY,N,I
-,26b,5.39347,SiII,-,-,-,12.64,0.14 ,-,60,16.6, 4.5,NNYY,N,I
-,26c,5.39424,SiII,-,-,-,13.42,0.04 ,-,49, 7.3, 0.0,NNYY,N,I
26,-,5.39367,AlII_1670,0.067,0.002 ,-,12.26,0.07 ,-,130,-,-,NNYY,N,I
-,26a,5.39252,AlII,-,-,-,11.57,0.21 ,-,116,45.1, 8.2,NNYY,N,I
-,26b,5.39347,AlII,-,-,-,11.54,0.20 ,-,65,16.6, 4.5,NNYY,N,I
-,26c,5.39424,AlII,-,-,-,12.04,0.06 ,-,55, 7.3, 0.0,NNYY,N,I
26,-,5.39319,CIV_1548,0.434,0.004 ,-,14.23,0.02 ,-,141,-,-,YYYY,Y,I
-,-,5.39319,CIV_1550,0.268,0.003 ,-,-,-,-,-,-,-,-,-,-
-,26d,5.39294,CIV,-,-,-,14.21,0.02 ,S,114,45.3, 1.9,YYYY,Y,I
-,26e,5.39687,CIV,-,-,-,12.84,0.20 ,-,105,40.7,27.3,YYYY,Y,I
27,-,5.41382,MgII_2796,0.026,0.002 ,-,11.82,0.08 ,-,55,-,-,YYYY,Y,I
-,-,5.41382,MgII_2803,0.013,0.001 ,-,-,-,-,-,-,-,-,-,-
-,27a,5.41382,MgII,-,-,-,11.82,0.08 ,-,55, 7.3, 0.0,YYYY,Y,I
28,-,5.52217,MgI_2852,0.532, $\pm$ 0.07 ,-,13.13, $\pm$ 0.22 ,S,69,-,-,YYNY,N,I
-,28a,5.52217,MgI,-,-,-,13.13,0.22 ,S,69,19.3, 0.7,YYNY,N,I
28,-,5.52217,MgII_2796,0.272,0.001 ,-,12.98,0.01 ,-,69,-,-,YYNY,N,I
-,-,5.52217,MgII_2803,0.164,0.006 ,-,-,-,-,-,-,-,-,-,-
-,28a,5.52217,MgII,-,-,-,12.98,0.01 ,-,69,19.3, 0.7,YYNY,N,I
28,-,5.52217,FeII_2382,0.024,0.004 ,-,12.20,0.06 ,-,69,-,-,YYYY,Y,I
-,-,5.52217,FeII_2600,0.022,0.003 ,-,-,-,-,-,-,-,-,-,-
-,28a,5.52217,FeII,-,-,-,12.20,0.06 ,-,69,19.3, 0.7,YYYY,Y,I
28,-,5.52217,SiII_1526,0.024,0.003 ,-,12.97,0.14 ,-,65,-,-,YYYN,N,I
-,28a,5.52217,SiII,-,-,-,12.97,0.14 ,-,65,19.3, 0.7,YYYN,N,I
28,-,5.52217,AlII_1670,0.036,0.002 ,-,11.96,0.06 ,-,69,-,-,YYYN,N,I
-,28a,5.52217,AlII,-,-,-,11.96,0.06 ,-,69,19.3, 0.7,YYYN,N,I
28,-,5.52244,AlIII_1854,0.011,0.001 ,-,11.81,0.09 ,-,87,-,-,YYYY,N,I
-,-,5.52244,AlIII_1862,0.005,0.001 ,-,-,-,-,-,-,-,-,-,-
-,28b,5.52244,AlIII,-,-,-,11.81,0.09 ,-,87,29.8, 3.6,YYYY,N,I
28,-,5.52244,CIV_1548,0.067,0.003 ,-,13.26,0.03 ,-,83,-,-,YYYY,Y,I
-,-,5.52244,CIV_1550,0.035,0.003 ,-,-,-,-,-,-,-,-,-,-
-,28b,5.52244,CIV,-,-,-,13.26,0.03 ,-,83,29.8, 3.6,YYYY,Y,I
29,-,5.67530,CIV_1548,0.031,0.002 ,-,12.91,0.08 ,-,75,-,-,YNYY,N,I
-,-,5.67530,CIV_1550,0.016,0.002 ,-,-,-,-,-,-,-,-,-,-
-,29a,5.67530,CIV,-,-,-,12.91,0.08 ,-,75,22.4, 4.6,YNYY,N,I
29,-,5.67530,SiIV_1393,0.014,0.001 ,-,12.23,0.05 ,-,69,-,-,YNYY,N,I
-,-,5.67530,SiIV_1402,0.007,0.001 ,-,-,-,-,-,-,-,-,-,-
-,29a,5.67530,SiIV,-,-,-,12.23,0.05 ,-,69,22.4, 4.6,YNYY,N,I
30,-,5.73578,CIV_1548,0.146,0.002 ,-,13.60,0.08 ,-,258,-,-,YYYY,Y,I
-,-,5.73578,CIV_1550,0.076,0.002 ,-,-,-,-,-,-,-,-,-,-
-,30a,5.73398,CIV,-,-,-,13.24,0.09 ,S,85,29.0, 5.5,YYYY,Y,I
-,30b,5.73648,CIV,-,-,-,13.12,0.20 ,-,303,130.3,64.8,YYYY,Y,I
-,30c,5.73826,CIV,-,-,-,12.98,0.05 ,S,55, 7.3, 0.0,YYYY,Y,I
30,-,5.73477,SiIV_1393,0.051,0.003 ,-,12.66,0.06 ,-,237,-,-,YYYY,Y,I
-,-,5.73477,SiIV_1402,0.028,0.003 ,-,-,-,-,-,-,-,-,-,-
-,30a,5.73398,SiIV,-,-,-,12.58,0.07 ,-,81,29.0, 0.0,YYYY,Y,I
-,30c,5.73826,SiIV,-,-,-,11.93,0.11 ,-,49, 7.3, 0.0,YYYY,Y,I
31,-,5.80847,CIV_1548,0.078,0.001 ,-,13.32,0.02 ,-,114,-,-,YYYY,Y,I
-,-,5.80847,CIV_1550,0.041,0.001 ,-,-,-,-,-,-,-,-,-,-
-,31a,5.80839,CIV,-,-,-,13.31,0.02 ,S,99,36.4, 2.0,YYYY,Y,I
-,31b,5.81050,CIV,-,-,-,11.89,0.03 ,-,55, 7.3, 0.0,YYYY,Y,I
31,-,5.80839,SiIV_1393,0.015,0.001 ,-,12.23,0.42 ,-,97,-,-,YYYY,Y,I
-,-,5.80839,SiIV_1402,0.007,0.001 ,-,-,-,-,-,-,-,-,-,-
-,31a,5.80839,SiIV,-,-,-,12.23,0.42 ,-,97,36.4, 0.0,YYYY,Y,I
32,-,5.81776,MgII_2796,0.433,0.009 ,-,13.46,0.05 ,-,65,-,-,NNNY,N,I
-,-,5.81776,MgII_2803,0.329,0.022 ,-,-,-,-,-,-,-,-,-,-
-,32a,5.81776,MgII,-,-,-,13.46,0.05 ,-,65,17.1, 1.0,NNNY,N,I
32,-,5.81776,FeII_2382,0.117,0.001 ,-,12.95,0.01 ,-,65,-,-,NNYY,N,I
-,-,5.81776,FeII_2600,0.108,0.001 ,-,-,-,-,-,-,-,-,-,-
-,-,5.81776,FeII_2344,0.046,0.001 ,-,-,-,-,-,-,-,-,-,-
-,-,5.81776,FeII_2586,0.035,0.001 ,-,-,-,-,-,-,-,-,-,-
-,-,5.81776,FeII_2374,0.014,0.001 ,-,-,-,-,-,-,-,-,-,-
-,-,5.81776,FeII_1608,0.011,0.002 ,-,-,-,-,-,-,-,-,-,-
-,32a,5.81776,FeII,-,-,-,12.95,0.01 ,-,65,17.1, 1.0,NNYY,N,I
32,-,5.81776,SiII_1526,0.056,0.001 ,-,13.37,0.03 ,-,65,-,-,NNYY,N,I
-,32a,5.81776,SiII,-,-,-,13.37,0.03 ,-,65,17.1, 1.0,NNYY,N,I
32,-,5.81776,AlII_1670,0.017,0.001 ,-,11.63,0.14 ,-,65,-,-,NNYY,N,I
-,32a,5.81776,AlII,-,-,-,11.63,0.14 ,-,65,17.1, 1.0,NNYY,N,I
32,-,5.81820,CIV_1548,0.095,0.001 ,-,13.43,0.01 ,-,85,-,-,NNYY,N,I
-,-,5.81820,CIV_1550,0.051,0.001 ,-,-,-,-,-,-,-,-,-,-
-,32b,5.81820,CIV,-,-,-,13.43,0.01 ,S,85,28.9, 1.4,NNYY,N,I
32,-,5.81770,SiIV_1393,0.073,0.001 ,-,12.96,0.03 ,-,127,-,-,NNYY,N,I
-,-,5.81770,SiIV_1402,0.039,0.001 ,-,-,-,-,-,-,-,-,-,-
-,32c,5.81645,SiIV,-,-,-,12.44,0.06 ,-,48, 6.3, 0.0,NNYY,N,I
-,32b,5.81820,SiIV,-,-,-,12.81,0.03 ,-,81,28.9, 0.0,NNYY,N,I
33,-,5.85294,CIV_1548,0.086,0.002 ,-,13.36,0.03 ,-,151,-,-,YYYY,Y,I
-,-,5.85294,CIV_1550,0.044,0.002 ,-,-,-,-,-,-,-,-,-,-
-,33a,5.85261,CIV,-,-,-,13.24,0.03 ,-,143,57.4, 5.3,YYYY,Y,I
-,33b,5.85414,CIV,-,-,-,12.72,0.05 ,-,55, 7.6,11.5,YYYY,Y,I
34,-,5.85916,CIV_1548,0.019,0.001 ,-,12.70,0.02 ,-,71,-,-,YYYY,Y,I
-,-,5.85916,CIV_1550,0.010,0.001 ,-,-,-,-,-,-,-,-,-,-
-,34a,5.85916,CIV,-,-,-,12.70,0.02 ,-,71,20.8, 3.0,YYYY,Y,I
35,-,5.92049,CIV_1548,0.026,0.002 ,-,12.87,0.09 ,-,55,-,-,NNYY,N,I
-,-,5.92049,CIV_1550,0.014,0.003 ,-,-,-,-,-,-,-,-,-,-
-,35a,5.92049,CIV,-,-,-,12.87,0.09 ,-,55, 7.3, 0.0,NNYY,N,I
36,-,5.92765,MgII_2796,0.120,0.002 ,-,12.52,0.02 ,-,67,-,-,YYYY,Y,I
-,-,5.92765,MgII_2803,0.065,0.002 ,-,-,-,-,-,-,-,-,-,-
-,36a,5.92765,MgII,-,-,-,12.52,0.02 ,-,67,17.7, 2.2,YYYY,Y,I
36,-,5.92765,FeII_2382,0.017,0.002 ,-,12.03,0.10 ,-,67,-,-,YYNY,N,I
-,36a,5.92765,FeII,-,-,-,12.03,0.10 ,-,67,17.7, 2.2,YYNY,N,I
36,-,5.92765,CII_1334,0.016,0.001 ,-,12.93,0.04 ,-,61,-,-,YYYY,Y,I
-,36a,5.92765,CII,-,-,-,12.93,0.04 ,-,61,17.7, 2.2,YYYY,Y,I
36,-,5.92765,SiII_1526,0.005,0.001 ,-,12.27,0.39 ,-,67,-,-,YYYY,N,I
-,36a,5.92765,SiII,-,-,-,12.27,0.39 ,-,67,17.7, 2.2,YYYY,N,I
37,-,5.95401,SiIV_1393,0.010,0.001 ,-,12.10,0.03 ,-,49,-,-,YYYY,Y,I
-,-,5.95401,SiIV_1402,0.006,0.001 ,-,-,-,-,-,-,-,-,-,-
-,37a,5.95401,SiIV,-,-,-,12.10,0.03 ,-,48, 6.3, 0.0,YYYY,Y,I
